time,value,predict
1623309148,444,-2301
1623309150,444,-2306
1623309152,444,-2311
1623309154,451,-2316
1623309156,451,-2321
1623309159,451,-2325
1623309161,443,-2330
1623309163,443,-2335
1623309165,443,-2340
1623309167,455,-2345
1623309170,455,-2349
1623309172,483,-2354
1623309174,483,-2359
1623309176,483,-2364
1623309178,488,-2369
1623309182,488,-2372
1623309184,488,-2377
1623309187,441,-2382
1623309189,441,-2387
1623309192,440,-2391
1623309194,440,-2396
1623309196,440,-2401
1623309198,444,-2406
1623309200,444,-2411
1623309203,449,-2415
1623309205,449,-2420
1623309207,449,-2425
1623309209,437,-2430
1623309212,437,-2434
1623309214,437,-2439
1623309216,449,-2444
1623309218,449,-2449
1623309220,449,-2454
1623309223,447,-2458
1623309225,447,-2463
1623309227,447,-2468
1623309230,432,-2473
1623309232,432,-2478
1623309238,441,-2479
1623309240,444,-2484
1623309242,444,-2489
1623309244,444,-2494
1623309246,439,-2499
1623309249,439,-2503
1623309251,439,-2508
1623309253,448,-2513
1623309255,448,-2518
1623309258,448,-2522
1623309260,434,-2527
1623309262,434,-2532
1623309264,453,-2537
1623309266,453,-2542
1623309269,453,-2546
1623309271,440,-2551
1623309276,440,-2553
1623309278,439,-2558
1623309281,439,-2563
1623309283,455,-2568
1623309285,455,-2573
1623309287,455,-2578
1623309289,451,-2583
1623309292,451,-2587
1623309294,451,-2592
1623309296,487,-2597
1623309298,487,-2602
1623309300,487,-2607
1623309303,449,-2611
1623309305,449,-2616
1623309307,449,-2621
1623309309,439,-2626
1623309311,439,-2631
1623309314,455,-2635
1623309316,455,-2640
1623309318,455,-2645
1623309320,446,-2650
1623309322,446,-2656
1623309325,446,-2660
1623309327,447,-2665
1623309329,447,-2670
1623309331,447,-2675
1623309333,444,-2680
1623309336,444,-2684
1623309338,444,-2689
1623309340,444,-2694
1623309342,444,-2699
1623309348,446,-2700
1623309350,446,-2705
1623309352,442,-2710
1623309354,442,-2715
1623309357,451,-2719
1623309359,451,-2724
1623309365,444,-2725
1623309367,444,-2730
1623309369,440,-2735
1623309371,440,-2741
1623309374,440,-2745
1623309376,441,-2750
1623309378,441,-2755
1623309380,441,-2760
1623309382,444,-2765
1623309385,444,-2769
1623309387,444,-2774
1623309389,435,-2779
1623309391,435,-2784
1623309394,444,-2788
1623309396,444,-2793
1623309398,444,-2798
1623309400,440,-2803
1623309402,440,-2808
1623309405,440,-2812
1623309407,437,-2817
1623309409,437,-2822
1623309411,437,-2827
1623309413,452,-2832
1623309416,452,-2837
1623309418,452,-2842
1623309420,450,-2847
1623309422,450,-2852
1623309424,439,-2857
1623309427,439,-2861
1623309429,439,-2866
1623309431,435,-2871
1623309433,435,-2876
1623309436,435,-2880
1623309439,440,-2884
1623309441,440,-2889
1623309443,447,-2894
1623309448,447,-2896
1623309451,441,-2900
1623309453,441,-2905
1623309455,448,-2910
1623309457,448,-2915
1623309459,448,-2920
1623309462,505,-2925
1623309464,505,-2930
1623309466,505,-2935
1623309468,451,-2940
1623309470,451,-2945
1623309473,451,-2949
1623309475,463,-2954
1623309477,463,-2959
1623309479,463,-2964
1623309481,466,-2969
1623309484,466,-2973
1623309486,443,-2978
1623309488,443,-2983
1623309490,443,-2988
1623309492,439,-2993
1623309495,439,-2997
1623309497,439,-3002
1623309499,444,-3007
1623309501,444,-3012
1623309503,444,-3018
1623309506,443,-3022
1623309508,443,-3027
1623309510,443,-3032
1623309513,434,-3036
1623309515,434,-3041
1623309517,437,-3046
1623309519,437,-3051
1623309521,437,-3056
1623309524,538,-3060
1623309526,538,-3065
1623309528,538,-3070
1623309530,448,-3075
1623309532,448,-3080
1623309535,448,-3084
1623309537,436,-3089
1623309539,436,-3094
1623309541,437,-3099
1623309543,437,-3104
1623309546,437,-3108
1623309548,440,-3114
1623309550,440,-3119
1623309552,440,-3124
1623309554,450,-3129
1623309557,450,-3133
1623309559,450,-3138
1623309561,437,-3143
1623309563,437,-3148
1623309566,444,-3152
1623309569,444,-3156
1623309571,444,-3161
1623309573,456,-3166
1623309575,456,-3171
1623309577,456,-3176
1623309580,479,-3180
1623309582,479,-3185
1623309584,479,-3190
1623309586,455,-3195
1623309589,455,-3199
1623309592,437,-3204
1623309594,437,-3209
1623309596,437,-3214
1623309598,435,-3219
1623309600,435,-3224
1623309603,435,-3228
1623309605,622,-3233
1623309607,622,-3238
1623309609,442,-3243
1623309611,442,-3248
1623309615,442,-3251
1623309617,454,-3256
1623309619,454,-3261
1623309621,454,-3266
1623309623,442,-3271
1623309626,442,-3275
1623309628,458,-3280
1623309630,458,-3285
1623309633,458,-3289
1623309635,440,-3294
1623309637,440,-3300
1623309639,440,-3305
1623309641,439,-3310
1623309644,439,-3314
1623309646,439,-3319
1623309648,437,-3324
1623309650,437,-3329
1623309652,434,-3334
1623309655,434,-3338
1623309657,434,-3343
1623309659,437,-3348
1623309661,437,-3353
1623309664,437,-3357
1623309666,440,-3362
1623309668,440,-3367
1623309670,440,-3372
1623309672,442,-3377
1623309675,442,-3381
1623309677,434,-3386
1623309679,434,-3392
1623309681,434,-3397
1623309683,437,-3402
1623309686,437,-3406
1623309688,437,-3411
1623309690,446,-3416
1623309692,446,-3421
1623309694,446,-3426
1623309697,432,-3430
1623309699,432,-3435
1623309701,432,-3440
1623309703,449,-3445
1623309705,449,-3450
1623309708,434,-3454
1623309710,434,-3459
1623309712,434,-3464
1623309714,434,-3469
1623309717,434,-3473
1623309719,434,-3478
1623309721,432,-3484
1623309723,432,-3489
1623309725,432,-3494
1623309728,437,-3498
1623309730,437,-3503
1623309732,437,-3508
1623309734,435,-3513
1623309736,435,-3518
1623309739,442,-3522
1623309741,442,-3527
1623309743,442,-3532
1623309745,437,-3537
1623309747,437,-3542
1623309750,437,-3546
1623309752,439,-3551
1623309754,439,-3556
1623309756,439,-3561
1623309758,451,-3566
1623309761,451,-3570
1623309763,451,-3575
1623309765,442,-3581
1623309767,442,-3586
1623309770,451,-3590
1623309772,451,-3595
1623309774,451,-3600
1623309776,437,-3605
1623309778,437,-3610
1623309781,437,-3614
1623309783,440,-3619
1623309785,440,-3624
1623309787,440,-3629
1623309789,437,-3634
1623309792,437,-3638
1623309794,444,-3643
1623309796,444,-3648
1623309798,444,-3653
1623309800,448,-3658
1623309803,448,-3662
1623309805,448,-3667
1623309807,437,-3673
1623309809,437,-3678
1623309811,437,-3683
1623309814,441,-3687
1623309817,441,-3691
1623309819,436,-3696
1623309821,436,-3701
1623309823,436,-3706
1623309826,441,-3710
1623309828,441,-3715
1623309830,441,-3720
1623309832,441,-3725
1623309834,441,-3730
1623309837,441,-3734
1623309839,436,-3739
1623309841,436,-3744
1623309846,442,-3746
1623309849,442,-3750
1623309851,446,-3755
1623309853,446,-3761
1623309855,446,-3766
1623309857,439,-3771
1623309860,439,-3775
1623309862,448,-3780
1623309864,448,-3785
1623309866,448,-3790
1623309868,461,-3795
1623309871,461,-3799
1623309873,461,-3804
1623309875,446,-3809
1623309877,446,-3814
1623309880,446,-3818
1623309882,441,-3823
1623309884,441,-3828
1623309886,439,-3833
1623309888,439,-3838
1623309891,439,-3842
1623309893,439,-3847
1623309895,439,-3852
1623309897,439,-3858
1623309899,443,-3863
1623309902,443,-3867
1623309904,443,-3872
1623309906,453,-3877
1623309908,453,-3882
1623309910,453,-3887
1623309914,440,-3890
1623309916,440,-3895
1623309918,449,-3900
1623309920,449,-3905
1623309922,449,-3910
1623309925,457,-3914
1623309927,457,-3919
1623309929,457,-3924
1623309931,491,-3929
1623309933,491,-3934
1623309936,473,-3938
1623309938,473,-3943
1623309940,473,-3949
1623309942,446,-3954
1623309944,446,-3959
1623309947,446,-3963
1623309949,440,-3968
1623309951,440,-3973
1623309953,440,-3978
1623309955,440,-3983
1623309958,440,-3987
1623309960,440,-3992
1623309962,443,-3997
1623309964,443,-4002
1623309967,449,-4006
1623309969,449,-4011
1623309971,449,-4016
1623309973,446,-4021
1623309976,446,-4025
1623309978,446,-4030
1623309981,444,-4034
1623309983,444,-4040
1623309985,449,-4045
1623309988,449,-4049
1623309990,449,-4054
1623309993,428,-4058
1623309995,428,-4063
1623309997,436,-4068
1623309999,436,-4073
1623310002,436,-4077
1623310004,431,-4082
1623310006,431,-4087
1623310008,431,-4092
1623310010,444,-4097
1623310013,444,-4101
1623310015,444,-4106
1623310017,439,-4111
1623310019,439,-4116
1623310021,439,-4121
1623310024,526,-4125
1623310029,441,-4127
1623310031,441,-4133
1623310033,441,-4138
1623310036,436,-4142
1623310038,436,-4147
1623310040,436,-4152
1623310042,440,-4157
1623310044,440,-4162
1623310047,441,-4166
1623310049,441,-4171
1623310052,441,-4175
1623310054,449,-4180
1623310056,449,-4185
1623310059,435,-4189
1623310061,435,-4194
1623310063,435,-4199
1623310065,448,-4204
1623310067,448,-4209
1623310070,448,-4213
1623310072,483,-4218
1623310074,483,-4224
1623310079,450,-4226
1623310082,450,-4230
1623310084,442,-4235
1623310086,442,-4240
1623310088,442,-4245
1623310090,440,-4250
1623310093,440,-4254
1623310095,440,-4259
1623310097,444,-4264
1623310099,444,-4269
1623310101,444,-4274
1623310104,459,-4278
1623310106,459,-4283
1623310111,444,-4285
1623310114,444,-4289
1623310116,473,-4294
1623310118,473,-4299
1623310120,437,-4304
1623310122,437,-4310
1623310125,437,-4314
1623310127,432,-4319
1623310129,432,-4324
1623310131,432,-4329
1623310133,432,-4334
1623310136,432,-4338
1623310138,432,-4343
1623310140,439,-4348
1623310142,439,-4353
1623310145,439,-4357
1623310147,430,-4362
1623310149,430,-4367
1623310151,436,-4372
1623310153,436,-4377
1623310156,436,-4381
1623310158,443,-4386
1623310160,443,-4391
1623310162,443,-4396
1623310165,442,-4400
1623310167,442,-4406
1623310170,444,-4410
1623310172,444,-4415
1623310174,444,-4420
1623310176,442,-4425
1623310178,442,-4430
1623310181,442,-4434
1623310183,437,-4439
1623310185,437,-4444
1623310187,437,-4449
1623310190,440,-4453
1623310192,440,-4458
1623310194,440,-4463
1623310196,443,-4468
1623310198,443,-4473
1623310201,444,-4477
1623310203,444,-4482
1623310205,444,-4487
1623310207,441,-4492
1623310209,441,-4498
1623310212,441,-4502
1623310214,455,-4507
1623310216,455,-4512
1623310218,455,-4517
1623310220,435,-4522
1623310223,435,-4526
1623310225,451,-4531
1623310227,451,-4536
1623310230,451,-4540
1623310232,467,-4545
1623310234,467,-4550
1623310236,467,-4555
1623310238,466,-4560
1623310241,466,-4564
1623310246,431,-4566
1623310248,431,-4571
1623310250,434,-4576
1623310253,434,-4580
1623310255,434,-4585
1623310260,446,-4588
1623310262,427,-4593
1623310265,427,-4597
1623310267,427,-4602
1623310269,436,-4607
1623310271,436,-4612
1623310273,436,-4617
1623310276,446,-4621
1623310278,446,-4626
1623310280,446,-4631
1623310282,437,-4636
1623310285,437,-4640
1623310287,436,-4645
1623310289,436,-4650
1623310291,436,-4655
1623310293,436,-4660
1623310296,436,-4664
1623310298,436,-4669
1623310300,448,-4674
1623310302,448,-4680
1623310304,448,-4685
1623310307,435,-4689
1623310309,435,-4694
1623310311,435,-4699
1623310313,435,-4704
1623310315,435,-4709
1623310318,467,-4713
1623310320,467,-4718
1623310322,467,-4723
1623310324,437,-4728
1623310326,437,-4733
1623310329,437,-4737
1623310331,446,-4742
1623310333,446,-4747
1623310335,446,-4752
1623310338,455,-4756
1623310340,455,-4761
1623310342,498,-4766
1623310344,498,-4772
1623310350,453,-4773
1623310352,453,-4778
1623310354,453,-4783
1623310356,442,-4788
1623310358,442,-4793
1623310361,443,-4797
1623310363,443,-4802
1623310365,443,-4807
1623310367,585,-4812
1623310369,585,-4817
1623310372,585,-4821
1623310374,440,-4826
1623310376,440,-4831
1623310378,440,-4836
1623310381,443,-4840
1623310383,443,-4845
1623310385,431,-4850
1623310387,431,-4855
1623310389,431,-4860
1623310392,443,-4865
1623310397,443,-4867
1623310399,437,-4872
1623310401,437,-4877
1623310403,500,-4882
1623310406,500,-4886
1623310408,500,-4891
1623310410,437,-4896
1623310412,437,-4901
1623310415,437,-4905
1623310417,435,-4910
1623310419,435,-4915
1623310421,435,-4920
1623310423,470,-4925
1623310426,470,-4929
1623310428,470,-4934
1623310430,442,-4939
1623310432,442,-4944
1623310434,439,-4949
1623310437,439,-4954
1623310439,439,-4959
1623310441,435,-4964
1623310443,435,-4969
1623310445,435,-4974
1623310448,422,-4978
1623310450,422,-4983
1623310452,422,-4988
1623310454,436,-4993
1623310456,436,-4998
1623310459,436,-5002
1623310461,444,-5007
1623310463,444,-5012
1623310465,436,-5017
1623310468,436,-5021
1623310470,436,-5026
1623310472,439,-5031
1623310474,439,-5036
1623310476,439,-5041
1623310479,440,-5046
1623310481,440,-5051
1623310483,440,-5056
1623310485,443,-5061
1623310487,443,-5066
1623310490,443,-5070
1623310492,446,-5075
1623310494,446,-5080
1623310496,431,-5085
1623310498,431,-5090
1623310501,431,-5094
1623310503,434,-5099
1623310505,434,-5104
1623310507,434,-5109
1623310510,453,-5113
1623310512,453,-5118
1623310514,453,-5123
1623310516,436,-5128
1623310518,436,-5133
1623310521,427,-5137
1623310523,427,-5143
1623310528,432,-5145
1623310530,432,-5150
1623310532,432,-5155
1623310535,534,-5159
1623310537,534,-5164
1623310539,443,-5169
1623310541,443,-5174
1623310544,443,-5178
1623310547,443,-5182
1623310549,444,-5187
1623310551,435,-5192
1623310554,435,-5196
1623310556,435,-5201
1623310558,439,-5206
1623310560,439,-5211
1623310562,439,-5216
1623310565,441,-5220
1623310567,441,-5225
1623310569,441,-5231
1623310571,435,-5236
1623310574,435,-5240
1623310576,435,-5245
1623310578,436,-5250
1623310580,436,-5255
1623310582,452,-5260
1623310585,452,-5264
1623310587,452,-5269
1623310589,444,-5274
1623310591,444,-5279
1623310593,444,-5284
1623310596,432,-5288
1623310598,432,-5293
1623310600,432,-5298
1623310602,439,-5303
1623310605,439,-5307
1623310607,432,-5312
1623310610,432,-5316
1623310612,432,-5322
1623310614,440,-5327
1623310617,440,-5331
1623310619,440,-5336
1623310621,452,-5341
1623310623,452,-5346
1623310625,452,-5351
1623310628,452,-5355
1623310630,452,-5360
1623310632,470,-5365
1623310634,470,-5370
1623310636,470,-5375
1623310639,465,-5379
1623310641,465,-5384
1623310643,465,-5389
1623310645,443,-5394
1623310652,443,-5394
1623310654,458,-5399
1623310656,458,-5404
1623310658,444,-5409
1623310661,444,-5414
1623310664,441,-5418
1623310666,441,-5423
1623310668,441,-5428
1623310670,443,-5433
1623310672,443,-5438
1623310675,439,-5442
1623310677,439,-5447
1623310679,439,-5452
1623310681,437,-5457
1623310683,437,-5462
1623310686,437,-5466
1623310688,441,-5471
1623310690,441,-5476
1623310692,441,-5481
1623310694,436,-5486
1623310703,442,-5484
1623310705,441,-5489
1623310708,441,-5493
1623310710,441,-5499
1623310712,440,-5504
1623310714,440,-5509
1623310717,440,-5513
1623310719,434,-5518
1623310721,434,-5523
1623310723,434,-5528
1623310725,441,-5533
1623310728,441,-5537
1623310730,441,-5542
1623310732,447,-5547
1623310734,447,-5552
1623310736,449,-5557
1623310739,449,-5561
1623310741,449,-5566
1623310743,443,-5571
1623310745,443,-5576
1623310747,443,-5581
1623310750,472,-5585
1623310752,472,-5591
1623310754,472,-5596
1623310756,490,-5601
1623310759,490,-5605
1623310761,452,-5610
1623310763,452,-5615
1623310765,452,-5620
1623310767,444,-5625
1623310770,444,-5629
1623310772,444,-5634
1623310774,437,-5639
1623310776,437,-5644
1623310778,437,-5649
1623310781,446,-5653
1623310783,446,-5658
1623310785,446,-5663
1623310787,453,-5668
1623310789,453,-5673
1623310792,441,-5677
1623310794,441,-5682
1623310796,441,-5688
1623310798,442,-5693
1623310801,442,-5697
1623310803,442,-5702
1623310805,447,-5707
1623310807,447,-5712
1623310809,447,-5717
1623310812,448,-5721
1623310814,448,-5726
1623310816,448,-5731
1623310818,448,-5736
1623310820,448,-5741
1623310823,490,-5745
1623310825,490,-5750
1623310827,490,-5755
1623310830,441,-5759
1623310832,441,-5764
1623310834,441,-5769
1623310836,437,-5774
1623310838,437,-5780
1623310841,437,-5784
1623310843,443,-5789
1623310845,443,-5794
1623310847,448,-5799
1623310849,448,-5804
1623310852,448,-5808
1623310854,442,-5813
1623310856,442,-5818
1623310858,442,-5823
1623310861,432,-5827
1623310863,432,-5832
1623310865,432,-5837
1623310867,441,-5842
1623310869,441,-5847
1623310872,449,-5851
1623310874,449,-5856
1623310876,449,-5861
1623310878,434,-5866
1623310880,434,-5872
1623310883,434,-5876
1623310885,441,-5881
1623310887,441,-5886
1623310889,441,-5891
1623310891,448,-5896
1623310894,448,-5900
1623310896,448,-5905
1623310898,439,-5910
1623310900,439,-5915
1623310902,451,-5920
1623310905,451,-5924
1623310907,451,-5929
1623310909,448,-5934
1623310911,448,-5939
1623310913,448,-5944
1623310916,431,-5948
1623310918,431,-5953
1623310920,431,-5958
1623310922,495,-5963
1623310925,495,-5968
1623310927,495,-5973
1623310929,448,-5978
1623310931,448,-5983
1623310933,458,-5988
1623310936,458,-5992
1623310938,458,-5997
1623310940,430,-6002
1623310942,430,-6007
1623310944,430,-6012
1623310947,455,-6016
1623310949,455,-6021
1623310951,455,-6026
1623310953,477,-6031
1623310955,477,-6036
1623310958,477,-6040
1623310960,486,-6045
1623310962,486,-6050
1623310964,577,-6055
1623310966,577,-6061
1623310969,577,-6065
1623310971,514,-6070
1623310973,514,-6075
1623310975,514,-6080
1623310977,463,-6085
1623310980,463,-6089
1623310982,463,-6094
1623310984,446,-6099
1623310986,446,-6104
1623310989,446,-6108
1623310991,442,-6113
1623310993,442,-6118
1623310995,448,-6123
1623310997,448,-6128
1623311000,448,-6132
1623311003,446,-6136
1623311008,446,-6138
1623311010,446,-6143
1623311012,446,-6148
1623311015,498,-6153
1623311017,498,-6158
