time,value,predict
133764,11,13
133765,18,11
133767,5,11
133769,9,10
133770,22,8
133771,12,7
133774,9,7
133775,15,6
133780,20,8
133784,8,10
133786,11,9
133789,15,10
133790,2,8
133792,15,8
133793,19,6
133800,9,10
133803,16,11
133811,18,16
133812,14,15
133814,20,14
133815,7,13
133816,24,11
133834,-1,27
133835,15,25
133841,12,29
133843,10,28
133845,8,28
133846,11,26
133851,7,28
133852,6,27
133858,18,30
133859,12,29
133862,18,29
133863,16,28
133865,9,27
133866,16,26
133868,18,25
133874,11,29
133875,9,27
133877,16,26
133881,9,28
133884,17,28
133888,15,30
133890,15,29
133891,10,28
133895,23,29
133896,15,28
133897,11,26
133901,17,28
133905,18,29
133906,8,28
133912,8,31
133913,21,29
133914,16,28
133919,15,30
133923,19,32
133924,14,30
133925,12,29
133930,14,31
133932,17,31
133933,19,29
133938,13,32
133941,6,32
133942,19,30
133946,23,32
133947,7,30
133948,10,29
133949,15,27
133956,15,32
133959,22,32
133960,17,31
133963,15,31
133966,12,32
133971,14,34
133972,12,33
133974,15,32
133975,23,30
133978,19,31
133980,2,30
133981,12,29
133985,18,30
133989,19,32
133992,-1,32
133993,12,31
133995,17,30
133999,19,32
134002,19,32
134003,18,30
134007,17,32
134008,12,30
134009,21,29
134010,20,27
134011,18,26
134013,14,25
134015,19,25
134026,16,33
134028,10,33
134029,12,31
134032,13,32
134034,16,31
134036,3,30
134037,13,29
134038,25,27
134039,13,26
134042,19,26
134043,15,25
134044,17,23
134049,14,26
134051,23,25
134054,22,26
134055,4,24
134058,15,24
134059,14,23
134063,11,24
134066,13,25
134067,16,23
134068,20,22
134069,16,20
134078,14,27
134079,11,25
134080,23,24
134087,16,28
134089,23,28
134091,13,27
134092,16,25
134093,17,24
134095,19,23
134096,22,22
134097,21,20
134098,11,19
134100,16,18
134104,-1,20
134105,18,18
134108,27,19
134110,11,18
134112,11,17
134115,20,18
134118,15,18
134119,19,17
134121,23,16
134122,11,15
134126,4,16
134130,12,18
134133,4,18
134134,22,17
134136,17,16
134143,15,21
134145,15,20
134147,14,19
134150,21,20
134151,11,18
134157,-1,22
134159,13,21
134160,5,20
134161,21,18
134162,20,17
134164,16,16
134165,16,15
134166,18,13
134167,20,11
134168,16,10
134171,25,10
134172,20,9
134174,19,8
134176,9,8
134178,15,7
134179,17,6
134180,17,4
134185,14,7
134186,21,5
134193,7,10
134196,-1,10
134199,29,10
134200,23,9
134203,11,9
134205,12,9
134207,13,8
134210,10,9
134212,19,8
134213,10,7
134218,27,9
134223,17,12
134227,7,13
134228,15,11
134234,18,15
134235,19,13
134238,22,14
134239,11,12
134240,8,11
134241,23,9
134244,17,10
134246,19,9
134247,12,8
134250,-1,8
134251,10,7
134253,-1,6
134256,23,6
134259,9,7
134260,17,5
134262,19,5
134268,11,8
134269,18,7
134272,21,7
134274,17,7
134276,17,6
134278,11,6
134281,19,6
134289,15,11
134290,10,10
134291,7,8
134295,8,10
134299,12,11
134302,19,12
134306,17,13
134308,13,13
134309,21,11
134311,8,11
134314,23,11
134315,9,10
134316,12,8
134318,7,7
134322,10,9
134326,12,10
134330,-1,12
134334,25,13
134335,-1,12
134338,13,12
134340,20,12
134342,12,11
134348,15,15
134351,13,15
134352,13,13
134355,14,14
134359,18,15
134364,12,18
134366,26,17
134371,16,20
134374,15,20
134376,17,20
134379,15,20
134384,15,23
134386,15,22
134389,-1,23
134391,15,22
134394,21,22
134395,11,21
134398,12,21
134399,8,20
134402,22,20
134403,15,19
134404,19,17
134407,19,18
134408,5,16
134411,14,17
134414,18,17
134415,16,15
134416,14,14
134418,11,13
134419,20,12
134420,-1,10
134429,18,17
134432,20,17
134437,17,20
134441,17,21
134443,13,21
134448,20,23
134453,18,26
134456,20,26
134459,21,26
134460,15,25
134461,14,23
134464,22,24
134465,7,22
134466,20,21
134469,11,21
134474,6,24
134475,16,22
134476,15,21
134477,18,19
134486,-1,25
134487,12,24
134488,21,22
134490,11,22
134492,11,21
134493,24,20
134496,12,20
134497,17,19
134498,19,17
134499,24,16
134500,10,14
134502,18,14
134503,13,12
134504,10,10
134515,10,19
134518,17,19
134519,7,18
134520,15,16
134521,17,15
134522,18,13
134523,7,12
134526,16,12
134527,9,11
134528,17,9
134530,6,8
134531,9,7
134533,17,6
134541,20,12
134543,9,11
134551,14,17
134552,20,15
134557,11,18
134558,17,16
134564,26,20
134567,15,20
134568,14,19
134572,20,20
134575,9,20
134576,7,19
134578,24,18
134579,20,17
134580,26,15
134582,13,15
134585,13,15
134587,11,15
134588,18,13
134589,23,12
134590,25,10
134594,-1,11
134595,14,10
134599,13,11
134600,17,10
134603,6,10
134605,16,10
134606,11,8
134607,22,7
134608,12,5
134609,15,4
134610,6,2
134613,22,3
134614,16,1
134618,12,2
134620,20,2
134623,21,2
134625,8,2
134627,15,1
134628,14,0
134630,10,-1
134632,18,-1
134633,11,-3
134634,21,-4
134637,17,-4
134642,16,-2
134645,19,-1
134646,14,-3
134647,4,-4
134650,11,-4
134654,17,-2
134656,17,-3
134659,-1,-2
134663,21,-1
134664,13,-2
134671,16,2
134675,9,4
134676,10,2
134678,15,1
134680,16,1
134683,13,1
134684,14,0
134685,6,-2
134686,7,-3
134689,12,-3
134692,11,-2
134694,13,-3
134695,10,-4
134696,19,-6
134697,16,-8
134698,16,-9
134703,19,-7
134707,17,-5
134708,12,-7
134709,28,-8
134710,14,-10
134712,10,-10
134713,15,-12
134718,9,-9
134719,4,-11
134720,18,-12
134724,9,-11
134728,14,-10
134729,19,-11
134732,13,-11
134733,14,-12
134744,14,-4
134746,7,-4
134749,13,-4
134750,13,-5
134751,16,-7
134754,14,-6
134755,10,-8
134756,14,-10
134757,26,-11
134758,25,-13
134759,12,-14
134761,16,-15
134762,15,-16
134763,9,-18
134765,17,-18
134766,-1,-20
134767,13,-21
134780,16,-11
134781,14,-12
134782,9,-14
134786,-1,-13
134788,14,-13
134794,17,-10
134796,18,-10
134797,19,-12
134800,3,-11
134801,12,-13
134802,14,-14
134803,20,-16
134805,16,-16
134807,15,-17
134810,19,-17
134811,14,-18
134816,14,-16
134817,17,-17
134823,13,-14
134824,14,-15
134826,12,-16
134829,19,-15
134834,19,-13
134835,24,-14
134842,19,-10
134845,16,-9
134847,16,-10
134848,23,-12
134849,7,-13
134851,24,-14
134855,12,-12
134860,11,-10
134861,18,-11
134862,20,-13
134864,27,-13
134866,9,-14
134869,9,-13
134871,5,-14
134872,10,-16
134875,18,-15
134876,21,-17
134877,18,-18
134878,10,-20
134882,18,-18
134884,7,-19
134885,17,-20
134886,16,-22
134892,15,-18
134893,8,-20
134894,23,-22
134900,18,-18
134901,-1,-20
134904,10,-19
134906,12,-20
134908,27,-20
134911,9,-20
134914,19,-19
134915,6,-21
134916,-1,-22
134919,16,-22
134920,11,-23
134923,21,-23
134932,11,-17
134933,10,-18
134934,12,-20
134940,10,-16
134942,10,-17
134944,18,-17
134945,21,-19
134948,17,-18
134949,14,-20
134957,5,-14
134958,11,-16
134965,17,-12
134970,20,-9
134974,18,-8
134976,20,-8
134979,20,-8
134983,9,-6
134985,21,-7
134992,23,-2
134993,5,-4
134994,15,-5
134995,12,-7
134999,5,-5
135002,14,-5
135004,12,-6
135006,12,-6
135007,17,-8
135009,21,-8
135011,20,-9
135013,21,-9
135014,15,-11
135015,20,-12
135020,18,-10
135021,-1,-11
135027,13,-8
135028,11,-10
135031,15,-9
135036,15,-7
135044,12,-1
135048,20,0
135049,14,-1
135051,21,-2
135052,17,-3
135056,-1,-2
135057,-1,-3
135059,-1,-4
135065,6,0
135067,11,-1
135069,8,-2
135071,18,-2
135072,19,-4
135075,17,-3
135076,13,-5
135077,18,-6
135079,20,-7
135080,20,-8
135081,15,-10
135083,2,-10
135084,13,-12
135086,23,-13
135087,11,-14
135088,25,-16
135089,14,-17
135092,13,-17
135093,16,-18
135098,18,-16
135102,17,-14
135103,16,-16
135104,4,-17
135105,17,-19
135107,13,-19
135110,12,-19
135111,7,-21
135115,10,-19
135116,-1,-21
135127,10,-12
135129,17,-13
135130,17,-14
135135,14,-12
135141,9,-8
135142,10,-10
135145,5,-9
135146,11,-11
135147,18,-13
135157,16,-5
135158,34,-7
135159,15,-8
135160,18,-10
135161,16,-11
135162,13,-13
135171,18,-6
135176,7,-4
135178,17,-4
135183,12,-2
135194,24,7
135195,9,5
135196,19,3
135197,17,2
135199,15,1
135200,18,0
135203,14,0
135207,19,2
135209,20,1
135210,-1,0
135217,23,4
135219,12,4
135220,18,2
135221,14,0
135223,23,0
135224,-1,-2
135226,13,-2
135228,20,-3
135230,18,-3
135231,17,-5
135232,5,-6
135233,12,-8
135236,9,-7
135237,26,-9
135240,20,-8
135246,21,-5
135247,14,-7
135249,22,-7
135251,10,-8
135252,17,-9
135254,24,-10
135256,23,-10
135261,24,-8
135265,7,-6
135266,8,-8
135267,4,-9
135268,17,-11
135270,12,-12
135273,13,-11
135275,4,-12
135276,16,-13
135280,16,-12
135284,10,-10
135288,14,-9
135290,13,-9
135291,13,-11
135293,16,-11
135298,15,-9
135300,21,-9
135304,15,-8
135305,18,-10
135306,15,-11
135307,16,-13
135311,19,-11
135313,15,-12
135316,27,-11
135318,21,-12
135321,27,-11
135323,12,-12
135325,12,-12
135326,21,-14
135327,-1,-16
135330,19,-15
135331,8,-17
135336,15,-14
135341,20,-12
135342,18,-13
135343,10,-15
135346,13,-14
135347,18,-16
135352,14,-13
135355,15,-13
135357,11,-13
135358,12,-15
135361,-1,-15
135362,22,-16
135363,16,-18
135365,14,-18
135366,20,-20
135371,12,-17
135374,17,-17
135375,21,-18
135380,17,-16
135382,8,-16
135383,16,-18
135384,4,-20
135386,24,-20
135387,14,-22
135388,20,-23
135402,18,-12
135404,12,-12
135406,17,-13
135410,11,-11
135411,13,-13
135415,10,-11
135416,19,-13
135417,10,-14
135419,16,-15
135421,21,-16
135426,3,-13
135427,11,-15
135430,30,-14
135431,18,-16
135438,17,-11
135439,11,-13
135441,20,-13
135442,7,-15
135443,14,-16
135444,5,-18
135445,12,-20
135446,23,-21
135447,3,-23
135449,17,-23
135450,14,-25
135452,11,-25
135453,17,-27
135454,8,-28
135455,10,-30
135458,6,-29
135459,15,-31
135463,9,-29
135464,15,-31
135465,18,-33
135470,10,-30
135472,11,-31
135474,19,-31
135475,13,-33
135476,22,-34
135477,20,-36
135478,16,-37
135480,10,-38
135481,20,-39
135482,22,-41
135488,7,-38
135489,17,-39
135490,19,-41
135491,-1,-42
135497,13,-39
135498,10,-40
135499,18,-42
135500,26,-43
135505,14,-41
135506,13,-42
135508,-1,-43
135510,16,-43
135512,25,-44
135513,8,-46
135517,20,-44
135522,15,-42
135524,18,-42
135527,15,-42
135529,16,-42
135530,15,-44
135534,27,-42
135542,14,-37
135543,8,-38
135547,24,-37
135548,21,-39
135556,1,-33
135557,16,-35
135559,17,-35
135560,23,-37
135561,11,-38
135564,15,-38
135568,6,-36
135569,7,-38
135571,20,-38
135573,14,-39
135576,21,-38
135585,19,-32
135587,17,-33
135589,6,-33
135595,15,-30
135596,13,-31
135599,11,-31
135603,25,-29
135610,8,-25
135613,13,-24
135614,18,-26
135616,13,-26
135619,21,-26
135623,19,-25
135630,10,-20
135631,15,-22
135634,18,-21
135636,12,-22
135638,20,-22
135639,8,-24
135641,16,-24
135642,15,-26
135643,19,-27
135644,16,-29
135646,17,-29
135653,19,-25
135656,9,-25
135658,20,-25
135660,9,-26
135662,9,-26
135664,17,-27
135665,18,-28
135669,17,-27
135672,15,-26
135674,10,-27
135676,10,-27
135677,7,-29
135682,22,-27
135684,20,-27
135685,17,-29
135688,-1,-28
135693,22,-26
135698,17,-23
135699,15,-25
135704,12,-22
135705,17,-24
135708,20,-23
135715,20,-19
135717,8,-19
135719,9,-20
135720,12,-22
135722,16,-22
135723,15,-24
135728,13,-21
135729,24,-23
135733,19,-21
135734,12,-23
135739,4,-20
135742,14,-20
135749,15,-15
135757,17,-10
135758,9,-12
135769,23,-3
135770,13,-5
135772,21,-5
135773,-1,-7
135775,15,-7
135779,13,-6
135787,18,0
135788,15,-2
135789,18,-3
135793,20,-2
135794,11,-3
135797,22,-3
135798,3,-5
135800,20,-5
135803,7,-5
135805,22,-5
135808,20,-5
135809,16,-6
135811,22,-7
135813,11,-7
135818,19,-5
135820,7,-5
135822,5,-6
135829,18,-2
135830,14,-3
135833,16,-3
135841,-1,3
135843,19,2
135844,9,1
135845,-1,-1
135858,8,10
135859,18,8
135866,13,13
135873,11,17
135874,18,16
135876,13,15
135879,19,15
135880,17,14
135881,16,12
135882,-1,11
135883,19,9
135885,9,9
135887,10,8
135894,22,13
135895,21,11
135897,14,11
135898,18,9
135899,17,7
135901,20,7
135902,14,5
135906,16,7
135907,11,5
135908,15,4
135910,27,3
135911,13,2
135913,7,1
135918,12,4
135926,-1,9
135928,20,9
135931,11,9
135933,11,8
135944,18,17
135946,16,16
135950,9,18
135951,-1,16
135952,21,15
135953,19,13
135954,-1,12
135957,24,12
135959,7,12
135961,15,11
135962,10,9
135963,9,8
135964,18,6
135966,21,6
135967,15,4
135968,12,3
135969,15,1
135971,20,1
135972,-1,-1
135973,14,-2
135977,20,-1
135980,9,0
135981,15,-2
135982,8,-4
135983,23,-5
135984,14,-7
135992,14,-1
135993,19,-3
135994,13,-4
135996,15,-5
135997,13,-6
136001,18,-5
136002,8,-6
136003,21,-8
136004,23,-10
136005,14,-11
136006,22,-13
136015,9,-6
136019,-1,-5
136020,16,-6
136022,-1,-7
136024,13,-7
136027,25,-7
136029,15,-7
136031,10,-8
136032,15,-9
136033,-1,-11
136037,12,-10
136038,19,-11
136040,11,-12
136042,-1,-12
136043,11,-14
136044,19,-15
136045,18,-17
136047,8,-17
136049,12,-18
136052,15,-17
136056,17,-16
136058,20,-17
136059,21,-18
136060,15,-20
136063,-1,-19
136067,16,-18
136071,15,-16
136074,19,-16
136081,10,-11
136082,19,-13
136083,11,-14
136090,14,-10
136095,9,-7
136096,6,-9
136102,27,-6
136104,21,-6
136108,20,-5
136110,19,-5
136111,8,-7
136112,12,-8
136113,12,-10
136115,14,-10
136122,13,-6
136124,20,-6
136130,6,-3
136131,14,-5
136132,16,-6
136133,17,-8
136148,22,5
136151,15,5
136154,20,6
136155,11,4
136162,12,9
136164,15,8
136169,9,11
136176,19,15
136177,18,14
136178,5,12
136182,16,13
136183,15,12
136185,12,11
136186,18,10
136187,19,8
136188,9,7
136190,17,6
136195,15,9
136197,10,8
136200,13,9
136202,12,8
136203,13,6
136204,11,5
136213,21,11
136215,16,11
136223,21,16
136225,14,16
136229,10,17
136230,10,16
136234,5,17
136236,20,17
136239,9,17
136240,8,16
136246,9,19
136256,24,26
136258,18,26
136260,13,25
136263,17,26
136264,8,24
136265,15,23
136267,20,22
136271,15,24
136272,20,22
136278,-1,26
136282,18,27
136288,23,30
136289,30,29
136292,17,29
136294,-1,29
136295,4,27
136298,15,28
136299,11,26
136302,13,27
136305,9,27
136306,13,26
136308,17,25
136309,14,24
136316,7,28
136319,26,28
136321,18,28
136322,14,26
136325,22,27
136326,19,25
136327,18,24
136329,15,23
136332,-1,24
136336,15,25
136338,12,25
136343,16,27
136346,11,27
136348,-1,27
136350,16,26
136354,6,28
136356,10,27
136357,9,26
136358,16,24
136361,12,25
136363,11,24
136364,8,23
136365,14,21
136366,18,20
136368,17,19
136369,21,17
136372,18,18
136373,15,16
136375,24,16
136377,15,15
136380,11,16
136383,19,16
136389,14,20
136392,18,20
136396,25,22
136398,22,21
136399,9,19
136401,13,19
136405,15,20
136406,16,19
136407,17,17
136409,14,17
136410,7,15
136416,8,19
136417,26,17
136418,15,16
136420,10,15
136424,14,17
136429,18,19
136430,12,17
136432,7,17
136434,18,16
136435,12,15
136440,15,17
136441,16,16
136443,10,15
136444,15,14
136446,16,13
136447,5,12
136453,10,15
136457,20,16
136458,17,15
136459,19,13
136460,16,12
136462,14,11
136463,16,10
136465,15,9
136466,13,8
136472,11,11
136474,14,11
136477,14,11
136478,1,10
136481,26,10
136482,21,8
136484,15,8
136485,14,6
136488,15,7
136490,15,6
136496,12,10
136497,13,8
136498,16,7
136499,16,5
136501,12,5
136502,8,3
136503,12,1
136504,16,0
136505,10,-2
136506,13,-3
136512,20,0
136516,15,2
136517,17,0
136519,7,0
136520,19,-2
136523,17,-1
136526,10,-1
136533,5,4
136534,23,2
136536,15,1
136538,6,1
136539,19,-1
136540,17,-2
136543,5,-2
136546,21,-1
136547,9,-3
136550,21,-2
136552,6,-3
136558,17,1
136560,13,0
136561,11,-2
136565,21,0
136569,19,1
136570,12,0
136571,16,-2
136572,18,-3
136576,17,-2
136577,20,-3
136578,14,-5
136579,-1,-6
136581,23,-7
136583,28,-7
136584,21,-9
136585,24,-11
136587,17,-11
136590,17,-11
136591,12,-12
136594,9,-12
136597,11,-11
136599,10,-12
136605,21,-8
136609,7,-7
136610,11,-8
136611,17,-10
136613,12,-11
136614,15,-12
136616,4,-13
136618,11,-13
136619,15,-15
136620,16,-16
136622,20,-17
136626,18,-15
136633,-1,-11
136634,10,-12
136638,20,-11
136639,14,-12
136640,14,-14
136641,12,-16
136642,20,-17
136643,12,-19
136646,10,-18
136652,9,-15
136653,15,-16
136655,10,-17
136656,19,-18
136660,18,-17
136661,8,-18
136663,20,-19
136668,13,-17
136677,9,-10
136678,19,-12
136679,16,-13
136680,-1,-15
136686,20,-11
136691,23,-9
136692,10,-10
136693,19,-12
136694,14,-13
136695,10,-15
136701,11,-11
136706,20,-9
136709,12,-9
136714,10,-6
136716,24,-7
136723,17,-2
136726,3,-2
136730,16,0
136733,8,0
136738,12,3
136742,8,4
136745,15,5
136749,-1,6
136752,13,6
136753,15,5
136763,17,12
136764,8,11
136765,18,9
136768,25,10
136771,19,10
136777,12,14
136781,21,15
136782,6,14
136784,8,13
136785,26,12
136786,20,10
136788,19,9
136795,13,14
136797,17,13
136802,17,16
136806,9,17
136808,12,17
136810,28,16
136812,18,16
136813,19,14
136815,25,14
136816,8,12
136817,17,10
136821,10,12
136824,9,12
136828,14,14
136834,6,17
136838,2,19
136840,16,18
136844,7,20
136846,8,19
136848,16,19
136851,18,19
136852,19,18
136854,22,17
136856,20,16
136860,13,18
136861,21,16
136864,8,17
136866,7,16
136868,15,16
136869,16,14
136871,11,14
136872,13,12
136873,16,11
136874,13,9
136879,17,11
136880,21,10
136883,5,10
136885,-1,10
136886,11,8
136887,15,7
136888,7,5
136889,11,4
136894,11,6
136895,23,5
136897,19,4
136898,12,3
136899,15,1
136904,3,3
136906,25,3
136911,16,5
136912,14,4
136914,19,3
136915,11,2
136919,10,3
136920,8,2
136921,-1,0
136924,9,1
136925,12,-1
136927,18,-2
136929,24,-2
136931,13,-3
136935,17,-1
136938,-1,-1
136940,14,-1
136941,5,-3
136949,10,3
136951,14,2
136953,16,2
136963,18,9
136965,12,9
136967,13,8
136969,12,7
136971,16,7
136972,24,5
136973,13,4
136975,14,3
136976,16,2
136980,9,3
136981,13,2
136982,8,0
136983,16,-1
136985,14,-2
136987,19,-3
136990,8,-2
136992,21,-3
136993,14,-4
136995,-1,-5
136996,8,-6
136997,17,-8
137000,19,-7
137001,20,-9
137003,18,-9
137005,13,-10
137007,17,-10
137008,17,-12
137014,15,-9
137015,24,-10
137018,19,-10
137020,13,-10
137021,7,-12
137022,11,-13
137025,22,-13
137030,18,-10
137031,12,-12
137035,11,-10
137037,10,-11
137038,6,-13
137041,12,-12
137047,6,-9
137048,12,-10
137049,17,-12
137051,19,-12
137053,11,-13
137054,20,-14
137057,14,-14
137058,19,-15
137059,21,-17
137060,7,-18
137068,20,-13
137070,18,-14
137072,7,-14
137073,12,-16
137076,16,-15
137079,21,-15
137082,12,-14
137085,22,-14
137088,20,-13
137093,15,-11
137099,10,-7
137102,18,-7
137105,17,-7
137106,6,-8
137114,22,-3
137116,14,-3
137117,18,-5
137118,17,-6
137119,7,-8
137126,22,-3
137128,23,-4
137133,5,-1
137136,22,-1
137137,16,-2
137139,11,-3
137141,1,-4
137142,18,-5
137143,18,-7
137144,5,-8
137145,19,-10
137146,19,-11
137152,19,-8
137154,14,-8
137155,19,-10
137157,11,-10
137159,16,-11
137161,19,-12
137162,10,-13
137164,10,-14
137176,23,-4
137177,17,-6
137181,24,-4
137185,13,-3
137187,8,-3
137188,15,-5
137190,14,-5
137193,12,-5
137195,16,-5
137196,15,-7
137197,3,-9
137201,15,-7
137205,19,-6
137208,19,-5
137215,25,-1
137217,15,-1
137224,10,3
137226,16,3
137228,9,2
137230,15,2
137233,11,2
137235,-1,1
137242,16,6
137243,16,4
137245,15,4
