time,value,predict
1634708800,43,-12387155
1634708900,43,-12414201
1634709000,44,-12441247
1634709100,44,-12468293
1634709200,44,-12495340
1634709298,44,-12522388
1634709397,44,-12549435
1634709500,44,-12576478
1634709599,45,-12603525
1634709699,45,-12630572
1634709800,44,-12657617
1634709900,45,-12684663
1634709998,45,-12711711
1634710098,44,-12738757
1634710200,44,-12765801
1634710300,44,-12792848
1634710400,44,-12819894
1634710498,44,-12846942
1634710600,38,-12873986
1634710700,42,-12901032
1634710800,39,-12928079
1634710901,41,-12955124
1634711000,42,-12982171
1634711100,41,-13009217
1634711200,37,-13036263
1634711300,39,-13063310
1634711400,42,-13090356
1634711499,40,-13117403
1634711600,35,-13144448
1634711698,39,-13171496
1634711797,39,-13198544
1634711899,40,-13225588
1634712000,38,-13252633
1634712098,39,-13279681
1634712200,40,-13306725
1634712301,40,-13333771
1634712400,39,-13360818
1634712498,39,-13387866
1634712600,38,-13414910
1634712699,38,-13441957
1634712801,38,-13469001
1634712899,37,-13496050
1634713000,38,-13523095
1634713099,37,-13550142
1634713200,37,-13577187
1634713300,37,-13604233
1634713399,37,-13631281
1634713500,37,-13658326
1634713600,37,-13685372
1634713698,37,-13712420
1634713799,37,-13739465
1634713900,37,-13766511
1634713998,37,-13793559
1634714097,37,-13820606
1634714197,38,-13847652
1634714298,38,-13874697
1634714398,38,-13901744
1634714506,38,-13928782
1634714615,37,-13955819
1634714698,39,-13982882
1634714800,39,-14009926
1634714900,39,-14036972
1634715000,39,-14064019
1634715100,38,-14091065
1634715200,38,-14118111
1634715300,41,-14145157
1634715399,42,-14172204
1634715500,43,-14199250
1634715599,43,-14226297
1634715700,32,-14253342
1634715800,32,-14280388
1634715900,28,-14307434
1634716000,33,-14334481
1634716100,37,-14361527
1634716200,38,-14388573
1634716303,39,-14415616
1634716400,36,-14442665
1634716499,38,-14469713
1634716600,38,-14496758
1634716700,38,-14523804
1634716800,39,-14550850
1634716900,39,-14577896
1634717000,39,-14604943
1634717100,39,-14631989
1634717200,39,-14659035
1634717299,40,-14686082
1634717400,40,-14713127
1634717498,39,-14740175
1634717603,40,-14767217
1634717698,39,-14794268
1634717800,39,-14821312
1634717900,39,-14848358
1634718011,39,-14875393
1634718097,39,-14902454
1634718198,39,-14929499
1634718299,38,-14956544
1634718399,38,-14983590
1634718562,38,-15010573
1634718625,38,-15037657
1634718697,38,-15064731
1634718797,38,-15091777
1634718898,38,-15118822
1634718999,38,-15145867
1634719098,38,-15172915
1634719199,38,-15199960
1634719300,38,-15227005
1634719399,38,-15254052
1634719497,38,-15281100
1634719599,38,-15308145
1634719699,38,-15335191
1634719798,38,-15362238
1634719899,38,-15389283
1634720000,38,-15416328
1634720099,34,-15443375
1634720199,39,-15470422
1634720299,38,-15497468
1634720399,36,-15524514
1634720498,35,-15551561
1634720599,34,-15578606
1634720700,35,-15605652
1634720799,43,-15632699
1634720899,48,-15659745
1634720999,47,-15686791
1634721100,40,-15713836
1634721199,41,-15740884
1634721305,40,-15767924
1634721400,40,-15794975
1634721498,38,-15822023
1634721599,39,-15849068
1634721700,40,-15876114
1634721799,41,-15903161
1634721900,39,-15930206
1634721999,41,-15957253
1634722100,42,-15984298
1634722200,40,-16011344
1634722299,40,-16038392
1634722400,40,-16065437
1634722499,40,-16092484
1634722600,40,-16119529
1634722699,40,-16146576
1634722800,40,-16173622
1634722899,40,-16200669
1634722999,40,-16227715
1634723099,41,-16254761
1634723200,40,-16281806
1634723298,41,-16308855
1634723400,41,-16335899
1634723498,41,-16362947
1634723646,41,-16389945
1634723697,41,-16417040
1634723799,41,-16444085
1634723899,41,-16471131
1634723998,42,-16498178
1634724100,42,-16525222
1634724200,42,-16552268
1634724299,41,-16579316
1634724399,42,-16606362
1634724497,41,-16633410
1634724597,42,-16660456
1634724699,42,-16687500
1634724799,41,-16714546
1634724900,41,-16741592
1634725001,41,-16768637
1634725097,42,-16795687
1634725199,41,-16822731
1634725297,42,-16849779
1634725399,41,-16876824
1634725499,41,-16903870
1634725600,42,-16930915
1634725700,42,-16957961
1634725797,41,-16985010
1634725899,42,-17012055
1634726000,42,-17039100
1634726100,42,-17066146
1634726200,40,-17093192
1634726300,39,-17120238
1634726400,41,-17147285
1634726500,40,-17174331
1634726600,37,-17201377
1634726700,35,-17228423
1634726800,34,-17255469
1634726900,34,-17282516
1634727000,43,-17309562
1634727100,44,-17336608
1634727199,44,-17363655
1634727299,38,-17390701
1634727405,36,-17417741
1634727500,34,-17444793
1634727598,34,-17471841
1634727701,35,-17498884
1634727797,36,-17525934
1634727900,36,-17552977
1634728000,35,-17580024
1634728100,36,-17607070
1634728200,35,-17634116
1634728300,33,-17661162
1634728400,34,-17688208
1634728500,35,-17715255
1634728600,35,-17742301
1634728721,35,-17769326
1634728797,33,-17796396
1634728899,34,-17823440
1634729000,33,-17850486
1634729100,33,-17877532
1634729200,33,-17904578
1634729300,33,-17931624
1634729400,33,-17958670
1634729500,32,-17985716
1634729598,33,-18012765
1634729698,33,-18039811
1634729797,33,-18066858
1634729898,33,-18093903
1634730009,33,-18120938
1634730097,34,-18147997
1634730197,34,-18175043
1634730300,34,-18202086
1634730400,35,-18229132
1634730500,35,-18256178
1634730608,35,-18283217
1634730698,36,-18310273
1634730799,35,-18337318
1634730898,35,-18364365
1634730999,36,-18391410
1634731099,35,-18418457
1634731200,33,-18445502
1634731299,33,-18472549
1634731399,31,-18499595
1634731499,32,-18526641
1634731599,29,-18553688
1634731699,31,-18580734
1634731799,31,-18607780
1634731900,32,-18634825
1634731999,39,-18661872
1634732099,43,-18688918
1634732199,38,-18715965
1634732299,39,-18743011
1634732399,36,-18770057
1634732499,38,-18797103
1634732599,35,-18824149
1634732700,37,-18851195
1634732798,37,-18878243
1634732900,37,-18905287
1634732999,35,-18932334
1634733097,34,-18959382
1634733197,34,-18986429
1634733300,33,-19013472
1634733399,34,-19040519
1634733497,34,-19067567
1634733601,34,-19094609
1634733698,34,-19121659
1634733800,33,-19148703
1634733899,33,-19175750
1634734000,33,-19202795
1634734097,33,-19229844
1634734199,33,-19256888
1634734299,33,-19283935
1634734399,33,-19310981
1634734497,33,-19338029
1634734600,34,-19365072
1634734700,34,-19392118
1634734803,33,-19419162
1634734897,34,-19446214
1634735000,34,-19473257
1634735098,34,-19500305
1634735197,34,-19527352
1634735297,34,-19554399
1634735400,34,-19581442
1634735499,34,-19608489
1634735598,34,-19635536
1634735698,35,-19662582
1634735797,34,-19689630
1634735899,34,-19716674
1634736000,34,-19743719
1634736100,35,-19770765
1634736200,37,-19797811
1634736300,35,-19824858
1634736400,35,-19851904
1634736500,38,-19878950
1634736598,38,-19905998
1634736700,40,-19933042
1634736798,39,-19960090
1634736900,29,-19987135
1634736998,27,-20014183
1634737100,26,-20041227
1634737200,32,-20068273
1634737298,35,-20095321
1634737397,39,-20122369
1634737510,38,-20149402
1634737598,37,-20176460
1634737698,38,-20203506
1634737800,36,-20230550
1634737898,38,-20257599
1634738000,38,-20284643
1634738100,41,-20311689
1634738200,41,-20338735
1634738300,40,-20365781
1634738400,41,-20392828
1634738500,41,-20419874
1634738600,41,-20446920
1634738697,41,-20473969
1634738863,41,-20500949
1634738899,41,-20528060
1634738999,41,-20555106
1634739099,41,-20582152
1634739200,41,-20609197
1634739300,41,-20636243
1634739400,41,-20663289
1634739499,42,-20690337
1634739601,41,-20717381
1634739700,42,-20744428
1634739801,42,-20771473
1634739900,42,-20798520
1634739998,43,-20825569
1634740100,42,-20852613
1634740200,42,-20879659
1634740301,43,-20906704
1634740400,43,-20933751
1634740505,40,-20960793
1634740599,40,-20987845
1634740698,44,-21014892
1634740800,45,-21041936
1634740899,46,-21068983
1634741000,57,-21096029
1634741099,58,-21123076
1634741199,62,-21150122
1634741299,68,-21177168
1634741399,74,-21204214
1634741497,82,-21231262
1634741599,84,-21258307
1634741698,86,-21285354
1634741800,85,-21312398
1634741899,84,-21339445
1634741999,93,-21366491
1634742099,99,-21393538
1634742199,100,-21420584
1634742299,103,-21447630
1634742400,100,-21474675
1634742499,103,-21501722
1634742599,98,-21528769
1634742699,103,-21555815
1634742799,100,-21582861
1634742899,109,-21609907
1634742999,100,-21636953
1634743100,110,-21663999
1634743199,87,-21691046
1634743299,96,-21718092
1634743399,117,-21745138
1634743499,65,-21772184
1634743599,87,-21799231
1634743699,92,-21826277
1634743800,78,-21853322
1634743926,104,-21880342
1634743997,91,-21907417
1634744099,95,-21934461
1634744199,102,-21961508
1634744299,90,-21988554
1634744399,98,-22015600
1634744500,112,-22042645
1634744599,99,-22069692
1634744699,105,-22096739
1634744799,115,-22123785
1634744900,117,-22150830
1634744999,120,-22177877
1634745099,113,-22204923
1634745200,106,-22231969
1634745299,112,-22259016
1634745399,114,-22286062
1634745497,111,-22313110
1634745599,111,-22340154
1634745699,113,-22367201
1634745799,114,-22394247
1634745900,113,-22421292
1634745999,112,-22448339
1634746099,107,-22475385
1634746199,107,-22502431
1634746299,108,-22529478
1634746399,105,-22556524
1634746499,104,-22583570
1634746600,103,-22610615
1634746699,103,-22637662
1634746799,102,-22664709
1634746899,104,-22691755
1634746999,103,-22718801
1634747099,103,-22745847
1634747199,102,-22772893
1634747300,103,-22799939
1634747399,102,-22826986
1634747497,104,-22854034
1634747599,108,-22881078
1634747699,106,-22908124
1634747799,105,-22935171
1634747899,104,-22962217
1634748000,102,-22989262
1634748099,104,-23016309
1634748199,105,-23043355
1634748299,99,-23070402
1634748399,100,-23097448
1634748497,99,-23124496
1634748599,98,-23151540
1634748700,97,-23178585
1634748799,97,-23205632
1634748900,97,-23232678
1634748998,99,-23259726
1634749099,99,-23286771
1634749197,99,-23313819
1634749299,99,-23340863
1634749400,97,-23367909
1634749499,99,-23394956
1634749599,97,-23422002
1634749699,96,-23449048
1634749799,97,-23476094
1634749899,93,-23503141
1634749999,90,-23530187
1634750100,96,-23557232
1634750199,92,-23584279
1634750299,92,-23611325
1634750399,78,-23638372
1634750499,87,-23665418
1634750599,126,-23692464
1634750699,203,-23719510
1634750800,163,-23746555
1634750899,171,-23773603
1634750999,166,-23800649
1634751099,160,-23827695
1634751199,153,-23854741
1634751301,144,-23881785
1634751399,145,-23908833
1634751500,140,-23935879
1634751599,138,-23962926
1634751699,137,-23989972
1634751799,136,-24017018
1634751899,135,-24044064
1634751999,133,-24071111
1634752099,135,-24098157
1634752200,131,-24125202
1634752299,132,-24152249
1634752399,130,-24179295
1634752499,128,-24206342
1634752599,127,-24233388
1634752699,128,-24260434
1634752799,128,-24287480
1634752900,130,-24314525
1634752999,127,-24341573
1634753099,129,-24368619
1634753200,130,-24395664
1634753299,130,-24422711
1634753399,131,-24449757
1634753499,133,-24476803
1634753600,137,-24503849
1634753699,115,-24530896
1634753799,116,-24557942
1634753899,122,-24584988
1634754049,126,-24611984
1634754098,122,-24639082
1634754198,121,-24666128
1634754300,118,-24693172
1634754399,118,-24720219
1634754499,116,-24747265
1634754601,112,-24774310
1634754699,112,-24801358
1634754809,112,-24828394
1634754897,112,-24855452
1634754999,109,-24882496
1634755097,107,-24909545
1634755199,107,-24936589
1634755299,105,-24963635
1634755400,101,-24990680
1634755499,92,-25017727
1634755599,75,-25044774
1634755700,60,-25071819
1634755799,55,-25098866
1634755899,53,-25125912
1634755999,42,-25152958
1634756099,29,-25180004
1634756199,30,-25207051
1634756299,34,-25234097
1634756400,38,-25261142
1634756499,39,-25288189
1634756599,40,-25315235
1634756699,46,-25342282
1634756799,48,-25369328
1634756899,50,-25396374
1634756999,50,-25423420
1634757100,50,-25450465
1634757199,49,-25477513
1634757299,47,-25504559
1634757399,39,-25531605
1634757500,32,-25558650
1634757599,36,-25585697
1634757699,40,-25612744
1634757800,43,-25639789
1634757899,43,-25666836
1634757999,41,-25693882
1634758099,45,-25720928
1634758199,44,-25747975
1634758297,47,-25775023
1634758399,50,-25802067
1634758500,49,-25829112
1634758599,45,-25856159
1634758699,54,-25883205
1634758799,63,-25910252
1634758899,65,-25937298
1634758999,66,-25964344
1634759103,59,-25991386
1634759198,61,-26018437
1634759300,62,-26045482
1634759403,60,-26072525
1634759499,56,-26099575
1634759599,65,-26126621
1634759699,69,-26153667
1634759799,58,-26180714
1634759900,51,-26207759
1634760024,48,-26234781
1634760098,43,-26261853
1634760200,41,-26288897
1634760299,40,-26315945
1634760398,39,-26342992
1634760498,36,-26370038
1634760600,34,-26397082
1634760699,34,-26424129
1634760799,33,-26451175
1634760898,35,-26478223
1634760999,38,-26505268
1634761100,40,-26532313
1634761200,47,-26559359
1634761300,45,-26586405
1634761399,40,-26613453
1634761498,40,-26640500
1634761599,40,-26667545
1634761698,40,-26694592
1634761800,44,-26721636
1634761899,39,-26748684
1634761998,45,-26775731
1634762100,41,-26802775
1634762200,40,-26829821
1634762299,40,-26856868
1634762400,38,-26883914
1634762498,39,-26910962
1634762600,41,-26938006
1634762698,40,-26965054
1634762800,38,-26992098
1634762898,38,-27019147
1634762999,39,-27046192
1634763101,39,-27073236
1634763198,40,-27100285
1634763299,40,-27127330
1634763400,40,-27154375
1634763498,39,-27181424
1634763599,40,-27208469
1634763699,39,-27235515
1634763799,39,-27262561
1634763898,39,-27289608
1634764002,40,-27316651
1634764101,40,-27343698
1634764197,40,-27370748
1634764299,40,-27397792
1634764399,40,-27424838
1634764498,41,-27451886
1634764599,41,-27478931
1634764699,42,-27505977
1634764800,42,-27533022
1634764902,41,-27560066
1634764999,41,-27587116
1634765099,40,-27614162
1634765199,42,-27641208
1634765298,43,-27668255
1634765397,43,-27695302
1634765500,43,-27722345
1634765599,42,-27749393
1634765699,43,-27776439
1634765799,42,-27803485
1634765899,42,-27830531
1634766000,42,-27857576
1634766099,42,-27884624
1634766200,42,-27911669
1634766299,43,-27938716
1634766400,43,-27965761
1634766500,43,-27992807
1634766597,44,-28019857
1634766697,43,-28046903
1634766797,39,-28073949
1634766898,39,-28100994
1634766999,37,-28128039
1634767097,35,-28155088
1634767199,31,-28182132
1634767297,25,-28209180
1634767397,24,-28236226
1634767497,32,-28263272
1634767600,30,-28290316
1634767699,38,-28317363
1634767799,39,-28344409
1634767899,37,-28371455
1634767999,34,-28398501
1634768098,33,-28425548
1634768198,38,-28452595
1634768301,37,-28479638
1634768399,34,-28506686
1634768497,34,-28533734
1634768599,34,-28560778
1634768700,32,-28587824
1634768799,33,-28614871
1634768900,33,-28641916
1634769001,33,-28668961
1634769099,30,-28696009
1634769261,31,-28722994
1634769298,31,-28750103
1634769400,30,-28777147
1634769497,29,-28804196
1634769599,30,-28831240
1634769700,30,-28858286
1634769799,29,-28885333
1634769899,31,-28912379
1634770000,31,-28939424
1634770100,31,-28966470
1634770199,30,-28993518
1634770299,30,-29020564
1634770400,30,-29047609
1634770499,31,-29074656
1634770599,31,-29101702
1634770699,31,-29128748
1634770800,31,-29155794
1634770897,31,-29182843
1634771000,31,-29209886
1634771100,31,-29236932
1634771200,31,-29263978
1634771299,31,-29291026
1634771399,31,-29318072
1634771499,31,-29345118
1634771599,31,-29372164
1634771697,31,-29399212
1634771797,31,-29426259
1634771897,31,-29453305
1634771999,31,-29480349
1634772099,31,-29507395
1634772199,31,-29534441
1634772298,31,-29561489
1634772397,32,-29588536
1634772497,32,-29615582
1634772599,32,-29642626
1634772700,32,-29669671
1634772802,34,-29696715
1634772900,30,-29723764
1634773000,28,-29750810
1634773100,28,-29777856
1634773200,26,-29804902
1634773300,26,-29831948
1634773400,27,-29858995
1634773500,27,-29886041
1634773600,29,-29913087
1634773700,29,-29940133
1634773800,41,-29967179
1634773900,38,-29994226
1634774000,35,-30021272
1634774100,35,-30048318
1634774206,31,-30075358
1634774348,32,-30102362
1634774398,32,-30129459
1634774500,32,-30156503
1634774600,30,-30183549
1634774700,30,-30210595
1634774800,30,-30237641
1634774898,29,-30264690
1634775000,28,-30291734
1634775099,27,-30318781
1634775200,26,-30345826
1634775300,25,-30372872
1634775400,25,-30399918
1634775500,25,-30426965
1634775599,25,-30454012
1634775703,25,-30481054
1634775798,26,-30508105
1634775900,24,-30535149
1634776000,24,-30562196
1634776100,25,-30589242
1634776200,26,-30616288
1634776300,25,-30643334
1634776400,26,-30670380
1634776501,25,-30697426
1634776597,26,-30724476
1634776698,26,-30751521
1634776798,26,-30778567
1634776897,26,-30805614
1634777000,26,-30832658
1634777100,26,-30859704
1634777199,26,-30886751
1634777300,26,-30913796
1634777400,27,-30940842
1634777497,27,-30967892
1634777598,27,-30994937
1634777699,28,-31021982
1634777800,31,-31049027
1634777900,32,-31076073
1634778000,31,-31103119
1634778102,31,-31130164
1634778224,33,-31157188
1634778297,38,-31184261
1634778399,36,-31211305
1634778499,27,-31238351
1634778598,23,-31265399
1634778699,13,-31292444
1634778799,18,-31319490
1634778898,22,-31346537
1634778999,33,-31373582
1634779099,41,-31400629
1634779197,43,-31427677
1634779297,37,-31454723
1634779419,34,-31481747
1634779497,29,-31508815
1634779599,34,-31535860
1634779700,36,-31562905
