time,value,predict
1539322425,0,-33096
1539322485,0,-33216
1539322545,0,-33336
1539322605,0,-33456
1539322665,0,-33576
1539322725,0,-33697
1539322785,0,-33817
1539322845,0,-33937
1539322905,0,-34057
1539322965,0,-34177
1539323025,0,-34298
1539323085,0,-34418
1539323145,0,-34538
1539323205,0,-34658
1539323265,0,-34778
1539323325,0,-34898
1539323385,0,-35019
1539323445,0,-35139
1539323505,0,-35259
1539323565,0,-35379
1539323625,0,-35499
1539323685,0,-35620
1539323745,0,-35740
1539323805,0,-35860
1539323865,0,-35980
1539323925,0,-36100
1539323985,0,-36220
1539324045,0,-36341
1539324105,0,-36461
1539324165,0,-36581
1539324225,0,-36701
1539324285,0,-36821
1539324345,0,-36942
1539324405,0,-37062
1539324465,0,-37182
1539324525,0,-37302
1539324585,0,-37422
1539324645,0,-37543
1539324705,0,-37663
1539324765,0,-37783
1539324825,0,-37903
1539324885,0,-38023
1539324945,0,-38143
1539325005,0,-38264
1539325065,0,-38384
1539325125,0,-38504
1539325185,0,-38624
1539325245,0,-38744
1539325305,0,-38865
1539325365,0,-38985
1539325425,0,-39105
1539325485,0,-39225
1539325545,0,-39345
1539325605,0,-39466
1539325665,0,-39586
1539325725,0,-39706
1539325785,0,-39826
1539325845,0,-39946
1539325905,0,-40066
1539325965,0,-40187
1539326025,0,-40307
1539326085,0,-40427
1539326145,0,-40547
1539326205,0,-40667
1539326265,0,-40788
1539326325,0,-40908
1539326385,0,-41028
1539326445,0,-41148
1539326505,0,-41268
1539326565,0,-41388
1539326625,0,-41509
1539326685,0,-41629
1539326745,0,-41749
1539326805,0,-41869
1539326865,0,-41989
1539326925,0,-42110
1539326985,0,-42230
1539327045,0,-42350
1539327105,0,-42470
1539327165,0,-42590
1539327225,0,-42711
1539327285,0,-42831
1539327345,0,-42951
1539327405,0,-43071
1539327465,0,-43191
1539327525,0,-43311
1539327585,0,-43432
1539327645,0,-43552
1539327705,0,-43672
1539327765,0,-43792
1539327825,0,-43912
1539327885,0,-44033
1539327945,0,-44153
1539328005,0,-44273
1539328065,0,-44393
1539328125,0,-44513
1539328185,0,-44634
1539328245,0,-44754
1539328305,0,-44874
1539328365,0,-44994
1539328425,0,-45114
1539328485,0,-45234
1539328545,0,-45355
1539328605,0,-45475
1539328665,0,-45595
1539328725,0,-45715
1539328785,0,-45835
1539328845,0,-45956
1539328905,0,-46076
1539328965,0,-46196
1539329025,0,-46316
1539329085,0,-46436
1539329145,0,-46557
1539329205,0,-46677
1539329265,0,-46797
1539329325,0,-46917
1539329385,0,-47037
1539329445,0,-47157
1539329505,0,-47278
1539329565,0,-47398
1539329625,0,-47518
1539329685,0,-47638
1539329745,0,-47758
1539329805,0,-47879
1539329865,0,-47999
1539329925,0,-48119
1539329985,0,-48239
1539330045,0,-48359
1539330105,0,-48479
1539330165,0,-48600
1539330225,0,-48720
1539330285,0,-48840
1539330345,0,-48960
1539330405,0,-49080
1539330465,0,-49201
1539330525,0,-49321
1539330585,0,-49441
1539330645,0,-49561
1539330705,0,-49681
1539330765,0,-49802
1539330825,0,-49922
1539330885,0,-50042
1539330945,0,-50162
1539331005,0,-50282
1539331065,0,-50402
1539331125,0,-50523
1539331185,0,-50643
1539331245,0,-50763
1539331305,0,-50883
1539331365,0,-51003
1539331425,0,-51124
1539331485,0,-51244
1539331545,0,-51364
1539331605,0,-51484
1539331665,0,-51604
1539331725,0,-51725
1539331785,0,-51845
1539331845,0,-51965
1539331905,0,-52085
1539331965,0,-52205
1539332025,0,-52325
1539332085,0,-52446
1539332145,0,-52566
1539332205,0,-52686
1539332265,0,-52806
1539332325,0,-52926
1539332385,0,-53047
1539332445,0,-53167
1539332505,0,-53287
1539332565,0,-53407
1539332625,0,-53527
1539332685,0,-53648
1539332745,0,-53768
1539332805,0,-53888
1539332865,0,-54008
1539332925,0,-54128
1539332985,0,-54248
1539333045,0,-54369
1539333105,0,-54489
1539333165,0,-54609
1539333225,0,-54729
1539333285,0,-54849
1539333345,0,-54970
1539333405,0,-55090
1539333465,0,-55210
1539333525,0,-55330
1539333585,0,-55450
1539333645,0,-55570
1539333705,0,-55691
1539333765,0,-55811
1539333825,0,-55931
1539333885,0,-56051
1539333945,0,-56171
1539334005,0,-56292
1539334065,0,-56412
1539334125,0,-56532
1539334185,0,-56652
1539334245,0,-56772
1539334305,0,-56893
1539334365,0,-57013
1539334425,0,-57133
1539334485,0,-57253
1539334545,0,-57373
1539334605,0,-57493
1539334665,0,-57614
1539334725,0,-57734
1539334785,0,-57854
1539334845,0,-57974
1539334905,0,-58094
1539334965,0,-58215
1539335025,0,-58335
1539335085,0,-58455
1539335145,0,-58575
1539335205,0,-58695
1539335265,0,-58816
1539335325,0,-58936
1539335385,0,-59056
1539335445,0,-59176
1539335505,0,-59296
1539335565,0,-59416
1539335625,0,-59537
1539335685,0,-59657
1539335745,0,-59777
1539335805,0,-59897
1539335865,0,-60017
1539335925,0,-60138
1539335985,0,-60258
1539336045,0,-60378
1539336105,0,-60498
1539336165,0,-60618
1539336225,0,-60739
1539336285,0,-60859
1539336345,0,-60979
1539336405,0,-61099
1539336465,0,-61219
1539336525,0,-61339
1539336585,0,-61460
1539336645,0,-61580
1539336705,0,-61700
1539336764,0,-61821
1539336824,0,-61941
1539336884,0,-62062
1539336945,0,-62181
1539337004,0,-62302
1539337064,0,-62422
1539337124,0,-62542
1539337184,0,-62662
1539337244,0,-62783
1539337304,0,-62903
1539337364,0,-63023
1539337424,0,-63143
1539337484,0,-63263
1539337544,0,-63384
1539337604,0,-63504
1539337664,0,-63624
1539337724,0,-63744
1539337784,0,-63864
1539337844,0,-63985
1539337904,0,-64105
1539337964,0,-64225
1539338024,0,-64345
1539338084,0,-64465
1539338144,0,-64585
1539338204,0,-64706
1539338264,0,-64826
1539338324,0,-64946
1539338384,0,-65066
1539338444,0,-65186
1539338504,0,-65307
1539338564,0,-65427
1539338624,0,-65547
1539338684,0,-65667
1539338744,0,-65787
1539338804,0,-65908
1539338864,0,-66028
1539338924,0,-66148
1539338984,0,-66268
1539339044,0,-66388
1539339104,0,-66508
1539339164,0,-66629
1539339224,0,-66749
1539339284,0,-66869
1539339344,0,-66989
1539339404,0,-67109
1539339464,0,-67230
1539339524,0,-67350
1539339584,0,-67470
1539339644,0,-67590
1539339704,0,-67710
1539339764,0,-67831
1539339824,0,-67951
1539339884,0,-68071
1539339944,0,-68191
1539340004,0,-68311
1539340064,0,-68431
1539340124,0,-68552
1539340184,0,-68672
1539340244,0,-68792
1539340304,0,-68912
1539340364,0,-69032
1539340424,0,-69153
1539340484,0,-69273
1539340544,0,-69393
1539340604,0,-69513
1539340664,0,-69633
1539340724,0,-69753
1539340784,0,-69874
1539340844,0,-69994
1539340904,0,-70114
1539340964,0,-70234
1539341024,0,-70354
1539341084,0,-70475
1539341144,0,-70595
1539341204,0,-70715
1539341264,0,-70835
1539341324,0,-70955
1539341384,0,-71076
1539341444,0,-71196
1539341504,0,-71316
1539341564,0,-71436
1539341624,0,-71556
1539341684,0,-71676
1539341744,0,-71797
1539341804,0,-71917
1539341864,0,-72037
1539341924,0,-72157
1539341984,0,-72277
1539342044,0,-72398
1539342104,0,-72518
1539342164,0,-72638
1539342224,0,-72758
1539342284,0,-72878
1539342344,0,-72999
1539342404,0,-73119
1539342464,0,-73239
1539342524,0,-73359
1539342584,0,-73479
1539342644,0,-73599
1539342704,0,-73720
1539342764,0,-73840
1539342824,0,-73960
1539342884,0,-74080
1539342944,0,-74200
1539343004,0,-74321
1539343064,0,-74441
1539343124,0,-74561
1539343184,0,-74681
1539343244,0,-74801
1539343304,0,-74922
1539343364,0,-75042
1539343424,0,-75162
1539343484,0,-75282
1539343544,0,-75402
1539343604,0,-75522
1539343664,0,-75643
1539343724,0,-75763
1539343784,0,-75883
1539343844,0,-76003
1539343904,0,-76123
1539343964,0,-76244
1539344024,0,-76364
1539344084,0,-76484
1539344144,0,-76604
1539344204,0,-76724
1539344264,0,-76844
1539344324,0,-76965
1539344384,0,-77085
1539344444,0,-77205
1539344504,0,-77325
1539344564,0,-77445
1539344624,0,-77566
1539344684,0,-77686
1539344744,0,-77806
1539344804,0,-77926
1539344864,0,-78046
1539344924,0,-78167
1539344984,0,-78287
1539345044,0,-78407
1539345104,0,-78527
1539345164,0,-78647
1539345224,0,-78767
1539345284,0,-78888
1539345344,0,-79008
1539345404,0,-79128
1539345464,0,-79248
1539345524,0,-79368
1539345584,0,-79489
1539345644,0,-79609
1539345704,0,-79729
1539345764,0,-79849
1539345824,0,-79969
1539345884,0,-80090
1539345944,0,-80210
1539346004,0,-80330
1539346064,0,-80450
1539346124,0,-80570
1539346184,0,-80690
1539346244,0,-80811
1539346304,0,-80931
1539346364,0,-81051
1539346424,0,-81171
1539346484,0,-81291
1539346544,0,-81412
1539346604,0,-81532
1539346664,0,-81652
1539346708,0,-81788
1539346713,0,-81963
1539346724,0,-82133
1539346784,0,-82253
1539346785,0,-82432
1539346844,0,-82553
1539346904,0,-82673
1539346964,0,-82793
1539347024,0,-82914
1539347084,0,-83034
1539347144,0,-83154
1539347204,0,-83274
1539347264,0,-83394
1539347324,0,-83515
1539347384,0,-83635
1539347444,0,-83755
1539347504,0,-83875
1539347564,0,-83995
1539347624,0,-84115
1539347684,0,-84236
1539347744,0,-84356
1539347804,0,-84476
1539347864,0,-84596
1539347924,0,-84716
1539347984,0,-84837
1539348044,0,-84957
1539348104,0,-85077
1539348164,0,-85197
1539348224,0,-85317
1539348284,0,-85438
1539348344,0,-85558
1539348383,0,-85699
1539348404,0,-85858
1539348425,0,-86017
1539351464,0,-83158
1539351524,0,-83279
1539351584,11,-83399
1539351644,22,-83519
1539351704,42,-83639
1539351764,59,-83759
1539351824,57,-83880
1539351884,61,-84000
1539351944,27,-84120
1539352004,40,-84240
1539352064,48,-84360
1539352124,51,-84481
1539352184,49,-84601
1539352244,31,-84721
1539352304,14,-84841
1539352364,0,-84961
1539352424,40,-85081
1539352484,57,-85202
1539352544,61,-85322
1539352604,70,-85442
1539352664,33,-85562
1539352688,18,-85718
1539352724,0,-85863
1539352784,0,-85983
1539352912,0,-86035
1539352964,16,-86163
1539353023,46,-86284
1539353084,81,-86404
1539353143,62,-86525
1539353204,74,-86644
1539353263,72,-86765
1539353323,85,-86885
1539353383,86,-87005
1539353443,79,-87126
1539353503,68,-87246
1539353563,75,-87366
1539353624,83,-87485
1539353683,70,-87606
1539353743,70,-87727
1539353803,59,-87847
1539353863,79,-87967
1539353923,68,-88087
1539353983,74,-88207
1539354043,83,-88327
1539354103,74,-88448
1539354163,51,-88568
1539354223,24,-88688
1539354283,62,-88808
1539354343,75,-88928
1539354403,79,-89049
1539354463,88,-89169
1539354523,74,-89289
1539354583,85,-89409
1539354643,83,-89529
1539354703,83,-89650
1539354763,88,-89770
1539354823,70,-89890
1539354883,85,-90010
1539354943,75,-90130
1539355003,64,-90250
1539355063,62,-90371
1539355123,62,-90491
1539355183,85,-90611
1539355243,86,-90731
1539355303,62,-90851
1539355363,94,-90972
1539355423,90,-91092
1539355483,96,-91212
1539355543,92,-91332
1539355603,90,-91452
1539355663,86,-91573
1539355723,90,-91693
1539355783,81,-91813
1539355843,86,-91933
1539355903,85,-92053
1539355963,86,-92173
1539356023,83,-92294
1539356083,79,-92414
1539356143,75,-92534
1539356203,88,-92654
1539356263,94,-92774
1539356323,70,-92895
1539356383,74,-93015
1539356443,70,-93135
1539356503,75,-93255
1539356563,74,-93375
1539356623,83,-93496
1539356683,83,-93616
1539356743,68,-93736
1539356803,74,-93856
1539356863,68,-93976
1539356923,74,-94096
1539356983,72,-94217
1539357043,5,-94337
1539357103,9,-94457
1539357163,18,-94577
1539357223,16,-94697
1539357283,3,-94818
1539357343,0,-94938
1539357403,0,-95058
1539357463,49,-95178
1539357523,64,-95298
1539357583,53,-95418
1539357643,46,-95539
1539357703,46,-95659
1539357763,38,-95779
1539357823,46,-95899
1539357883,44,-96019
1539357943,64,-96140
1539358003,70,-96260
1539358063,74,-96380
1539358123,64,-96500
1539358183,74,-96620
1539358243,77,-96741
1539358303,79,-96861
1539358363,77,-96981
1539358423,68,-97101
1539358483,81,-97221
1539358543,86,-97341
1539358603,85,-97462
1539358663,83,-97582
1539358723,88,-97702
1539358783,68,-97822
1539358843,85,-97942
1539358903,88,-98063
1539358963,75,-98183
1539359023,77,-98303
1539359083,61,-98423
1539359143,62,-98543
1539359203,85,-98664
1539359263,96,-98784
1539359323,74,-98904
1539359383,64,-99024
1539359443,79,-99144
1539359503,68,-99264
1539359563,86,-99385
1539359623,90,-99505
1539359683,94,-99625
1539359743,83,-99745
1539359803,88,-99865
1539359863,74,-99986
1539359923,86,-100106
1539360022,85,-100187
1539360043,77,-100346
1539360103,66,-100466
1539360163,64,-100587
1539360223,81,-100707
1539360283,86,-100827
1539360343,72,-100947
1539360403,70,-101067
1539360463,77,-101187
1539360523,68,-101308
1539360583,68,-101428
1539360643,68,-101548
1539360703,79,-101668
1539360763,90,-101788
1539360823,85,-101909
1539360883,72,-102029
1539360943,77,-102149
1539361003,70,-102269
1539361063,72,-102389
1539361123,77,-102509
1539361183,92,-102630
1539361243,90,-102750
1539361303,85,-102870
1539361363,94,-102990
1539361423,88,-103110
1539361483,42,-103231
1539361543,35,-103351
1539361603,0,-103471
1539361663,22,-103591
1539361723,40,-103711
1539361783,48,-103832
1539361843,22,-103952
1539361903,35,-104072
1539361963,44,-104192
1539362023,0,-104312
1539362083,31,-104432
1539362143,40,-104553
1539362203,35,-104673
1539362263,7,-104793
1539362323,16,-104913
1539362381,0,-105035
1539362383,0,-105214
1539362443,0,-105334
1539364390,0,-103567
1539364423,16,-103714
1539364483,27,-103834
1539364543,11,-103955
1539364603,37,-104075
1539364663,49,-104195
1539364723,51,-104315
1539364783,55,-104435
1539364843,57,-104555
1539364903,49,-104676
1539364963,18,-104796
1539365023,0,-104916
1539365083,0,-105036
1539365143,0,-105156
1539365203,24,-105277
1539365263,38,-105397
1539365323,42,-105517
1539365383,40,-105637
1539365443,51,-105757
1539365503,51,-105878
1539365563,31,-105998
1539365623,18,-106118
1539365683,20,-106238
1539365743,27,-106358
1539365803,27,-106478
1539365863,25,-106599
1539365923,14,-106719
1539365983,0,-106839
1539365993,0,-107009
1539366043,0,-107139
1539366103,0,-107260
1539387641,0,-85902
1539387701,0,-86022
1539387761,0,-86142
1539387821,0,-86262
1539387881,0,-86382
1539387941,0,-86503
1539388001,0,-86623
1539388061,0,-86743
1539388121,0,-86863
1539388181,0,-86983
1539388241,0,-87104
1539388301,0,-87224
1539388361,0,-87344
1539388421,0,-87464
1539388481,0,-87584
1539388541,0,-87705
1539388601,0,-87825
1539388661,0,-87945
1539388721,0,-88065
1539388781,0,-88185
1539388841,0,-88305
1539388901,0,-88426
1539388961,0,-88546
1539389021,0,-88666
1539389081,0,-88786
1539389141,0,-88906
1539389201,0,-89027
1539389261,0,-89147
1539389321,0,-89267
1539389381,0,-89387
1539389441,0,-89507
1539389501,0,-89628
1539389561,0,-89748
1539389621,0,-89868
1539389681,0,-89988
1539389741,0,-90108
1539389801,0,-90228
1539389861,0,-90349
1539389921,0,-90469
1539389981,0,-90589
1539390041,0,-90709
1539390101,0,-90829
1539390161,0,-90950
1539390221,0,-91070
1539390272,0,-91199
1539390274,0,-91377
1539390281,0,-91550
1539390341,5,-91671
1539390357,1,-91835
1539390401,0,-91971
1539391383,0,-91169
1539395020,0,-87712
1539395078,0,-87834
1539395138,0,-87955
1539395198,0,-88075
1539395258,0,-88195
1539395318,0,-88315
1539395378,0,-88435
1539395438,0,-88556
1539395498,0,-88676
1539395558,0,-88796
1539395618,0,-88916
1539395678,0,-89036
1539395738,0,-89156
1539395798,0,-89277
1539395858,0,-89397
1539395918,0,-89517
1539395978,0,-89637
1539396038,0,-89757
1539396098,0,-89878
1539396158,0,-89998
1539396217,0,-90119
1539396278,0,-90238
1539396338,0,-90358
1539396397,0,-90480
1539396415,0,-90642
1539396457,0,-90780
1539396517,0,-90900
1539396578,0,-91019
1539396637,0,-91140
1539396697,0,-91261
1539396757,0,-91381
1539396817,0,-91501
1539396857,0,-91641
1539396877,0,-91801
1539402277,0,-86582
1539402337,0,-86702
1539402397,0,-86822
1539402457,0,-86942
1539402517,0,-87062
1539402577,0,-87183
1539402637,0,-87303
1539402697,0,-87423
1539402757,0,-87543
1539402817,0,-87663
1539402877,0,-87783
1539402937,0,-87904
1539402997,0,-88024
1539403057,0,-88144
1539403117,0,-88264
1539403177,0,-88384
1539403237,0,-88505
1539403297,0,-88625
1539403337,0,-88765
1539403339,0,-88943
1539403357,0,-89105
1539403417,0,-89226
1539403477,0,-89346
1539403482,0,-89521
1539403957,5,-89226
1539404000,0,-89363
1539404001,0,-89542
1539432635,0,-61089
1539432636,0,-61268
1539432673,3,-61411
1539432733,1,-61531
1539432793,1,-61651
1539432836,0,-61789
1539432853,0,-61952
1539433192,0,-61793
1539433194,0,-61971
1539433213,0,-62132
1539433246,1,-62279
1539433273,0,-62433
1539434685,0,-61201
1539434687,0,-61379
1539434713,1,-61533
1539434773,5,-61653
1539434833,3,-61774
1539434893,0,-61894
1539434953,1,-62014
1539434973,0,-62174
1539441646,0,-55681
1539441649,0,-55859
1539441972,18,-55716
1539442092,48,-55776
1539442152,53,-55896
1539442272,53,-55956
1539442392,74,-56016
1539442452,3,-56137
1539442512,51,-56257
1539442572,61,-56377
1539442632,57,-56497
1539442692,44,-56617
1539442752,51,-56738
1539442812,40,-56858
1539442872,37,-56978
1539442932,46,-57098
1539442992,31,-57218
1539443052,48,-57339
1539443112,66,-57459
1539443172,70,-57579
1539443232,29,-57699
1539443292,51,-57819
1539443352,48,-57939
1539443412,53,-58060
1539443472,35,-58180
1539443532,38,-58300
1539443592,46,-58420
1539443652,59,-58540
1539443712,61,-58661
1539443772,25,-58781
1539443832,0,-58901
