time,value,predict
1350907200,2434,-229405
1350910800,1984,-229730
1350914400,1383,-230055
1350918000,959,-230379
1350921600,511,-230704
1350925200,346,-231029
1350928800,253,-231353
1350932400,349,-231678
1350936000,807,-232003
1350939600,2669,-232327
1350943200,5210,-232652
1350946800,6083,-232977
1350950400,5790,-233301
1350954000,5484,-233626
1350957600,4407,-233951
1350961200,4725,-234275
1350964800,4826,-234600
1350968400,4945,-234925
1350972000,5065,-235249
1350975600,5618,-235574
1350979200,6094,-235899
1350982800,5844,-236223
1350986400,4649,-236548
1350990000,3180,-236873
1350993600,2963,-237197
1350997200,2450,-237522
1351000800,1613,-237847
1351004400,1021,-238171
1351008000,580,-238496
1351008000,580,-242421
1351011600,298,-242745
1351015200,261,-243070
1351018800,408,-243395
1351018800,408,-247319
1351022400,793,-247644
1351022400,793,-251569
1351026000,2643,-251893
1351026000,2643,-255818
1351026000,2643,-259743
1351029600,5593,-260067
1351029600,5593,-263992
1351029600,5593,-267917
1351029600,5593,-271841
1351033200,5722,-272166
1351033200,5722,-276091
1351036800,5607,-276415
1351036800,5607,-280340
1351036800,5607,-284265
1351036800,5607,-288189
1351040400,5492,-288514
1351040400,5492,-292439
1351040400,5492,-296363
1351044000,4542,-296688
1351047600,4720,-297013
1351047600,4720,-300937
1351051200,4982,-301262
1351051200,4982,-305187
1351051200,4982,-309111
1351054800,5032,-309436
1351054800,5032,-313361
1351054800,5032,-317285
1351058400,5212,-317610
1351058400,5212,-321535
1351062000,5661,-321859
1351062000,5661,-325784
1351062000,5661,-329709
1351065600,5812,-330033
1351069200,5855,-330358
1351069200,5855,-334283
1351072800,4416,-334607
1351072800,4416,-338532
1351076400,3118,-338857
1351080000,2877,-339181
1351080000,2877,-343106
1351083600,2498,-343431
1351087200,1701,-343755
1351090800,1028,-344080
1351094400,578,-344405
1351098000,354,-344729
1351101600,272,-345054
1351105200,370,-345379
1351108800,809,-345703
1351108800,809,-349628
1351112400,2641,-349953
1351116000,4957,-350277
1351119600,6036,-350602
1351119600,6036,-354527
1351123200,5309,-354851
1351130400,4438,-351576
1351134000,4723,-351901
1351137600,4879,-352225
1351141200,5062,-352550
1351144800,5450,-352875
1351144800,5450,-356799
1351144800,5450,-360724
1351144800,5450,-364649
1351148400,5888,-364973
1351148400,5888,-368898
1351148400,5888,-372823
1351148400,5888,-376747
1351148400,5888,-380672
1351152000,6473,-380997
1351152000,6473,-384921
1351152000,6473,-388846
1351155600,6488,-389171
1351155600,6488,-393095
1351155600,6488,-397020
1351159200,5351,-397345
1351159200,5351,-401269
1351159200,5351,-405194
1351159200,5351,-409119
1351162800,3500,-409443
1351162800,3500,-413368
1351162800,3500,-417293
1351166400,2856,-417617
1351166400,2856,-421542
1351166400,2856,-425467
1351170000,2587,-425791
1351170000,2587,-429716
1351170000,2587,-433641
1351173600,1979,-433965
1351177200,1284,-434290
1351180800,665,-434615
1351180800,665,-438539
1351180800,665,-442464
1351184400,432,-442789
1351184400,432,-446713
1351188000,326,-447038
1351188000,326,-450963
1351188000,326,-454887
1351191600,380,-455212
1351191600,380,-459137
1351191600,380,-463061
1351191600,380,-466986
1351195200,705,-467311
1351195200,705,-471235
1351195200,705,-475160
1351195200,705,-479085
1351195200,705,-483009
1351198800,2430,-483334
1351198800,2430,-487259
1351198800,2430,-491183
1351198800,2430,-495108
1351202400,5426,-495433
1351202400,5426,-499357
1351202400,5426,-503282
1351206000,6499,-503607
1351206000,6499,-507531
1351209600,5856,-507856
1351209600,5856,-511781
1351209600,5856,-515705
1351213200,5234,-516030
1351213200,5234,-519955
1351213200,5234,-523879
1351216800,4695,-524204
1351216800,4695,-528129
1351216800,4695,-532053
1351216800,4695,-535978
1351220400,5341,-536303
1351220400,5341,-540227
1351220400,5341,-544152
1351220400,5341,-548077
1351224000,5943,-548401
1351224000,5943,-552326
1351227600,5874,-552651
1351231200,5879,-552975
1351231200,5879,-556900
1351234800,6060,-557225
1351238400,6348,-557549
1351242000,5955,-557874
1351245600,5341,-558199
1351249200,4144,-558523
1351252800,3249,-558848
1351256400,3017,-559173
1351260000,2765,-559497
1351263600,1894,-559822
1351267200,1159,-560147
1351270800,822,-560471
1351274400,641,-560796
1351278000,411,-561121
1351281600,468,-561445
1351285200,723,-561770
1351288800,1415,-562095
1351292400,2191,-562419
1351296000,3185,-562744
1351299600,4076,-563069
1351303200,4522,-563393
1351306800,6012,-563718
1351310400,5975,-564042
1351314000,5307,-564367
1351317600,4678,-564692
1351321200,4405,-565016
1351324800,4403,-565341
1351328400,4311,-565666
1351332000,4198,-565990
1351335600,3475,-566315
1351339200,3078,-566640
1351342800,2931,-566964
1351346400,2941,-567289
1351350000,2240,-567614
1351353600,1564,-567938
1351357200,795,-568263
1351360800,447,-568588
1351364400,443,-568912
1351368000,330,-569237
1351371600,453,-569562
1351375200,755,-569886
1351378800,953,-570211
1351382400,1650,-570536
1351386000,2442,-570860
1351389600,3230,-571185
1351393200,3575,-571510
1351396800,4139,-571834
1351400400,3892,-572159
1351404000,3989,-572484
1351407600,4294,-572808
1351411200,4521,-573133
1351414800,4280,-573458
1351418400,3945,-573782
1351422000,3169,-574107
1351425600,2772,-574432
1351429200,2213,-574756
1351432800,1570,-575081
1351436400,1065,-575406
1351440000,530,-575730
1351443600,331,-576055
1351447200,270,-576380
1351450800,316,-576704
1351454400,799,-577029
1351458000,2513,-577354
1351461600,5503,-577678
1351465200,6642,-578003
1351468800,6195,-578328
1351472400,5246,-578652
1351476000,4460,-578977
1351479600,4580,-579302
1351483200,4771,-579626
1351486800,4836,-579951
1351490400,5138,-580276
1351494000,5606,-580600
1351497600,6120,-580925
1351501200,5985,-581250
1351504800,4418,-581574
1351508400,3089,-581899
1351512000,2636,-582224
1351515600,2117,-582548
1351519200,1437,-582873
1351522800,920,-583198
1351526400,600,-583522
1351530000,393,-583847
1351533600,298,-584172
1351537200,352,-584496
1351540800,762,-584821
1351544400,2519,-585146
1351548000,5478,-585470
1351551600,6728,-585795
1351555200,5972,-586120
1351558800,5280,-586444
1351562400,4626,-586769
1351566000,4947,-587094
1351569600,5125,-587418
1351573200,5130,-587743
1351576800,5394,-588068
1351580400,5837,-588392
1351584000,6222,-588717
1351587600,5992,-589042
1351591200,4578,-589366
1351594800,3246,-589691
1351598400,2834,-590016
1351602000,2578,-590340
1351605600,1979,-590665
1351609200,1326,-590990
1351612800,541,-591314
1351616400,346,-591639
1351620000,265,-591964
1351623600,338,-592288
1351627200,765,-592613
1351630800,2611,-592938
1351634400,5577,-593262
1351638000,6908,-593587
1351641600,6079,-593912
1351645200,5309,-594236
1351648800,4567,-594561
1351652400,4804,-594886
1351656000,5041,-595210
1351659600,5051,-595535
1351663200,5274,-595860
1351666800,5936,-596184
1351670400,6128,-596509
1351674000,5821,-596834
1351677600,4040,-597158
1351681200,2711,-597483
1351684800,2690,-597808
1351688400,2539,-598132
1351692000,1925,-598457
1351695600,1471,-598782
1351699200,716,-599106
1351702800,453,-599431
1351706400,324,-599756
1351710000,390,-600080
1351713600,775,-600405
1351717200,2572,-600730
1351720800,5595,-601054
1351724400,6852,-601379
1351728000,5892,-601704
1351731600,5327,-602028
1351735200,4756,-602353
1351738800,5073,-602678
1351742400,5286,-603002
1351746000,5189,-603327
1351749600,5495,-603652
1351753200,5713,-603976
1351756800,6317,-604301
1351760400,6306,-604626
1351764000,4867,-604950
1351767600,3501,-605275
1351771200,3110,-605600
1351774800,2727,-605924
1351778400,1825,-606249
1351782000,1222,-606574
1351785600,611,-606898
1351789200,441,-607223
1351792800,331,-607548
1351796400,365,-607872
1351800000,708,-608197
1351803600,2379,-608522
1351807200,5236,-608846
1351810800,6509,-609171
1351814400,5723,-609496
1351818000,5239,-609820
1351821600,4723,-610145
1351825200,5330,-610470
1351828800,5403,-610794
1351832400,5446,-611119
1351836000,5669,-611444
1351839600,6093,-611768
1351843200,6323,-612093
1351846800,5856,-612418
1351850400,4987,-612742
1351854000,3681,-613067
1351857600,2902,-613392
1351861200,2929,-613716
1351864800,2728,-614041
1351868400,1693,-614366
1351872000,1166,-614690
1351875600,724,-615015
1351879200,568,-615340
1351882800,343,-615664
1351886400,383,-615989
1351890000,703,-616314
1351893600,1229,-616638
1351897200,2057,-616963
1351900800,3246,-617288
1351904400,4390,-617612
1351908000,4573,-617937
1351911600,4269,-618262
1351915200,4833,-618586
1351918800,4442,-618911
1351922400,4397,-619236
1351926000,4314,-619560
1351929600,4413,-619885
1351933200,4125,-620210
1351936800,4004,-620534
1351940400,3404,-620859
1351944000,2777,-621184
1351947600,2579,-621508
1351951200,2552,-621833
1351954800,1952,-622158
1351958400,2125,-622482
1351962000,730,-622807
1351962000,730,-626732
1351965600,345,-627056
1351969200,223,-627381
1351976400,488,-624106
1351980000,710,-624430
1351983600,1165,-624755
1351987200,2067,-625080
1351987200,2067,-629004
1351990800,2911,-629329
1351994400,3527,-629654
1351998000,3765,-629978
1352001600,4063,-630303
1352005200,4043,-630628
1352008800,4200,-630952
1352012400,4105,-631277
1352016000,4015,-631602
1352019600,3620,-631926
1352023200,3652,-632251
1352026800,2837,-632576
1352030400,2446,-632900
1352034000,1950,-633225
1352037600,1451,-633550
1352041200,999,-633874
1352044800,1720,-634199
1352048400,1299,-634524
1352052000,304,-634848
1352055600,412,-635173
1352059200,753,-635498
1352062800,2562,-635822
1352066400,5658,-636147
1352070000,6877,-636472
1352073600,5981,-636796
1352077200,4999,-637121
1352080800,4408,-637446
1352084400,4575,-637770
1352088000,4710,-638095
1352091600,4648,-638420
1352095200,4968,-638744
1352102400,6124,-635469
1352106000,6134,-635794
1352109600,4265,-636118
1352116800,2415,-632843
1352120400,1963,-633168
1352124000,1454,-633492
1352127600,938,-633817
1352131200,537,-634142
1352134800,313,-634466
1352138400,256,-634791
1352142000,356,-635116
1352145600,788,-635440
1352149200,2565,-635765
1352152800,5330,-636090
1352156400,6181,-636414
1352160000,6182,-636739
1352163600,5720,-637064
1352167200,4612,-637388
1352174400,4666,-634113
1352178000,5022,-634438
1352181600,5490,-634762
1352185200,5973,-635087
1352188800,6201,-635412
1352192400,5453,-635736
1352196000,3921,-636061
1352196000,3921,-639986
1352199600,2835,-640310
1352199600,2835,-644235
1352203200,2450,-644560
1352203200,2450,-648484
1352206800,2078,-648809
1352206800,2078,-652734
1352206800,2078,-656658
1352210400,1671,-656983
1352210400,1671,-660908
1352210400,1671,-664832
1352214000,1472,-665157
1352214000,1472,-669082
1352217600,792,-669406
1352217600,792,-673331
1352217600,792,-677256
1352221200,811,-677580
1352221200,811,-681505
1352224800,671,-681830
1352224800,671,-685754
1352224800,671,-689679
1352224800,671,-693604
1352228400,474,-693928
1352228400,474,-697853
1352228400,474,-701778
1352232000,790,-702102
1352232000,790,-706027
1352235600,2619,-706352
1352235600,2619,-710276
1352239200,5788,-710601
1352239200,5788,-714525
1352239200,5788,-718450
1352242800,7088,-718775
1352242800,7088,-722699
1352246400,6264,-723024
1352246400,6264,-726949
1352250000,5230,-727273
1352253600,4567,-727598
1352257200,4769,-727923
1352260800,5011,-728247
1352264400,4889,-728572
1352268000,5367,-728897
1352271600,5678,-729221
1352271600,5678,-733146
1352275200,6267,-733471
1352275200,6267,-737395
1352275200,6267,-741320
1352275200,6267,-745245
1352278800,6057,-745569
1352278800,6057,-749494
1352282400,4883,-749819
1352286000,2927,-750143
1352289600,2594,-750468
1352293200,2347,-750793
1352296800,1544,-751117
1352300400,1219,-751442
1352304000,783,-751767
1352307600,357,-752091
1352311200,286,-752416
1352314800,396,-752741
1352318400,791,-753065
1352322000,2681,-753390
1352325600,5614,-753715
1352329200,6834,-754039
1352332800,6280,-754364
1352336400,5460,-754689
1352340000,4670,-755013
1352343600,5071,-755338
1352347200,5246,-755663
1352350800,5039,-755987
1352354400,5411,-756312
1352358000,5866,-756637
1352361600,6556,-756961
1352365200,6204,-757286
1352368800,4688,-757611
1352372400,3326,-757935
1352376000,3229,-758260
1352379600,2790,-758585
1352383200,1946,-758909
1352386800,1181,-759234
1352390400,649,-759559
1352394000,422,-759883
1352397600,340,-760208
1352401200,365,-760533
1352404800,683,-760857
1352408400,2471,-761182
1352412000,5538,-761507
1352415600,6880,-761831
1352419200,5906,-762156
1352422800,5234,-762481
1352426400,4719,-762805
1352430000,5304,-763130
1352433600,5487,-763455
1352437200,5532,-763779
1352440800,5816,-764104
1352444400,5958,-764429
1352448000,6455,-764753
1352451600,6154,-765078
1352455200,5330,-765403
1352458800,3540,-765727
1352462400,3193,-766052
1352466000,2948,-766377
1352469600,2496,-766701
1352473200,1707,-767026
1352476800,1090,-767351
1352480400,735,-767675
1352484000,537,-768000
1352487600,371,-768325
1352491200,397,-768649
1352494800,696,-768974
1352498400,1301,-769299
1352502000,1932,-769623
1352505600,2952,-769948
1352509200,3529,-770273
1352512800,3837,-770597
1352516400,4338,-770922
1352520000,4762,-771247
1352523600,4367,-771571
1352527200,4369,-771896
1352530800,4536,-772221
1352534400,4520,-772545
1352538000,4677,-772870
1352541600,4025,-773195
1352545200,3128,-773519
1352548800,2905,-773844
1352552400,2853,-774169
1352556000,3288,-774493
1352559600,2239,-774818
1352563200,1381,-775143
1352566800,922,-775467
1352566800,922,-779392
1352566800,922,-783317
1352566800,922,-787241
1352570400,626,-787566
1352570400,626,-791491
1352570400,626,-795415
1352574000,331,-795740
1352574000,331,-799665
1352574000,331,-803589
1352574000,331,-807514
1352577600,304,-807839
1352577600,304,-811763
1352577600,304,-815688
1352577600,304,-819613
1352577600,304,-823537
1352581200,462,-823862
1352581200,462,-827787
1352581200,462,-831711
1352584800,793,-832036
1352584800,793,-835961
1352584800,793,-839885
1352584800,793,-843810
1352588400,1120,-844135
1352588400,1120,-848059
1352588400,1120,-851984
1352592000,1797,-852309
1352592000,1797,-856233
1352595600,2687,-856558
1352595600,2687,-860483
1352595600,2687,-864407
1352595600,2687,-868332
1352595600,2687,-872257
1352599200,3961,-872581
1352599200,3961,-876506
1352602800,4086,-876831
1352606400,3710,-877155
1352606400,3710,-881080
1352610000,3733,-881405
1352610000,3733,-885329
1352613600,3666,-885654
1352613600,3666,-889579
1352617200,4012,-889903
1352617200,4012,-893828
1352620800,4169,-894153
1352624400,3636,-894477
1352628000,3390,-894802
1352628000,3390,-898727
1352631600,2660,-899051
1352635200,2173,-899376
1352638800,1924,-899701
1352646000,2863,-896425
1352649600,1000,-896750
1352653200,352,-897075
1352656800,263,-897399
1352660400,341,-897724
1352664000,761,-898049
1352667600,2467,-898373
1352671200,5242,-898698
1352674800,5390,-899023
1352678400,2029,-899347
1352682000,2096,-899672
1352685600,2892,-899997
1352689200,4245,-900321
1352689200,4245,-904246
1352692800,4148,-904571
1352696400,4362,-904895
1352700000,4619,-905220
1352703600,4755,-905545
1352707200,5187,-905869
1352710800,5186,-906194
1352714400,3854,-906519
1352718000,2641,-906843
1352721600,2222,-907168
1352725200,1943,-907493
1352728800,1437,-907817
1352732400,2409,-908142
1352736000,905,-908467
1352739600,367,-908791
1352743200,290,-909116
1352746800,317,-909441
1352750400,775,-909765
1352754000,2571,-910090
1352757600,5541,-910415
1352761200,6529,-910739
1352764800,6242,-911064
1352764800,6242,-914989
1352768400,5438,-915313
1352772000,4656,-915638
1352775600,4759,-915963
1352779200,4943,-916287
1352782800,4924,-916612
1352786400,5409,-916937
1352790000,5664,-917261
1352793600,6436,-917586
1352797200,6212,-917911
1352800800,4324,-918235
1352804400,2948,-918560
1352808000,2604,-918885
1352811600,2192,-919209
1352815200,1563,-919534
1352818800,1346,-919859
1352822400,535,-920183
1352826000,325,-920508
1352829600,252,-920833
1352833200,361,-921157
1352836800,795,-921482
1352840400,2620,-921807
1352844000,5730,-922131
1352847600,6792,-922456
1352851200,6199,-922781
1352854800,5216,-923105
1352858400,4864,-923430
1352862000,5477,-923755
1352865600,5654,-924079
1352869200,5761,-924404
1352872800,6131,-924729
1352876400,6415,-925053
1352880000,7189,-925378
1352883600,6968,-925703
1352887200,5182,-926027
1352890800,3536,-926352
