time,value,predict
1412215301,62,-5537
1412215302,241,-5554
1412215310,139,-5564
1412215313,914,-5580
1412215315,83,-5596
1412215317,664,-5612
1412215325,240,-5623
1412215328,134,-5638
1412215330,271,-5654
1412215335,0,-5668
1412215336,637,-5685
1412215342,87,-5697
1412215343,318,-5715
1412215349,254,-5727
1412215352,60,-5742
1412215353,137,-5760
1412215355,136,-5776
1412215359,645,-5790
1412215359,215,-5809
1412215366,277,-5820
1412215369,80,-5835
1412215370,76,-5853
1412215371,167,-5870
1412215374,112,-5885
1412215377,91,-5900
1412215377,127,-5919
1412215378,50,-5936
1412215379,243,-5953
1412215379,182,-5972
1412215381,244,-5988
1412215382,387,-6005
1412215384,86,-6022
1412215385,117,-6039
1412215387,291,-6055
1412215393,195,-6068
1412215396,1201,-6083
1412215398,60,-6099
1412215399,351,-6117
1412215403,116,-6131
1412215405,610,-6147
1412215416,98,-6155
1412215418,251,-6171
1412215422,189,-6185
1412215424,247,-6202
1412215428,1966,-6216
1412215438,375,-6224
1412215443,162,-6238
1412215445,130,-6254
1412215448,1,-6269
1412215458,4158,-6278
1412215466,256,-6288
1412215469,142,-6303
1412215471,163,-6320
1412215473,185,-6336
1412215477,126,-6350
1412215479,123,-6367
1412215481,143,-6383
1412215485,356,-6397
1412215509,436,-6392
1412215518,78,-6401
1412215524,274,-6413
1412215528,73,-6428
1412215533,205,-6441
1412215536,86,-6456
1412215540,187,-6471
1412215544,143,-6485
1412215544,401,-6503
1412215546,387,-6520
1412215553,1649,-6531
1412215557,83,-6545
1412215558,1248,-6563
1412215598,161,-6541
1412215600,326,-6557
1412215604,821,-6572
1412215608,85,-6586
1412215609,208,-6603
1412215612,17202,-6618
1412215617,67,-6632
1412215618,50,-6649
1412215619,125,-6666
1412215623,82,-6681
1412215625,262,-6697
1412215630,1435,-6710
1412215676,68,-6683
1412215679,443,-6698
1412215690,125,-6705
1412215692,497,-6722
1412215700,193,-6732
1412215703,928,-6747
1412215719,502,-6750
1412215732,59,-6755
1412215734,60,-6771
1412215735,70,-6789
1412215736,181,-6806
1412215738,52,-6822
1412215739,128,-6840
1412215743,19,-6854
1412215745,86,-6870
1412215747,68,-6887
1412215749,6990,-6903
1412215996,167,-6674
1412216001,5262,-6688
1412216002,74,-6705
1412216003,1159,-6722
1412216027,448,-6717
1412216033,723,-6729
1412216049,580,-6731
1412216072,91,-6727
1412216073,161,-6744
1412216077,18,-6758
1412216078,138,-6776
1412216080,233,-6792
1412216095,283,-6795
1412216128,211,-6781
1412216132,759,-6795
1412216155,548,-6790
1412216156,84,-6808
1412216158,983,-6824
1412216175,187,-6825
1412216177,245,-6842
1412216178,11512,-6859
1412216181,46,-6874
1412216182,354,-6892
1412216188,1657,-6904
1412216240,931,-6870
1412216271,139,-6858
1412216273,94,-6874
1412216274,375,-6891
1412216284,223,-6899
1412216288,199,-6914
1412216291,226,-6929
1412216331,76,-6907
1412216332,213,-6925
1412216336,71,-6939
1412216337,150,-6956
1412216340,389,-6972
1412216357,116,-6973
1412216359,150,-6989
1412216361,437,-7006
1412216400,500,-6985
1412216411,488,-6992
1412216418,657,-7004
1412216433,146,-7007
1412216437,40,-7021
1412216438,550,-7039
1412216450,1371,-7045
1412216494,113,-7019
1412216495,149,-7037
1412216498,405,-7052
1412216505,144,-7063
1412216508,419,-7079
1412216519,1209,-7086
1412216546,201,-7077
1412216548,111,-7094
1412216549,7275,-7111
1412216550,341,-7128
1412216554,67,-7143
1412216555,105,-7160
1412216557,629,-7176
1412216578,36,-7174
1412216579,240,-7191
1412216582,91,-7206
1412216583,258,-7224
1412216586,147,-7239
1412216588,565,-7255
1412216600,436,-7262
1412216615,70,-7265
1412216616,73,-7282
1412216617,195,-7300
1412216628,65,-7307
1412216629,182,-7324
1412216632,142,-7340
1412216634,83,-7356
1412216635,294,-7373
1412216642,57,-7385
1412216643,129,-7402
1412216645,200,-7418
1412216649,31,-7433
1412216651,1822,-7449
1412216682,69,-7436
1412216683,274,-7453
1412216687,162,-7468
1412216689,337,-7484
1412216694,72,-7497
1412216695,173,-7515
1412216699,188,-7529
1412216701,61,-7545
1412216702,177,-7563
1412216704,7036,-7579
1412216720,37,-7581
1412216721,111,-7599
1412216723,45,-7615
1412216724,382,-7632
1412216731,152,-7644
1412216734,85,-7659
1412216735,198,-7676
1412216745,54,-7685
1412216746,182,-7702
1412216751,198,-7715
1412216757,0,-7728
1412216763,703,-7740
1412216771,656,-7750
1412216779,66,-7761
1412216781,520,-7777
1412216789,421,-7787
1412216802,75,-7793
1412216803,396,-7810
1412216807,1170,-7824
1412216830,171,-7820
1412216832,135,-7836
1412216834,0,-7852
1412216836,56,-7869
1412216837,26,-7886
1412216838,122,-7903
1412216840,103,-7920
1412216843,322,-7935
1412216853,567,-7943
1412216876,46,-7939
1412216877,81,-7956
1412216879,81,-7972
1412216880,89,-7990
1412216881,79,-8007
1412216882,49,-8024
1412216883,93,-8042
1412216885,12,-8058
1412216886,196,-8075
1412216889,63,-8091
1412216890,57,-8108
1412216891,25,-8125
1412216892,671,-8143
1412216902,205,-8151
1412216904,158,-8167
1412216906,39,-8183
1412216907,130,-8201
1412216909,186,-8217
1412216912,64,-8232
1412216913,258,-8250
1412216916,302,-8265
1412216917,69,-8282
1412216918,895,-8300
1412216921,110,-8315
1412216923,280,-8331
1412216930,77,-8343
1412216931,85,-8360
1412216932,130,-8377
1412216934,268,-8394
1412216939,2438,-8407
1412216940,69,-8424
1412216941,162,-8442
1412216945,192,-8456
1412216949,198,-8470
1412216962,55,-8476
1412216992,69,-8464
1412216993,237,-8481
1412216999,410,-8494
1412217004,171,-8507
1412217008,1006,-8521
1412217029,120,-8519
1412217031,109,-8535
1412217036,108,-8548
1412217039,111,-8564
1412217048,332,-8573
1412217055,312,-8584
1412217070,180,-8588
1412217073,143,-8603
1412217077,244,-8617
1412217084,66,-8629
1412217086,2375,-8645
1412217141,905,-8608
1412217160,63,-8608
1412217161,180,-8625
1412217168,424,-8636
1412217175,405,-8648
1412217182,342,-8659
1412217191,52,-8668
1412217192,191,-8686
1412217195,421,-8701
1412217201,92,-8713
1412217202,260,-8731
1412217205,24,-8746
1412217206,160,-8763
1412217208,45,-8780
1412217209,166,-8797
1412217212,774,-8812
1412217229,2,-8814
1412217230,341,-8831
1412217234,68,-8845
1412217235,311,-8862
1412217239,75,-8877
1412217240,128,-8894
1412217244,59,-8908
1412217245,263,-8926
1412217271,425,-8918
1412217277,175,-8930
1412217279,124,-8947
1412217281,258,-8963
1412217290,68,-8972
1412217291,6,-8990
1412217292,673,-9007
1412217366,73,-8951
1412217368,15,-8968
1412217369,60,-8985
1412217372,1,-9000
1412217374,0,-9017
1412217375,12,-9034
1412217401,224,-9026
1412217440,0,-9006
1412217441,204,-9023
1412217449,284,-9033
1412217469,161,-9032
1412217471,405,-9048
1412217493,1105,-9044
1412217532,134,-9024
1412217534,76,-9040
1412217535,165,-9057
1412217537,56,-9074
1412217538,274,-9091
1412217542,102,-9105
1412217544,191,-9122
1412217547,267,-9137
1412217552,108,-9150
1412217555,71,-9166
1412217556,55,-9183
1412217557,70,-9200
1412217558,119,-9218
1412217560,368,-9234
1412217571,94,-9241
1412217573,343,-9258
1412217581,97,-9268
1412217583,154,-9284
1412217585,588,-9301
1412217599,1685,-9305
1412217674,204,-9248
1412217677,75,-9264
1412217678,338,-9281
1412217683,31,-9294
1412217684,49,-9312
1412217685,246,-9329
1412217693,8,-9339
1412217695,55,-9355
1412217696,0,-9373
1412217697,856,-9390
1412217709,1130,-9396
1412217728,90,-9396
1412217729,97,-9413
1412217730,498,-9430
1412217738,129,-9441
1412217740,137,-9457
1412217742,62,-9473
1412217744,370,-9490
1412217755,4676,-9497
1412217846,140,-9424
1412217848,670,-9441
1412217858,869,-9449
1412217876,831,-9449
1412217888,195,-9456
1412217899,64,-9463
1412217900,275,-9480
1412217910,109,-9489
1412217912,501,-9505
1412217930,383,-9505
1412217936,116,-9518
1412217938,175,-9534
1412217941,104,-9549
1412217943,138,-9566
1412217945,6,-9582
1412217946,151,-9599
1412217951,35,-9613
1412217952,81,-9630
1412217953,96,-9647
1412217954,84,-9665
1412217955,171,-9682
1412217957,198,-9698
1412217960,321,-9714
1412217965,76,-9727
1412217967,480,-9743
1412218001,95,-9728
1412218003,38,-9744
1412218004,222,-9761
1412218007,251,-9777
1412218012,128,-9790
1412218015,155,-9805
1412218017,493,-9822
1412218024,1017,-9833
1412218043,194,-9832
1412218045,140,-9849
1412218047,45,-9865
1412218048,622,-9882
1412218060,532,-9889
1412218071,90,-9896
1412218073,749,-9912
1412218091,1171,-9912
1412218125,344,-9897
1412218131,1190,-9909
1412218171,61,-9887
1412218172,913,-9905
1412218183,102,-9912
1412218185,245,-9928
1412218191,177,-9941
1412218194,127,-9956
1412218197,116,-9971
1412218199,101,-9988
1412218202,230,-10003
1412218205,221,-10018
1412218213,153,-10029
1412218216,214,-10044
1412218220,154,-10058
1412218222,167,-10075
1412218229,64,-10086
1412218230,249,-10103
1412218235,1280,-10117
1412218259,21,-10111
1412218260,701,-10128
1412218268,58,-10139
1412218269,156,-10156
1412218271,327,-10172
1412218276,235,-10186
1412218279,216,-10201
1412218283,123,-10215
1412218285,656,-10232
1412218295,65,-10240
1412218296,93,-10257
1412218300,41,-10272
1412218302,547,-10288
1412218310,714,-10298
1412218320,414,-10307
1412218326,328,-10319
1412218330,142,-10333
1412218332,167,-10350
1412218336,14,-10364
1412218337,109,-10381
1412218339,116,-10398
1412218343,74,-10412
1412218344,492,-10429
1412218358,158,-10434
1412218362,1013,-10448
1412218404,624,-10424
1412218412,532,-10435
1412218421,148,-10444
1412218423,167,-10460
1412218425,67,-10477
1412218426,570,-10494
1412218436,319,-10502
1412218441,519,-10515
1412218470,741,-10505
1412218485,97,-10508
1412218486,61,-10525
1412218487,391,-10543
1412218491,192,-10557
1412218494,495,-10572
1412218507,240,-10578
1412218510,75,-10593
1412218513,147,-10608
1412218515,215,-10625
1412218522,135,-10636
1412218524,344,-10652
1412218532,687,-10663
1412218540,83,-10673
1412218542,67,-10689
1412218543,72,-10707
1412218544,113,-10724
1412218546,57,-10740
1412218547,133,-10758
1412218549,68,-10774
1412218550,211,-10791
1412218553,62,-10807
1412218554,74,-10824
1412218555,80,-10841
1412218556,60,-10859
1412218557,207,-10876
1412218561,497,-10890
1412218569,10951,-10901
1412218858,71,-10630
1412218859,1207,-10647
1412218876,81,-10649
1412218877,113,-10666
1412218879,5,-10682
1412218880,177,-10700
1412218882,69,-10716
1412218883,2443,-10733
1412218953,87,-10682
1412218954,242,-10699
1412218958,70,-10713
1412218959,857,-10731
1412218983,112,-10725
1412218985,163,-10741
1412218987,1411,-10758
1412219015,17,-10748
1412219016,71,-10765
1412219017,265,-10783
1412219021,68,-10797
1412219022,137,-10814
1412219024,239,-10831
1412219028,549,-10845
1412219036,154,-10855
1412219039,221,-10870
1412219042,93,-10886
1412219043,87,-10903
1412219044,228,-10920
1412219047,46,-10936
1412219048,492,-10953
1412219060,114,-10959
1412219062,84,-10976
1412219065,78,-10991
1412219066,948,-11008
1412219084,161,-11009
1412219086,167,-11025
1412219089,357,-11040
1412219116,207,-11032
1412220230,176,-9936
1412220233,193,-9951
1412220242,56,-9961
1412220243,321,-9978
1412220244,516,-9995
1412220245,107,-10013
1412220247,41,-10029
1412220248,104,-10046
1412220249,68,-10064
1412220251,89,-10080
1412220251,134,-10098
1412220252,1225,-10116
1412220253,156,-10133
1412220254,155,-10150
1412220254,7120,-10169
1412220255,523,-10186
1412220258,777,-10201
1412220259,80,-10219
1412220261,317,-10235
1412220262,2154,-10252
1412220263,43,-10270
1412220264,58,-10287
1412220265,126,-10304
1412220265,109,-10323
1412220265,82,-10341
1412220266,54,-10358
1412220268,38,-10375
1412220268,24,-10393
1412220269,7,-10410
1412220272,106,-10426
1412220275,23,-10441
1412220276,62,-10458
1412220278,92,-10475
1412220278,279,-10493
1412220278,309,-10511
1412220282,102,-10526
1412220283,6,-10543
1412220286,481,-10558
1412220287,4,-10575
1412220287,194,-10594
1412220288,162,-10611
1412220290,131,-10627
1412220292,0,-10644
1412220293,142,-10661
1412220295,93,-10677
1412220295,156,-10696
1412220295,80,-10714
1412220297,15,-10730
1412220297,116,-10749
1412220298,570,-10766
1412220298,465,-10784
1412220299,242,-10802
1412220301,859,-10818
1412220302,45,-10835
1412220304,178,-10852
1412220306,51,-10868
1412220306,169,-10886
1412220306,38,-10905
1412220307,1172,-10922
1412220307,78,-10940
1412220308,105,-10958
1412220308,98,-10976
1412220309,210,-10993
1412220309,518,-11012
1412220309,483,-11030
1412220309,332,-11048
1412220311,139,-11065
1412220311,90,-11083
1412220311,53,-11101
1412220313,50,-11118
1412220314,49,-11135
1412220314,132,-11153
1412220315,927,-11171
1412220315,165,-11189
1412220315,98,-11207
1412220315,44,-11226
1412220315,76,-11244
1412220316,38,-11261
1412220316,229,-11280
1412220317,498,-11297
1412220317,640,-11315
1412220318,141,-11333
1412220320,861,-11349
1412220322,908,-11365
1412220322,63,-11384
1412220323,95,-11401
1412220323,134,-11419
1412220324,335,-11437
1412220326,321,-11453
1412220327,167,-11470
1412220328,224,-11488
1412220329,76,-11505
1412220329,256,-11523
1412220329,415,-11541
1412220330,491,-11559
1412220334,228,-11573
1412220334,377,-11591
1412220334,158,-11610
1412220335,397,-11627
1412220336,84,-11644
1412220337,119,-11662
1412220337,295,-11680
1412220337,2,-11698
1412220338,136,-11716
1412220338,1696,-11734
1412220339,184,-11751
1412220340,893,-11769
1412220340,36,-11787
1412220340,279,-11805
1412220340,77,-11824
1412220341,71,-11841
1412220341,556,-11859
1412220342,47,-11877
1412220342,39,-11895
1412220343,59,-11912
1412220343,76,-11931
1412220343,186,-11949
1412220343,123,-11967
1412220343,105,-11986
1412220344,1581,-12003
1412220344,60,-12021
1412220345,53,-12039
1412220345,273,-12057
1412220345,179,-12075
1412220345,107,-12094
1412220345,90,-12112
1412220345,183,-12130
1412220346,105,-12148
1412220347,141,-12165
1412220347,39,-12183
1412220347,121,-12202
1412220347,383,-12220
1412220348,304,-12237
1412220349,57,-12255
1412220349,73,-12273
1412220349,3116,-12291
1412220350,0,-12309
1412220350,6,-12327
1412220350,9,-12345
1412220350,747,-12364
1412220351,14,-12381
1412220351,81,-12399
1412220351,40,-12418
1412220351,367,-12436
1412220351,125,-12454
1412220352,0,-12471
1412220352,195,-12490
1412220352,28,-12508
1412220352,90,-12526
1412220352,50,-12545
1412220352,52,-12563
1412220352,33,-12581
1412220353,47,-12599
1412220353,89,-12617
1412220353,0,-12635
1412220353,668,-12654
1412220353,36,-12672
1412220354,854,-12689
1412220354,167,-12708
1412220354,200,-12726
1412220354,410,-12744
1412220354,33,-12763
1412220355,220,-12780
1412220355,112,-12798
1412220356,79,-12816
1412220356,541,-12834
1412220356,114,-12852
1412220356,613,-12871
1412220356,70,-12889
1412220357,61,-12906
1412220357,325,-12925
1412220358,140,-12942
1412220358,735,-12960
1412220359,93,-12978
1412220359,37,-12996
1412220359,100,-13014
1412220359,23,-13033
1412220360,49,-13050
1412220361,74,-13067
1412220361,38,-13086
1412220361,21,-13104
1412220361,114,-13122
1412220361,27,-13141
1412220362,463,-13158
1412220362,69,-13176
1412220362,38,-13195
1412220362,224,-13213
1412220362,199,-13231
1412220363,31,-13249
1412220364,513,-13266
1412220364,38,-13284
1412220365,0,-13302
1412220365,302,-13320
1412220366,337,-13337
1412220367,122,-13355
1412220368,37,-13372
1412220369,234,-13389
1412220369,679,-13407
1412220369,117,-13426
1412220369,122,-13444
1412220370,56,-13461
1412220372,50,-13478
1412220372,0,-13496
1412220373,160,-13513
1412220373,53,-13532
1412220373,43,-13550
1412220373,53,-13568
1412220373,176,-13587
1412220373,86,-13605
1412220374,307,-13622
1412220374,227,-13641
1412220374,85,-13659
1412220374,2421,-13677
1412220375,169,-13695
1412220375,61,-13713
1412220375,244,-13731
1412220376,85,-13749
1412220376,69,-13767
1412220377,337,-13784
1412220377,482,-13803
1412220377,45,-13821
1412220378,103,-13838
1412220378,35,-13857
1412220378,1596,-13875
1412220378,1,-13893
1412220379,424,-13911
1412220379,87,-13929
1412220379,102,-13947
1412220379,105,-13966
1412220379,54,-13984
1412220380,104,-14001
1412220380,180,-14020
1412220380,0,-14038
1412220381,100,-14055
1412220381,7673,-14074
1412220381,490,-14092
1412220381,28,-14110
1412220382,103,-14128
1412220382,1,-14146
1412220383,1,-14163
1412220383,80,-14182
1412220383,222,-14200
1412220383,418,-14218
1412220384,216,-14236
1412220384,0,-14254
1412220384,0,-14272
1412220384,50,-14291
1412220384,518,-14309
1412220385,399,-14326
1412220385,176,-14344
1412220385,711,-14363
1412220386,0,-14380
1412220386,111,-14398
1412220387,160,-14416
1412220388,93,-14433
1412220388,214,-14451
1412220389,75,-14469
1412220389,0,-14487
1412220389,210,-14505
1412220390,238,-14523
1412220390,187,-14541
1412220390,209,-14559
1412220391,111,-14577
1412220391,1057,-14595
1412220392,0,-14612
1412220392,0,-14631
1412220393,1465,-14648
1412220393,94,-14666
1412220393,20,-14685
1412220394,268,-14702
1412220394,249,-14720
1412220394,224,-14739
1412220394,23,-14757
1412220394,268,-14775
1412220395,83,-14793
1412220395,208,-14811
1412220396,597,-14828
1412220396,1,-14847
1412220397,223,-14864
1412220397,68,-14882
1412220397,134,-14901
1412220398,43,-14918
1412220398,520,-14936
1412220399,53,-14954
1412220399,148,-14972
1412220400,111,-14989
1412220400,125,-15008
1412220401,61,-15025
1412220401,452,-15043
1412220401,129,-15062
1412220401,622,-15080
1412220402,275,-15097
1412220402,54,-15116
1412220402,64,-15134
1412220402,95,-15152
1412220403,93,-15170
1412220403,153,-15188
1412220403,87,-15206
1412220403,50,-15225
1412220404,35,-15242
1412220404,102,-15260
1412220405,165,-15277
1412220406,75,-15295
1412220406,59,-15313
1412220406,72,-15331
1412220407,12,-15349
1412220407,186,-15367
1412220407,18,-15385
1412220407,1881,-15404
1412220408,596,-15421
1412220408,188,-15439
1412220408,390,-15458
1412220409,15,-15475
1412220409,336,-15493
1412220409,330,-15512
1412220410,214,-15529
1412220410,150,-15547
1412220411,162,-15565
1412220411,64,-15583
1412220412,277,-15600
1412220413,125,-15618
1412220414,20,-15635
1412220414,255,-15653
1412220414,5,-15672
1412220415,34,-15689
1412220415,119,-15707
1412220415,62,-15726
1412220415,9633,-15744
1412220415,9,-15762
1412220415,245,-15781
1412220416,119,-15798
1412220416,30,-15816
1412220416,48,-15835
1412220416,70,-15853
1412220416,38,-15871
1412220417,45,-15889
1412220417,32,-15907
