time,value,predict
1646351279,-5,-1501
1646351726,63,-1378
1646352160,19,-1267
1646354515,46,764
1646354579,35,504
1646354587,36,188
1646354670,47,-52
1646355689,-29,643
1646356042,31,672
1646356664,46,971
1646356829,17,812
1646356837,19,496
1646357207,2,542
1646358047,38,1059
1646358171,19,859
1646358712,38,1076
1646358716,52,756
1646358780,52,497
1646359067,38,460
1646359068,38,137
1646359089,19,-165
1646359100,19,-478
1646359311,38,-591
1646359549,45,-677
1646361802,44,1253
1646361974,27,1101
1646361978,46,781
1646362532,38,1011
1646362938,36,1094
1646362948,18,780
1646363426,33,934
1646363926,38,1111
1646363967,19,828
1646364471,33,1008
1646365377,62,1590
1646365482,33,1372
1646365598,38,1164
1646366653,38,1895
1646367060,33,1979
1646367198,37,1793
1646367352,46,1623
1646368288,35,2235
1646368461,51,2085
1646368663,37,1963
1646368829,38,1805
1646368967,37,1619
1646369647,33,1976
1646370151,37,2156
1646370201,33,1882
1646370386,19,1744
1646370567,52,1601
1646370568,52,1278
1646370667,36,1053
1646370803,19,866
1646370857,-7,596
1646370953,37,368
1646371009,17,100
1646371199,33,-33
1646371583,44,27
1646371851,38,-29
1646372682,63,479
1646373366,19,839
1646373465,37,614
1646373619,19,444
1646374267,46,769
1646374353,37,531
1646374407,37,261
1646374436,38,-33
1646374543,34,-250
1646374581,19,-536
1646374937,37,-504
1646374979,39,-785
1646375475,37,-613
1646376428,38,16
1646376490,33,-246
1646377300,-7,241
1646377441,43,58
1646378170,38,463
1646378302,37,272
1646378980,38,626
1646379310,19,632
1646379825,51,823
1646380196,44,871
1646380330,38,681
1646380353,17,380
1646380376,44,79
1646380817,41,197
1646381033,61,89
1646381727,38,459
1646381871,19,280
1646382666,38,751
1646382923,34,684
1646382924,34,361
1646383334,34,448
1646384017,62,807
1646384382,-57,848
1646384955,52,1098
1646385047,38,866
1646385986,38,1481
1646386209,60,1380
1646386472,19,1320
1646386907,38,1431
1646387120,19,1320
1646387185,61,1061
1646387367,45,920
1646387692,60,921
1646387737,32,642
1646387789,46,371
1646388028,34,286
1646388211,33,145
1646388224,38,-166
1646388263,37,-450
1646388341,37,-696
1646388342,61,-1019
1646388493,34,-1192
1646388641,34,-1367
1646388738,37,-1594
1646389055,36,-1601
1646389660,37,-1319
1646389761,38,-1542
1646389869,63,-1758
1646389994,33,-1957
1646390319,37,-1955
1646392391,39,-207
1646392978,35,56
1646392990,46,-255
1646393097,35,-472
1646393429,61,-464
1646393658,33,-559
1646394561,38,21
1646394682,33,-182
1646395254,37,66
1646395830,19,318
1646396188,17,353
1646396672,49,513
1646397140,-8,657
1646398062,63,1256
1646398271,19,1141
1646398589,52,1135
1646398590,52,812
1646398616,19,515
1646398746,38,321
1646399027,39,278
1646399159,17,87
1646399787,49,391
1646399872,38,152
1646399948,62,-96
1646400043,35,-324
1646400305,35,-386
1646400310,38,-705
1646400448,38,-891
1646400482,38,-1180
1646401053,38,-933
1646401249,33,-1061
1646401432,36,-1201
1646402066,38,-891
1646402085,38,-1196
1646402105,38,-1500
1646402335,52,-1593
1646403308,48,-944
1646403687,38,-889
1646404185,39,-715
1646404291,18,-932
1646404296,38,-1251
1646404492,38,-1379
1646404756,19,-1438
1646405431,42,-1087
1646405486,33,-1356
1646405488,63,-1678
1646405679,19,-1810
1646405698,36,-2115
1646406900,36,-1237
1646406970,33,-1490
1646407571,33,-1213
1646408638,65,-470
1646408666,33,-766
1646408793,-6,-962
1646408864,51,-1215
1646408907,38,-1496
1646409156,37,-1571
1646409917,64,-1133
1646409992,45,-1382
1646410406,67,-1292
1646410926,38,-1095
1646412458,38,113
1646412624,19,-45
1646413377,62,384
1646413719,61,403
1646413758,60,118
1646413806,-22,-158
1646414142,60,-146
1646414211,31,-400
1646415000,36,65
1646415198,38,-61
1646415654,38,72
1646416055,33,149
1646416161,38,-69
1646416222,33,-332
1646416623,34,-254
1646416863,38,-338
1646416877,38,-648
1646417116,38,-732
1646418036,60,-136
1646418171,17,-325
1646418508,38,-312
1646419333,38,190
1646419620,38,153
1646420814,-32,1023
1646421026,62,911
1646421116,-25,678
1646421465,38,703
1646423356,38,2270
1646423726,38,2317
1646423770,31,2037
1646424132,38,2075
1646424528,35,2147
1646424625,38,1921
1646424948,38,1920
1646424966,38,1614
1646425601,38,1925
1646425693,38,1694
1646426234,44,1911
1646426337,38,1690
1646427784,-58,2814
1646428131,33,2837
1646428776,34,3158
1646429041,38,3099
1646429739,59,3474
1646430408,38,3819
1646431019,38,4106
1646431509,35,4273
1646431540,62,3980
1646431664,43,3780
1646431773,33,3565
1646432173,35,3642
1646432567,19,3712
1646433447,62,4268
1646433725,38,4222
1646433761,36,3935
1646434441,33,4291
1646434587,37,4113
1646434590,63,3793
1646434865,19,3744
1646435424,38,3979
1646435824,35,4055
1646435931,38,3839
1646436476,38,4060
1646436819,34,4079
1646436819,33,3755
1646436863,34,3476
1646436911,62,3200
1646436929,61,2894
1646437217,19,2859
1646437528,-10,2846
1646438088,38,3082
1646438505,51,3175
1646438560,63,2907
1646438835,33,2858
1646439270,60,2969
1646439592,38,2968
1646439870,33,2922
1646439963,34,2691
1646439966,34,2370
1646440354,19,2435
1646440400,35,2157
1646440793,18,2226
1646441259,17,2368
1646441307,19,2093
1646441499,36,1961
1646441906,34,2044
1646442478,-18,2293
1646443391,38,2882
1646443593,32,2760
1646444044,32,2887
1646444185,63,2705
1646445349,36,3545
1646445622,63,3494
1646445852,33,3401
1646445859,34,3084
1646446102,34,3003
1646446873,19,3450
1646447219,61,3473
1646448552,34,4482
1646448578,38,4184
1646449222,36,4504
1646449252,17,4211
1646449336,35,3971
1646449731,17,4042
1646450600,34,4588
1646451199,36,4863
1646451394,35,4734
1646451554,61,4570
1646451656,34,4349
1646452614,44,4983
1646452675,59,4720
1646452900,17,4621
1646452954,44,4352
1646452961,4,4035
1646453804,17,4554
1646453891,38,4318
1646454094,38,4197
1646454200,38,3979
1646454962,17,4417
1646455192,19,4324
1646455512,38,4320
1646455551,17,4035
1646455612,38,3773
1646456320,33,4157
1646457083,60,4596
1646457111,34,4300
1646458200,63,5066
1646458403,2,4945
1646459684,38,5902
1646460699,38,6593
1646461625,38,7196
1646462584,22,7831
1646462958,38,7881
1646462965,38,7565
1646463076,18,7352
1646463106,19,7058
1646463939,38,7567
1646464049,36,7354
1646464460,38,7441
1646464622,61,7279
1646465143,1,7476
1646465281,44,7291
1646465382,63,7068
1646465706,63,7068
1646465802,44,6841
1646465896,59,6611
1646466547,39,6938
1646466731,19,6798
1646466736,63,6480
1646467235,38,6655
1646467459,33,6555
1646467471,19,6244
1646469099,64,7548
1646469188,38,7313
1646469512,38,7313
1646469629,60,7107
1646469802,34,6956
1646469905,60,6735
1646470107,19,6613
1646470383,19,6566
1646470574,33,6433
1646470765,54,6300
1646471538,38,6750
1646472108,33,6996
1646472864,-22,7428
1646474182,62,8422
1646476410,17,10327
1646476847,62,10440
1646477000,46,10269
1646477889,38,10834
1646478514,38,11136
1646478825,34,11123
1646479454,38,11428
1646479602,52,11253
1646479639,34,10966
1646479736,18,10739
1646479817,34,10496
1646480281,34,10637
1646480483,38,10515
1646481130,38,10838
1646481372,36,10757
1646482467,-16,11528
1646482968,38,11705
1646483001,19,11414
1646483161,63,11251
1646483186,37,10952
1646484141,18,11583
1646484400,38,11518
1646484586,62,11381
1646485003,34,11474
1646486475,38,12622
1646486524,37,12348
1646487078,63,12578
1646487370,38,12546
1646487399,38,12251
1646487824,38,12353
1646487933,38,12138
1646488308,19,12189
1646488322,36,11879
1646489345,-21,12579
1646490539,38,13449
1646491081,33,13667
1646491129,55,13392
1646491212,38,13151
1646491227,3,12842
1646491341,19,12632
1646491816,36,12784
1646491936,34,12580
1646492182,38,12502
1646492202,38,12199
1646493105,63,12778
1646493240,17,12589
1646493543,38,12568
1646493787,19,12489
1646493794,38,12172
1646494345,38,12399
1646494535,38,12265
1646494841,38,12248
1646494853,35,11936
1646495999,65,12758
1646496053,38,12489
1646496089,64,12201
1646496690,38,12478
1646496857,33,12321
1646497997,35,13138
1646498548,35,13365
1646498794,17,13287
1646499457,38,13626
1646500412,28,14258
1646502056,38,15578
1646503358,62,16556
1646503828,19,16703
1646503927,38,16478
1646504295,17,16522
1646504738,59,16641
1646504752,-21,16332
1646504773,40,16029
1646505197,-22,16129
1646505994,37,16603
1646506014,34,16299
1646506336,17,16297
1646506826,38,16463
1646506967,34,16281
1646508213,31,17203
1646508213,31,16879
1646508561,16,16903
1646509748,36,17767
1646509916,24,17611
1646510247,38,17618
1646510620,19,17668
1646510954,61,17678
1646511514,46,17914
1646511596,38,17672
1646511621,38,17374
1646511791,38,17220
1646512313,63,17418
1646512655,17,17437
1646512951,56,17409
1646513779,35,17913
1646514396,64,18206
1646514654,33,18141
1646514707,17,17870
1646515605,-45,18444
1646515906,33,18421
1646516700,33,18892
1646517006,19,18874
1646517313,34,18857
1646517687,48,18908
1646517933,61,18830
1646519227,51,19800
1646519407,19,19656
1646520464,38,20390
1646520506,38,20108
1646520719,19,19997
1646520737,38,19691
1646520797,19,19428
1646521025,-30,19332
1646521279,38,19262
1646522377,38,20037
1646522436,38,19772
1646522653,37,19665
1646523553,34,20241
1646524312,18,20677
1646524448,17,20489
1646524639,38,20356
1646524936,33,20330
1646525004,33,20074
1646525520,38,20266
1646525660,38,20082
1646525805,38,19904
1646525928,63,19703
1646527520,61,20971
1646527561,38,20688
1646528389,0,21193
1646528393,38,20873
1646529212,44,21368
1646529478,64,21311
1646530005,46,21514
1646530507,-28,21692
1646531098,38,21959
1646531960,38,22498
1646533564,19,23778
1646534144,33,24034
1646534277,63,23843
1646534605,38,23848
1646536166,19,25085
1646537807,17,26402
1646537977,19,26249
1646538121,38,26069
1646538315,40,25939
1646538838,62,26138
1646539374,38,26351
1646539630,-7,26283
1646539809,34,26138
1646540337,38,26343
1646540634,19,26316
1646541527,62,26885
1646541742,38,26776
1646541758,62,26469
1646541859,66,26246
1646542301,44,26364
1646542425,38,26164
1646542767,38,26183
1646543339,38,26431
1646543600,35,26368
1646543804,60,26249
1646544826,19,26947
1646545351,-15,27148
1646545486,38,26959
1646546296,64,27446
1646547352,63,28178
1646547797,33,28299
1646549144,18,29322
1646550059,60,29914
1646550289,33,29820
1646550345,62,29552
1646550429,17,29313
1646550459,33,29019
1646550668,33,28904
1646550678,18,28590
1646551045,63,28634
1646551046,38,28311
1646551248,61,28189
1646551278,59,27896
1646551491,38,27785
1646551540,38,27510
1646552118,33,27764
1646552152,19,27475
1646552227,33,27226
1646552397,17,27072
1646552712,34,27063
1646553804,37,27832
1646554808,19,28512
1646554815,19,28195
1646555287,38,28344
1646556015,33,28748
1646556090,35,28499
1646556164,33,28249
1646556774,38,28536
1646556800,35,28238
1646557147,59,28261
1646557268,37,28058
1646557825,-23,28292
1646557986,62,28129
1646558886,33,28705
1646559681,37,29177
1646560025,33,29197
1646561427,38,30275
1646562647,38,31171
1646563549,19,31750
1646563738,37,31615
1646564280,34,31833
1646565130,35,32360
1646565374,19,32280
1646565892,63,32474
1646566505,38,32763
1646566822,17,32757
1646566862,61,32473
1646567329,19,32616
1646567565,38,32528
1646567676,38,32316
1646567869,33,32185
1646568147,-24,32139
1646568390,38,32059
1646568426,38,31771
1646568872,-58,31893
1646569104,38,31801
1646569177,38,31551
1646569181,38,31231
1646569670,38,31396
1646570683,47,32085
1646570958,34,32037
1646570958,34,31713
1646571096,61,31527
1646571246,19,31354
1646571369,54,31153
1646571868,46,31328
1646572082,61,31218
1646572306,46,31119
1646572687,38,31176
1646572689,36,30854
1646572744,35,30586
1646572883,19,30401
1646573458,36,30652
1646574097,38,30967
1646574486,5,31033
1646574851,70,31074
1646574935,65,30834
1646575917,33,31492
1646576156,33,31408
1646576625,61,31553
1646577210,35,31814
1646577471,35,31752
1646577660,35,31617
1646577799,19,31432
1646577909,47,31218
1646578406,38,31392
1646578694,45,31356
1646579365,33,31703
1646579458,31,31473
1646579858,19,31549
1646580217,33,31584
1646580892,62,31935
1646580948,35,31668
1646581336,38,31732
1646582178,51,32250
1646583064,65,32812
1646583459,34,32884
1646584426,63,33527
1646584749,61,33526
1646586005,19,34459
1646586341,46,34471
1646586524,46,34330
1646586562,19,34044
1646587120,33,34279
1646587469,38,34304
1646587564,51,34075
1646588027,18,34214
1646588055,37,33919
1646588158,38,33698
1646588281,19,33497
1646588333,19,33226
1646588436,36,33005
1646588494,40,32739
1646588733,62,32654
1646589253,-15,32851
1646589460,-13,32734
1646589586,63,32536
1646589631,60,32258
1646589635,61,31938
1646589649,44,31628
1646589809,38,31464
1646590345,38,31677
1646590508,19,31516
1646591210,60,31894
1646591327,37,31687
1646591753,38,31790
1646591907,37,31620
1646592055,47,31444
1646592076,38,31142
1646592206,35,30948
1646593405,60,31823
1646593517,34,31611
1646593538,19,31309
1646593600,35,31047
1646593941,19,31064
1646593996,61,30795
1646594666,40,31142
1646595366,19,31518
1646595753,37,31581
1646595815,35,31320
1646596041,-8,31222
1646596064,63,30921
1646596453,60,30986
1646596758,17,30968
1646597031,19,30917
1646597416,38,30978
1646597689,37,30928
1646597741,38,30656
1646597859,38,30450
1646598116,38,30383
1646598461,38,30405
1646598901,33,30521
1646599012,37,30308
1646599114,31,30086
1646599140,38,29789
1646599464,62,29789
1646599969,19,29970
1646600222,34,29900
1646600284,38,29638
1646600852,17,29882
1646601315,38,30021
1646601845,38,30228
1646601934,37,29993
1646602458,-20,30193
1646602647,36,30058
1646603131,46,30219
1646603284,38,30048
1646603326,19,29766
1646605631,52,31748
1646605692,19,31485
1646606257,-8,31726
1646607223,65,32368
1646607257,17,32079
1646608265,38,32763
1646608336,36,32510
1646608498,61,32349
1646608708,19,32235
1646609364,61,32567
1646609365,47,32244
1646609631,62,32187
1646609821,17,32053
1646610205,41,32113
1646611125,36,32709
1646611213,45,32474
1646611654,19,32591
1646611802,19,32415
1646612331,51,32621
1646612868,61,32834
1646613072,38,32714
1646613436,37,32754
1646613569,38,32564
1646613590,34,32261
1646614446,40,32793
1646614553,19,32576
1646614884,19,32584
1646614989,62,32365
1646615516,35,32568
1646615902,37,32631
1646616016,35,32421
1646616318,38,32399
1646617031,62,32788
1646617234,38,32668
1646617384,61,32494
1646617613,18,32399
1646617614,61,32077
1646618363,59,32502
1646618961,36,32776
1646618962,42,32453
1646619302,19,32470
1646619569,52,32413
1646619950,38,32470
1646620265,64,32461
1646620618,38,32491
1646620988,38,32537
1646620989,51,32214
1646621318,61,32220
1646621708,38,32286
1646622283,19,32537
1646622852,19,32782
1646623025,38,32632
1646624404,42,33687
1646624582,19,33541
1646624941,64,33576
1646626155,38,34467
1646626156,51,34144
1646627016,61,34680
1646627483,17,34824
1646627923,31,34940
1646628853,38,35546
1646629369,38,35738
1646629770,17,35816
1646629820,35,35542
1646629965,60,35363
1646630947,38,36022
1646631300,19,36051
1646631329,19,35756
1646632426,18,36529
1646633079,59,36859
1646633872,33,37328
1646634928,37,38060
1646634984,40,37792
1646635004,38,37489
1646635369,61,37530
1646635570,63,37407
1646635887,38,37401
1646636158,34,37348
1646636341,44,37207
1646637010,38,37552
1646637159,39,37378
1646637480,34,37375
1646637634,19,37205
1646637725,38,36973
1646637813,19,36737
1646638175,34,36775
1646638205,33,36481
1646638403,38,36356
1646638667,33,36296
1646639482,35,36787
1646639860,63,36841
1646640099,38,36757
1646640478,51,36812
1646641305,60,37315
1646641362,38,37049
1646641426,38,36789
1646641635,35,36674
1646641806,59,36521
1646642116,38,36508
1646642791,34,36859
1646643276,18,37020
1646643313,34,36733
1646643417,32,36514
1646643497,39,36270
1646643529,37,35978
1646644135,18,36261
1646644184,48,35986
1646644204,39,35682
1646644595,62,35749
1646645029,-5,35860
1646645614,60,36121
1646646113,65,36296
1646646129,38,35989
1646646342,34,35878
1646646797,38,36009
1646646892,37,35780
1646646912,-35,35477
1646646938,50,35179
1646646941,51,34858
1646646958,38,34551
1646647133,38,34403
1646647554,24,34500
1646647681,38,34303
1646647993,2,34292
1646648659,38,34634
1646649269,6,34920
1646649658,35,34985
1646650062,60,35066
1646650070,33,34750
1646650612,36,34968
1646650891,37,34923
1646651289,-19,34998
1646651701,34,35086
1646652078,19,35139
1646652989,34,35727
1646653686,39,36100
1646654472,34,36562
1646654751,52,36517
1646654865,38,36308
1646655015,33,36134
1646655479,39,36274
1646655512,44,35984
1646655986,52,36134
1646656447,44,36271
1646656469,51,35969
1646656566,33,35743
1646657083,36,35936
1646657206,35,35735
1646657798,46,36003
1646657991,33,35873
1646658135,60,35693
1646658338,35,35572
1646658902,17,35813
1646659087,34,35674
1646659412,61,35675
1646659616,38,35555
1646659701,38,35317
1646659836,51,35128
1646660121,32,35089
1646660222,38,34866
1646660452,51,34773
1646660677,37,34674
1646660833,33,34506
1646660986,48,34336
1646661935,38,34961
1646662179,38,34881
1646662409,-30,34787
1646662843,33,34898
1646662851,33,34582
1646662855,33,34262
1646663196,51,34280
1646663349,33,34109
1646663430,33,33866
1646663669,19,33781
1646663853,51,33642
1646664193,38,33658
1646664293,54,33434
1646664294,54,33111
1646664485,19,32979
1646664926,46,33096
1646664954,46,32800
1646665263,38,32786
1646665400,33,32599
1646665531,39,32406
1646665585,59,32136
1646666640,33,32868
1646666740,-59,32644
1646667029,27,32609
1646667049,34,32305
1646667424,70,32357
1646667806,39,32415
1646668484,34,32769
1646668485,35,32447
1646668496,61,32134
1646668661,60,31975
1646669217,64,32207
1646669422,59,32089
1646670261,-21,32604
1646670307,51,32326
1646670755,35,32451
1646670992,37,32364
1646671913,63,32961
1646672486,61,33210
1646673019,19,33420
1646673237,38,33314
1646673643,60,33396
1646673955,38,33384
1646674051,38,33157
1646674250,38,33032
1646674502,36,32960
1646675288,50,33423
1646675367,37,33178
1646675609,36,33096
1646675940,70,33103
1646676044,19,32884
1646676385,19,32901
1646677705,38,33897
1646678531,39,34400
1646678914,38,34459
1646678928,19,34149
1646678980,51,33877
1646679669,38,34243
1646679806,-17,34056
1646679816,44,33742
1646679935,40,33537
1646679959,17,33238
1646680344,63,33299
1646680527,39,33158
1646680640,38,32948
1646680778,38,32762
1646680860,38,32520
1646680985,44,32321
1646681008,54,32021
1646681242,61,31931
1646681859,38,32224
1646681986,36,32027
1646682116,38,31834
1646682310,38,31704
1646682640,24,31710
1646683811,-58,32558
1646683947,38,32370
1646684044,38,32143
1646684055,38,31830
1646684170,-24,31622
1646684440,36,31568
1646684501,38,31305
1646685054,34,31535
1646685236,34,31393
1646686735,39,32568
1646687309,62,32818
1646687511,38,32697
1646687784,19,32646
1646688229,59,32767
1646688270,32,32484
1646688400,-33,32291
1646688491,34,32058
1646688592,19,31835
1646688743,39,31663
1646689280,32,31876
1646689709,63,31981
1646689718,61,31666
1646689722,18,31347
1646689733,32,31034
1646689748,32,30725
1646689872,38,30525
1646690125,39,30455
1646690557,61,30563
1646690609,54,30291
1646690873,34,30232
1646691119,19,30154
1646691124,19,29835
1646691140,60,29527
1646691552,46,29616
1646691606,64,29346
1646692129,33,29545
1646692294,36,29387
1646692832,19,29601
1646693036,35,29481
1646693425,39,29546
1646693537,19,29335
1646693551,41,29025
1646693983,32,29133
1646694048,33,28874
1646694067,32,28570
1646694072,32,28251
1646694078,32,27933
1646694649,17,28181
1646694929,60,28137
1646695304,35,28188
1646695716,60,28276
1646695858,60,28095
1646697298,48,29211
1646697396,36,28985
1646697405,35,28670
1646697451,31,28393
1646697880,18,28498
1646698346,38,28640
1646698357,40,28328
1646698789,37,28436
1646699181,38,28504
1646699310,33,28309
1646699584,38,28260
1646699848,38,28200
1646699867,40,27895
1646700371,19,28076
1646700541,19,27922
1646700625,62,27682
1646700789,35,27522
1646700843,19,27253
1646701002,70,27088
1646701021,35,26783
1646702282,19,27720
1646702372,61,27487
1646702569,35,27360
1646702700,38,27167
1646702719,38,26863
1646703096,39,26916
1646703239,19,26735
1646703621,38,26793
1646703751,19,26600
1646703853,61,26378
1646704461,19,26662
1646704648,34,26525
1646704880,60,26434
1646704931,17,26161
1646705344,26,26250
1646705375,19,25958
1646705497,19,25756
1646705687,61,25622
1646705827,39,25438
1646705922,39,25210
1646706112,19,25076
1646706710,62,25350
1646706828,46,25145
1646706951,-19,24944
1646707156,32,24825
1646707653,33,24998
1646708025,26,25047
1646708106,38,24804
1646708121,17,24495
1646708387,19,24437
1646709263,38,24990
1646709373,60,24776
1646710045,38,25124
1646710242,35,24998
1646710264,17,24696
1646710587,40,24695
1646710947,19,24731
1646711061,38,24522
1646711069,40,24206
1646711242,38,24055
1646711396,19,23885
1646712191,19,24357
1646712383,17,24225
1646712555,19,24073
1646712716,63,23911
1646713128,63,23999
1646713656,17,24203
1646714052,19,24275
1646714069,61,23969
1646714810,18,24386
1646714916,62,24168
1646715087,62,24016
1646715260,19,23865
1646715645,38,23926
1646716334,63,24291
1646716851,70,24485
1646717079,39,24389
1646717217,38,24203
1646717296,38,23958
1646717305,26,23644
1646717896,63,23911
1646718199,38,23890
1646718315,54,23683
1646718728,62,23772
1646718981,14,23701
1646719179,19,23575
1646719534,52,23607
1646719534,52,23283
1646719682,52,23107
1646719834,62,22936
1646720535,36,23313
1646721078,38,23532
1646721105,-22,23235
1646721528,33,23335
1646721778,38,23261
1646721890,35,23049
1646721912,35,22747
1646722023,26,22535
1646722648,38,22836
1646723004,37,22868
1646723088,19,22629
1646724116,38,23333
1646724118,38,23011
1646724459,19,23028
1646724525,18,22771
1646724537,37,22459
1646725107,59,22705
1646725563,34,22837
1646725947,39,22898
1646726204,36,22831
1646726338,34,22641
1646726775,62,22755
1646727401,37,23057
1646727583,35,22915
1646728523,33,23531
1646728526,-40,23211
1646728544,19,22905
1646728807,17,22844
1646729134,63,22848
1646729385,19,22775
1646729388,62,22454
1646729672,19,22414
1646729696,19,22115
1646729896,39,21991
1646730353,60,22124
1646730775,36,22222
1646730876,-54,22000
1646730934,38,21734
1646732054,37,22530
1646732076,39,22229
1646732209,54,22038
1646732722,38,22227
1646734726,51,23907
1646734784,61,23642
1646734817,38,23351
1646734899,38,23109
1646734963,60,22849
1646735601,17,23164
1646736229,39,23468
1646736283,52,23198
1646736284,52,22876
1646736444,38,22712
1646737210,38,23154
1646737279,44,22899
1646737430,38,22727
1646737498,19,22471
1646737562,38,22211
1646737578,38,21904
1646737685,-30,21687
1646737744,38,21422
1646737829,17,21183
1646739896,38,22927
1646739936,32,22643
1646740203,38,22586
1646740663,38,22722
1646741149,37,22885
1646741162,34,22574
1646741408,38,22496
1646741934,38,22699
1646742628,38,23069
1646742702,17,22819
1646742777,19,22570
1646742832,47,22302
1646742999,17,22145
1646743043,38,21865
1646743129,17,21627
1646743158,38,21333
1646743214,35,21065
1646743303,51,20830
1646743587,51,20791
1646743697,38,20577
1646744061,38,20617
1646744569,19,20801
1646744733,51,20642
1646744741,36,20326
1646744742,36,20003
1646745869,39,20807
1646746054,38,20668
1646746085,60,20375
1646746152,19,20118
1646746641,42,20284
1646746796,12,20115
1646746984,38,19979
1646747631,17,20302
1646747637,14,19985
1646748172,36,20196
1646748247,36,19947
1646748365,39,19742
1646748374,61,19427
1646748864,49,19593
1646749265,33,19670
1646749822,36,19904
1646749822,35,19580
1646750042,59,19476
1646750738,45,19848
1646750900,36,19687
1646750964,49,19427
1646750991,44,19130
1646751282,40,19098
1646751323,36,18815
1646751599,60,18767
1646751618,44,18462
1646751966,62,18487
1646752454,38,18651
1646752563,44,18436
1646752650,61,18200
1646752892,38,18118
1646752898,27,17800
1646753444,37,18022
1646754043,37,18298
1646754070,35,18001
1646754621,35,18228
1646754663,37,17946
1646755012,33,17972
1646755205,48,17841
1646755213,61,17525
1646755631,48,17620
1646755956,40,17621
1646756344,35,17685
1646756469,64,17486
1646756634,19,17328
1646756857,35,17227
1646756932,37,16978
1646757100,37,16822
1646757140,19,16539
1646757591,19,16666
1646757726,19,16477
1646758005,33,16433
1646758311,60,16415
1646758699,53,16479
1646759037,19,16493
1646759045,33,16178
1646759509,35,16318
1646760947,47,17432
1646761045,61,17207
1646761759,2,17597
1646761768,64,17282
1646761771,36,16961
1646762288,33,17155
1646762720,7,17263
1646762825,-38,17044
1646762839,39,16734
1646763655,35,17227
1646764160,44,17408
1646765084,-37,18008
1646765277,38,17878
1646765378,38,17655
1646765755,38,17708
1646766097,36,17726
1646766414,38,17720
1646766660,61,17642
1646768216,36,18874
1646769198,38,19533
1646769620,35,19631
1646769640,34,19327
1646769844,17,19207
1646769959,36,18999
1646770399,39,19115
1646770642,61,19034
1646770901,33,18969
1646771602,63,19347
1646771925,38,19346
1646771945,38,19042
1646772078,18,18852
1646772266,63,18716
1646772441,33,18567
1646772532,37,18334
1646773112,36,18591
1646773160,62,18315
1646773514,60,18345
1646773647,38,18154
1646773695,38,17879
1646773741,38,17601
1646773751,59,17287
1646773868,38,17081
1646773922,38,16811
1646774042,38,16607
1646774161,61,16402
1646774513,35,16431
1646774819,59,16413
1646774842,38,16112
1646774882,38,15829
1646775453,38,16076
1646775674,38,15973
1646775815,39,15790
1646776615,34,16267
1646776621,38,15949
1646776831,48,15835
1646777742,38,16422
1646777967,18,16324
1646777997,65,16030
1646778217,38,15926
1646778672,35,16058
1646778974,18,16036
1646779374,38,16112
1646779569,38,15983
1646779690,19,15781
1646780821,19,16588
1646780973,64,16416
1646780973,47,16092
1646781234,36,16030
1646781506,38,15978
1646781645,36,15793
1646781666,36,15491
1646781731,33,15232
1646781871,44,15048
1646782108,19,14961
