time,value,predict
1212336000,795,292392
1212422400,760,250205
1212508800,745,208019
1212595200,700,165832
1212681600,668,123646
1212940800,608,254259
1213027200,606,212073
1213113600,597,169886
1213200000,599,127700
1213286400,595,85513
1213545600,605,216127
1213632000,620,173940
1213718400,633,131754
1213804800,620,89567
1213891200,644,47381
1214150400,619,177994
1214236800,574,135808
1214323200,562,93621
1214409600,558,51435
1214496000,525,9248
1214755200,500,139862
1214841600,495,97675
1214928000,461,55489
1215014400,470,13302
1215100800,440,-28884
1215360000,400,101729
1215446400,459,59543
1215532800,470,17356
1215619200,545,-24830
1215705600,578,-67017
1215964800,540,63596
1216051200,520,21410
1216137600,495,-20777
1216224000,490,-62963
1216310400,485,-105150
1216569600,477,25464
1216656000,475,-16723
1216742400,530,-58909
1216828800,557,-101096
1216915200,575,-143282
1217174400,590,-12669
1217260800,580,-54855
1217347200,565,-97042
1217433600,570,-139228
1217520000,568,-181415
1217779200,574,-50801
1217865600,595,-92988
1217952000,600,-135174
1218038400,580,-177361
1218124800,573,-219547
1218384000,590,-88934
1218470400,595,-131120
1218556800,600,-173307
1218643200,600,-215493
1218988800,571,1520
1219075200,575,-40666
1219161600,574,-82853
1219248000,582,-125039
1219334400,561,-167226
1219593600,585,-36612
1219680000,577,-78799
1219766400,575,-120985
1219852800,565,-163172
1219939200,563,-205358
1220198400,575,-74745
1220284800,597,-116931
1220457600,596,-72718
1220544000,580,-114904
1220803200,590,15709
1220889600,585,-26477
1220976000,579,-68664
1221062400,584,-110850
1221148800,585,-153037
1221408000,540,-22423
1221494400,520,-64610
1221580800,545,-106796
1221667200,480,-148983
1221753600,471,-191170
1222012800,470,-60556
1222099200,445,-102743
1222185600,445,-144929
1222272000,449,-187116
1222358400,436,-229302
1222617600,431,-98689
1222704000,411,-140875
1222790400,432,-183062
1222963200,432,-138848
1223222400,429,-8235
1223308800,412,-50421
1223395200,409,-92608
1223568000,377,-48394
1223827200,359,82219
1223913600,391,40033
1224000000,390,-2154
1224086400,374,-44340
1224172800,405,-86527
1224432000,404,44087
1224518400,415,1900
1224604800,425,-40286
1224691200,400,-82473
1224777600,400,-124659
1225036800,375,5954
1225209600,372,50168
1225382400,357,94381
1225641600,369,224995
1225728000,360,182808
1225814400,360,140622
1225900800,344,98435
1225987200,340,56249
1226246400,348,186862
1226332800,346,144676
1226419200,340,102489
1226592000,342,146703
1226851200,325,277316
1226937600,325,235130
1227024000,327,192943
1227110400,300,150757
1227196800,285,108570
1227456000,286,239184
1227542400,284,196997
1227628800,276,154811
1227801600,251,199024
1228060800,257,329638
1228147200,260,287451
1228233600,262,245265
1228320000,265,203078
1228406400,271,160891
1228665600,276,291505
1228838400,270,335718
1228924800,281,293532
1229011200,279,251345
1229270400,290,381959
1229356800,293,339772
1229443200,329,297586
1229529600,309,255399
1229616000,313,213213
1229875200,324,343826
1229961600,308,301640
1230048000,308,259453
1230220800,314,303667
1230480000,305,434280
1230566400,316,392094
1230652800,323,349907
1230739200,328,307721
1230825600,337,265534
1231084800,333,396148
1231171200,380,353961
1231257600,395,311775
1231430400,343,355988
1231689600,340,486602
1231776000,369,444415
1231862400,360,402229
1231948800,360,360042
1232035200,375,317856
1232294400,377,448469
1232380800,356,406283
1232467200,361,364096
1232553600,365,321910
1232640000,365,279723
1232985600,367,496737
1233072000,379,454550
1233158400,394,412364
1233244800,378,370177
1233504000,387,500791
1233590400,390,458604
1233676800,385,416418
1233763200,373,374231
1233849600,373,332045
1234108800,378,462658
1234195200,386,420472
1234281600,369,378285
1234368000,367,336099
1234454400,371,293912
1234713600,369,424526
1234800000,351,382339
1234886400,346,340152
1234972800,335,297966
1235059200,349,255779
1235404800,349,472793
1235491200,352,430606
1235577600,345,388420
1235664000,347,346233
1235923200,335,476847
1236009600,312,434660
1236096000,310,392474
1236182400,318,350287
1236268800,306,308101
1236528000,307,438714
1236787200,302,569328
1236873600,302,527141
1237132800,311,657755
1237219200,310,615568
1237305600,313,573382
1237392000,325,531195
1237478400,309,489009
1237737600,320,619622
1237824000,325,577436
1237910400,318,535249
1237996800,328,493063
1238083200,325,450876
1238342400,313,581490
1238428800,315,539303
1238515200,326,497117
1238601600,346,454930
1238947200,353,671944
1239120000,375,716157
1239206400,372,673971
1239552000,383,890984
1239724800,378,935198
1239811200,402,893011
1239897600,384,850825
1240156800,380,981438
1240243200,373,939252
1240329600,385,897065
1240416000,390,854879
1240502400,393,812692
1240761600,402,943306
1240848000,393,901119
1240934400,377,858933
1241366400,395,1162346
1241452800,408,1120160
1241539200,414,1077973
1241625600,409,1035787
1241712000,419,993600
1241971200,415,1124213
1242057600,401,1082027
1242144000,412,1039840
1242230400,425,997654
1242316800,466,955467
1242576000,539,1086081
1242662400,529,1043894
1242748800,529,1001708
1242835200,540,959521
1242921600,560,917335
1243180800,554,1047948
1243267200,613,1005762
1243353600,588,963575
1243440000,590,921389
1243526400,593,879202
1243785600,625,1009816
1243872000,664,967629
1243958400,636,925443
1244044800,602,883256
1244131200,629,841070
1244390400,632,971683
1244476800,620,929497
1244563200,690,887310
1244649600,684,845124
1244736000,680,802937
1244995200,668,933551
1245081600,605,891364
1245168000,635,849178
1245254400,612,806991
1245340800,623,764805
1245600000,629,895418
1245686400,610,853232
1245772800,606,811045
1245859200,619,768859
1245945600,619,726672
1246204800,622,857286
1246291200,640,815099
1246377600,607,772913
1246464000,614,730726
1246550400,590,688540
1246809600,591,819153
1246896000,545,776967
1246982400,515,734780
1247068800,506,692594
1247155200,498,650407
1247414400,510,781021
1247500800,515,738834
1247587200,533,696648
1247673600,548,654461
1247760000,535,612274
1248019200,549,742888
1248105600,564,700701
1248192000,559,658515
1248278400,564,616328
1248364800,566,574142
1248624000,570,704755
1248710400,567,662569
1248796800,560,620382
1248883200,554,578196
1248969600,557,536009
1249228800,599,666623
1249315200,604,624436
1249401600,600,582250
1249488000,589,540063
1249574400,556,497877
1249833600,544,628490
1249920000,551,586304
1250006400,540,544117
1250092800,554,501931
1250179200,560,459744
1250438400,545,590358
1250524800,545,548171
1250611200,539,505985
1250697600,538,463798
1250784000,531,421612
1251043200,531,552225
1251129600,532,510039
1251216000,544,467852
1251302400,559,425666
1251388800,590,383479
1251648000,569,514093
1251734400,568,471906
1251820800,536,429720
1251907200,533,387533
1251993600,550,345347
1252252800,554,475960
1252339200,569,433774
1252425600,545,391587
1252512000,549,349401
1252598400,548,307214
1252857600,534,437828
1252944000,537,395641
1253030400,552,353455
1253116800,547,311268
1253203200,536,269082
1253548800,539,486095
1253635200,544,443909
1253721600,534,401722
1253808000,533,359535
1254153600,530,576549
1254240000,528,534362
1254326400,521,492176
1254672000,527,709189
1254758400,520,667003
1254844800,518,624816
1254931200,519,582630
1255017600,529,540443
1255276800,538,671057
1255449600,540,715270
1255536000,555,673084
1255622400,555,630897
1255968000,559,847911
1256054400,547,805724
1256140800,539,763538
1256227200,532,721351
1256486400,521,851965
1256572800,520,809778
1256659200,505,767592
1256745600,510,725405
1256832000,512,683219
1257177600,497,900232
1257264000,485,858046
1257350400,493,815859
1257436800,525,773673
1257696000,525,904286
1257782400,538,862100
1257868800,527,819913
1257955200,531,777727
1258041600,539,735540
1258300800,545,866154
1258387200,548,823967
1258473600,530,781781
1258560000,535,739594
1258646400,531,697408
1258905600,539,828021
1258992000,551,785835
1259078400,549,743648
1259164800,550,701462
1259251200,539,659275
1259510400,533,789889
1259596800,544,747702
1259683200,558,705516
1259769600,569,663329
1259856000,571,621143
1260115200,572,751756
1260201600,562,709570
1260288000,570,667383
1260374400,563,625196
1260460800,565,583010
1260720000,562,713623
1260806400,569,671437
1260892800,556,629250
1260979200,555,587064
1261065600,554,544877
1261324800,543,675491
1261411200,549,633304
1261497600,544,591118
1261584000,545,548931
1262016000,562,852345
1262102400,555,810158
1262188800,555,767972
1262534400,556,984985
1262620800,561,942799
1262707200,481,900612
1262793600,607,858426
1262880000,599,816239
1263139200,594,946853
1263225600,622,904666
1263312000,622,862480
1263398400,635,820293
1263484800,642,778107
1263744000,649,908720
1263830400,654,866534
1263916800,634,824347
1264003200,624,782161
1264089600,615,739974
1264348800,608,870588
1264521600,599,914801
1264608000,595,872615
1264694400,574,830428
1264953600,596,961042
1265040000,619,918855
1265126400,626,876669
1265212800,645,834482
1265299200,615,792296
1265558400,645,922909
1265644800,648,880723
1265731200,644,838536
1265817600,643,796350
1266163200,640,1013363
1266249600,640,971177
1266336000,645,928990
1266422400,682,886804
1266508800,650,844617
1266768000,667,975230
1266854400,641,933044
1266940800,641,890857
1267027200,642,848671
1267113600,667,806484
1267459200,673,1023498
1267545600,690,981311
1267632000,706,939125
1267718400,719,896938
1267977600,724,1027552
1268064000,732,985365
1268150400,719,943179
1268236800,715,900992
1268323200,700,858806
1268582400,705,989419
1268668800,703,947233
1268755200,722,905046
1268841600,717,862860
1268928000,711,820673
1269187200,724,951287
1269273600,732,909100
1269446400,724,953314
1269532800,740,911127
1269792000,748,1041741
1269878400,780,999554
1269964800,790,957368
1270051200,795,915181
1270396800,758,1132195
1270483200,756,1090008
1270569600,742,1047822
1270656000,744,1005635
1270742400,741,963449
1271001600,750,1094062
1271088000,750,1051876
1271260800,761,1096089
1271347200,749,1053903
1271606400,740,1184516
1271692800,745,1142330
1271779200,759,1100143
1271865600,777,1057957
1271952000,742,1015770
1272211200,788,1146384
1272297600,768,1104197
1272384000,735,1062011
1272470400,740,1019824
1272556800,745,977638
1272816000,740,1108251
1272902400,733,1066065
1272988800,700,1023878
1273075200,699,981691
1273161600,675,939505
1273420800,665,1070118
1273507200,693,1027932
1273593600,707,985745
1273680000,733,943559
1273766400,741,901372
1274025600,711,1031986
1274112000,702,989799
1274198400,680,947613
1274284800,663,905426
1274371200,641,863240
1274630400,683,993853
1274716800,670,951667
1274803200,650,909480
1274889600,669,867294
1274976000,676,825107
1275235200,676,955721
1275321600,688,913534
1275408000,679,871348
1275494400,675,829161
1275580800,688,786975
1275840000,675,917588
1275926400,663,875402
1276012800,665,833215
1276099200,666,791029
1276185600,692,748842
1276444800,690,879456
1276531200,693,837269
1276617600,710,795083
1276704000,707,752896
1276790400,711,710710
1277049600,716,841323
1277136000,717,799137
1277222400,710,756950
1277308800,725,714764
1277395200,707,672577
1277654400,706,803191
1277740800,718,761004
1277827200,705,718818
1277913600,735,676631
1278000000,727,634445
1278259200,716,765058
1278345600,702,722872
1278432000,724,680685
1278518400,726,638499
1278604800,725,596312
1278864000,725,726926
1278950400,741,684739
1279036800,758,642552
1279123200,752,600366
1279209600,749,558179
1279468800,750,688793
1279555200,749,646606
1279641600,735,604420
1279728000,737,562233
1279814400,730,520047
1280073600,732,650660
1280160000,733,608474
1280246400,722,566287
1280332800,723,524101
1280419200,724,481914
1280678400,727,612528
1280764800,744,570341
1280851200,746,528155
1280937600,758,485968
1281024000,775,443782
1281283200,781,574395
1281369600,791,532209
1281456000,818,490022
1281542400,787,447836
1281628800,801,405649
1281888000,805,536263
1281974400,795,494076
1282060800,790,451890
1282147200,793,409703
1282233600,796,367517
1282492800,802,498130
1282579200,816,455944
1282665600,800,413757
1282752000,795,371571
1282838400,798,329384
1283097600,775,459998
1283184000,765,417811
1283270400,778,375625
1283356800,787,333438
1283443200,767,291252
1283702400,771,421865
1283788800,800,379679
1283875200,771,337492
1283961600,793,295306
1284307200,762,512319
1284393600,790,470133
1284480000,804,427946
1284566400,805,385760
1284652800,791,343573
1284912000,830,474187
1284998400,847,432000
1285084800,845,389813
1285171200,170,347627
1285257600,166,305440
1285516800,164,436054
1285603200,168,393867
1285689600,173,351681
1285776000,167,309494
1285862400,170,267308
1286121600,169,397921
1286208000,169,355735
1286294400,172,313548
1286380800,183,271362
1286467200,182,229175
1286726400,183,359789
1286812800,181,317602
1286899200,177,275416
1286985600,174,233229
1287072000,165,191043
1287331200,162,321656
1287417600,160,279470
1287504000,164,237283
1287590400,166,195097
1287676800,175,152910
1287936000,172,283524
1288022400,165,241337
1288108800,162,199151
1288195200,161,156964
1288281600,155,114778
1288540800,154,245391
1288627200,156,203205
1288713600,155,161018
1288800000,161,118832
1289145600,163,335845
1289232000,162,293659
1289318400,162,251472
1289404800,161,209286
1289491200,154,167099
1289750400,152,297713
1289836800,153,255526
1290009600,150,299740
1290096000,148,257553
1290355200,148,388167
1290441600,146,345980
1290528000,147,303794
1290614400,145,261607
1290700800,141,219421
1290960000,142,350034
1291046400,141,307848
1291132800,151,265661
1291219200,155,223474
1291305600,151,181288
1291564800,148,311901
1291651200,147,269715
1291737600,145,227528
1291824000,142,185342
1291910400,138,143155
1292169600,146,273769
1292256000,148,231582
1292342400,152,189396
1292428800,148,147209
1292774400,145,364223
1292860800,145,322036
1292947200,150,279850
1293033600,150,237663
1293120000,146,195477
1293379200,145,326090
1293465600,144,283904
1293552000,141,241717
1293638400,142,199531
1293724800,142,157344
1293984000,145,287958
1294070400,146,245771
1294156800,150,203585
1294243200,159,161398
1294329600,155,119212
1294588800,148,249825
1294675200,142,207639
1294761600,142,165452
1294848000,140,123266
1294934400,142,81079
1295193600,140,211693
1295280000,138,169506
1295366400,140,127320
1295452800,138,85133
1295539200,140,42947
1295798400,140,173560
1295884800,143,131374
1296057600,140,175587
1296144000,138,133401
1296403200,140,264014
1296489600,139,221828
1296576000,140,179641
1296662400,137,137455
1296748800,139,95268
1297008000,136,225882
1297094400,136,183695
1297180800,131,141509
1297267200,129,99322
1297353600,130,57135
1297612800,140,187749
1297699200,142,145562
1297785600,141,103376
1297872000,143,61189
1297958400,150,19003
1298217600,146,149616
1298304000,142,107430
1298390400,143,65243
1298476800,143,23057
1298563200,146,-19130
1298822400,148,111484
1298908800,139,69297
1299081600,137,113511
1299168000,137,71324
1299427200,134,201938
1299513600,132,159751
1299600000,136,117565
1299686400,131,75378
1299772800,132,33192
1300032000,131,163805
1300118400,130,121619
1300204800,131,79432
1300291200,131,37246
1300377600,134,-4941
1300636800,134,125673
1300723200,133,83486
1300809600,132,41300
1300896000,132,-887
1300982400,133,-43073
1301241600,138,87540
1301328000,137,45354
1301414400,137,3167
1301500800,136,-39019
1301587200,136,-81206
1301846400,141,49408
1301932800,148,7221
1302019200,157,-34965
1302105600,153,-77152
1302192000,155,-119338
1302451200,154,11275
1302624000,145,55489
1302796800,148,99702
1303056000,145,230316
1303142400,150,188129
1303228800,148,145943
1303315200,149,103756
1303660800,145,320770
1303747200,147,278583
1303833600,145,236396
1303920000,144,194210
1304006400,145,152023
1304265600,144,282637
1304352000,143,240450
1304438400,138,198264
1304524800,133,156077
1304611200,130,113891
1304870400,133,244504
1304956800,131,202318
1305043200,135,160131
1305129600,134,117945
1305216000,134,75758
1305475200,138,206372
1305561600,139,164185
1305648000,146,121999
1305734400,149,79812
1305820800,145,37626
1306080000,145,168239
1306166400,150,126053
1306252800,151,83866
1306339200,154,41680
1306425600,153,-507
1306684800,152,130107
1306771200,156,87920
1306857600,161,45734
1306944000,162,3547
1307030400,162,-38639
1307289600,161,91974
1307376000,160,49788
1307462400,157,7601
1307548800,155,-34585
1307635200,153,-76772
1307894400,152,53842
1307980800,160,11655
1308067200,157,-30531
1308153600,153,-72718
1308240000,152,-114904
1308499200,151,15709
1308585600,148,-26477
1308672000,148,-68664
1308758400,147,-110850
1308844800,150,-153037
1309104000,153,-22423
1309190400,156,-64610
1309276800,158,-106796
1309363200,157,-148983
1309449600,162,-191170
1309708800,162,-60556
1309795200,161,-102743
1309881600,160,-144929
1309968000,162,-187116
1310054400,162,-229302
1310313600,158,-98689
1310400000,157,-140875
1310486400,154,-183062
1310572800,153,-225248
1310659200,157,-267435
1310918400,157,-136821
1311004800,154,-179008
1311091200,162,-221194
1311177600,155,-263381
1311264000,156,-305567
1311523200,160,-174954
1311609600,159,-217140
1311696000,160,-259327
1311782400,154,-301513
1311868800,154,-343700
1312128000,145,-213086
1312214400,145,-255273
1312300800,139,-297459
1312387200,143,-339646
1312473600,135,-381832
1312732800,137,-251219
1312819200,132,-293405
1312905600,135,-335592
1312992000,136,-377778
1313078400,137,-419965
1313424000,138,-202951
1313510400,139,-245138
1313596800,139,-287324
1313683200,134,-329511
1313942400,136,-198897
1314028800,136,-241084
1314115200,138,-283270
1314201600,147,-325457
1314288000,139,-367643
1314547200,141,-237030
1314633600,145,-279216
1314892800,153,-148603
1315152000,155,-17989
1315238400,157,-60176
1315324800,155,-102362
1315411200,161,-144549
1315497600,161,-186735
1315756800,155,-56122
1315843200,153,-98309
1315929600,152,-140495
1316016000,150,-182682
1316102400,151,-224868
1316361600,149,-94255
1316448000,155,-136441
1316534400,154,-178628
1316620800,151,-220814
1316707200,146,-263001
1316966400,151,-132387
1317052800,154,-174574
1317139200,157,-216760
1317225600,160,-258947
1317312000,160,-301133
1317571200,164,-170520
1317657600,153,-212706
1317744000,148,-254893
1317916800,153,-210679
1318176000,154,-80066
1318262400,154,-122252
1318348800,154,-164439
1318435200,156,-206625
1318521600,156,-248812
1318780800,156,-118198
1318867200,154,-160385
1318953600,153,-202571
1319040000,150,-244758
1319126400,150,-286944
1319385600,150,-156331
1319472000,157,-198517
1319731200,162,-67904
1319990400,162,62710
1320076800,162,20523
1320163200,158,-21663
1320249600,159,-63850
1320336000,164,-106036
1320681600,164,110977
1320768000,161,68791
1320940800,159,113004
1321200000,153,243618
1321286400,155,201431
1321372800,145,159245
1321459200,132,117058
1321545600,132,74872
1321804800,139,205485
1321891200,136,163299
1321977600,132,121112
1322064000,124,78926
1322150400,118,36739
1322409600,125,167352
1322496000,128,125166
1322582400,128,82979
1322668800,129,40793
1322755200,126,-1394
1323014400,129,129220
1323187200,129,173433
1323273600,132,131247
1323360000,126,89060
1323619200,129,219674
1323705600,128,177487
1323792000,128,135301
1323878400,128,93114
1323964800,128,50928
1324224000,126,181541
1324310400,120,139355
1324396800,124,97168
1324483200,123,54982
1324569600,125,12795
1324828800,125,143409
1324915200,123,101222
1325001600,125,59036
1325088000,121,16849
1325174400,121,-25337
1325433600,123,105276
1325520000,117,63090
1325606400,119,20903
1325692800,122,-21283
1325779200,126,-63470
1326038400,127,67144
1326124800,132,24957
1326211200,136,-17229
1326297600,137,-59416
1326384000,132,-101602
1326643200,131,29011
1326729600,136,-13175
1326816000,140,-55362
1326902400,142,-97548
1326988800,150,-139735
1327248000,153,-9121
1327334400,147,-51308
1327420800,150,-93494
1327593600,144,-49281
1327852800,145,81333
1327939200,140,39146
1328025600,147,-3040
1328112000,145,-45227
1328198400,151,-87413
1328457600,152,43200
1328544000,151,1013
1328630400,140,-41173
1328716800,141,-83360
1328803200,139,-125546
1329062400,144,5067
1329148800,142,-37119
1329235200,145,-79306
1329321600,146,-121492
1329408000,148,-163679
1329753600,151,53335
1329840000,153,11148
1329926400,147,-31038
1330012800,144,-73225
1330272000,143,57389
1330358400,144,15202
1330444800,149,-26984
1330531200,147,-69171
1330617600,146,-111357
1330876800,147,19256
1330963200,142,-22930
1331049600,143,-65117
1331222400,145,-20903
1331481600,137,109710
1331568000,132,67524
1331654400,132,25337
1331740800,135,-16849
1331827200,133,-59036
1332086400,133,71578
1332172800,132,29391
1332259200,133,-12795
1332345600,131,-54982
1332432000,126,-97168
1332691200,123,33445
1332777600,119,-8741
1332864000,121,-50928
1332950400,118,-93114
1333036800,124,-135301
1333296000,129,-4687
1333382400,131,-46874
1333468800,129,-89060
1333900800,130,214353
1333987200,134,172167
1334073600,131,129980
1334160000,130,87794
1334246400,128,45607
1334505600,130,176221
1334592000,129,134034
1334678400,130,91848
1334764800,129,49661
1334851200,134,7474
1335110400,131,138088
1335196800,128,95901
1335283200,129,53715
1335369600,130,11528
1335456000,123,-30658
1335715200,126,99955
1335888000,128,144169
1335974400,126,101982
1336060800,124,59796
1336320000,122,190409
1336406400,129,148223
1336492800,123,106036
1336579200,122,63850
1336665600,123,21663
1336924800,121,152277
1337011200,115,110090
1337097600,115,67904
1337184000,112,25717
1337270400,114,-16469
1337529600,113,114144
1337616000,112,71958
1337702400,111,29771
1337788800,110,-12415
1337875200,112,-54602
1338134400,115,76012
1338220800,114,33825
1338307200,118,-8361
1338393600,118,-50548
1338480000,123,-92734
1338739200,125,37879
1338825600,124,-4307
1338912000,123,-46494
1338998400,125,-88680
1339084800,124,-130867
1339344000,125,-253
1339430400,124,-42440
1339516800,122,-84626
1339603200,121,-126813
1339689600,114,-168999
1339948800,115,-38386
1340035200,115,-80572
1340121600,115,-122759
1340208000,117,-164945
1340294400,116,-207132
1340553600,118,-76518
1340640000,117,-118705
1340726400,118,-160891
1340812800,118,-203078
1340899200,120,-245265
1341158400,122,-114651
1341244800,125,-156838
1341331200,125,-199024
1341417600,124,-241211
1341504000,123,-283397
1341763200,122,-152784
1341849600,121,-194970
1341936000,121,-237157
1342022400,120,-279343
1342108800,120,-321530
1342368000,118,-190916
1342454400,116,-233103
1342540800,114,-275289
1342627200,114,-317476
1342713600,112,-359662
1342972800,114,-229049
1343059200,112,-271235
1343145600,116,-313422
1343232000,115,-355608
1343318400,118,-397795
1343577600,114,-267181
1343664000,119,-309368
1343750400,120,-351554
1343836800,120,-393741
1343923200,121,-435927
1344182400,122,-305314
1344268800,124,-347500
1344355200,123,-389687
1344441600,124,-431873
1344528000,126,-474060
1344787200,126,-343446
1344873600,123,-385633
1345046400,129,-341419
1345132800,128,-383606
1345478400,123,-166592
1345564800,120,-208779
1345651200,116,-250965
1345737600,110,-293152
1345996800,109,-162538
1346083200,107,-204725
1346169600,108,-246911
1346256000,108,-289098
1346342400,114,-331284
1346601600,112,-200671
1346688000,117,-242857
1346774400,116,-285044
1346860800,115,-327230
1346947200,115,-369417
1347206400,112,-238804
1347292800,112,-280990
1347379200,113,-323177
1347465600,111,-365363
1347552000,112,-407550
1347811200,112,-276936
1347897600,112,-319123
1348070400,116,-274909
1348156800,116,-317096
1348416000,115,-186482
1348502400,121,-228669
1348588800,120,-270855
1348675200,123,-313042
1348761600,123,-355228
1349020800,129,-224615
1349193600,125,-180401
1349280000,130,-222588
1349366400,130,-264774
1349625600,127,-134161
1349712000,124,-176347
1349798400,123,-218534
1349884800,120,-260720
1349971200,124,-302907
1350230400,125,-172293
1350316800,119,-214480
1350403200,120,-256666
1350489600,120,-298853
1350576000,135,-341039
1350835200,123,-210426
1350921600,129,-252612
1351094400,128,-208399
1351180800,130,-250585
1351440000,125,-119972
1351526400,123,-162158
1351612800,126,-204345
1351699200,126,-246531
1351785600,125,-288718
1352044800,128,-158104
1352131200,127,-200291
1352217600,135,-242477
1352304000,130,-284664
1352390400,130,-326850
1352649600,128,-196237
1352908800,128,-65623
1352995200,132,-107810
1353254400,127,22804
1353340800,129,-19383
1353427200,123,-61570
1353513600,124,-103756
1353600000,123,-145943
1353859200,124,-15329
1353945600,127,-57516
1354118400,130,-13302
1354204800,126,-55489
1354464000,131,75125
1354550400,132,32938
1354636800,134,-9248
1354723200,134,-51435
1354809600,135,-93621
1355068800,138,36992
1355155200,137,-5194
1355241600,135,-47381
1355328000,136,-89567
1355414400,131,-131754
1355673600,136,-1140
1355760000,145,-43327
1355846400,145,-85513
1355932800,147,-127700
1356019200,140,-169886
1356278400,137,-39273
1356451200,135,4941
1356537600,137,-37246
1356624000,134,-79432
1356883200,133,51181
1356969600,136,8995
1357056000,139,-33192
1357142400,139,-75378
1357228800,137,-117565
1357488000,135,13049
1357574400,140,-29138
1357660800,138,-71324
1357747200,136,-113511
1357833600,135,-155697
1358092800,132,-25084
1358179200,135,-67270
1358265600,137,-109457
1358352000,135,-151643
1358438400,135,-193830
1358697600,132,-63216
1358784000,136,-105403
1358870400,135,-147589
1358956800,133,-189776
1359043200,130,-231962
1359302400,131,-101349
1359388800,137,-143535
1359475200,146,-185722
1359561600,143,-227909
1359648000,151,-270095
1359907200,150,-139482
1359993600,149,-181668
1360080000,151,-223855
1360166400,153,-266041
1360252800,155,-308228
1360512000,154,-177614
1360598400,154,-219801
1360684800,154,-261987
1360771200,154,-304174
1360857600,145,-346360
1361116800,151,-215747
1361203200,150,-257933
1361289600,153,-300120
1361376000,149,-342306
1361462400,146,-384493
1361721600,150,-253879
1361808000,146,-296066
1361894400,142,-338252
1361980800,144,-380439
1362067200,139,-422625
1362326400,139,-292012
1362412800,137,-334198
1362499200,145,-376385
1362585600,143,-418571
1362672000,146,-460758
1362931200,146,-330144
1363017600,142,-372331
1363104000,138,-414517
1363190400,135,-456704
1363276800,141,-498890
1363536000,138,-368277
1363622400,139,-410463
1363708800,135,-452650
1363795200,133,-494836
1363881600,126,-537023
1364140800,125,-406409
1364227200,126,-448596
1364400000,131,-404382
1364745600,140,-187369
1364832000,141,-229555
1364918400,147,-271742
1365004800,144,-313928
1365091200,140,-356115
1365350400,145,-225501
1365436800,145,-267688
1365523200,146,-309874
1365609600,152,-352061
1365696000,148,-394248
1365955200,147,-263634
1366041600,145,-305821
1366128000,147,-348007
1366214400,142,-390194
1366560000,143,-173180
1366646400,150,-215367
1366819200,147,-171153
1366905600,145,-213340
1367164800,145,-82726
1367251200,146,-124913
1367424000,145,-80699
1367510400,149,-122886
1367769600,156,7728
1367856000,153,-34459
1367942400,151,-76645
1368028800,154,-118832
1368115200,151,-161018
1368374400,150,-30405
1368460800,150,-72591
1368547200,150,-114778
1368633600,156,-156964
1368720000,161,-199151
1368979200,169,-68537
1369065600,167,-110724
