1467734400,79.0,0.0
1467738000,68.0,0.0
1467741600,22.0,0.0
1467745200,24.0,0.0
1467748800,23.0,0.0
1467752400,78.0,0.0
1467756000,38.0,0.0
1467759600,63.0,0.0
1467763200,76.0,0.0
1467766800,50.0,0.0
1467770400,13.0,0.0
1467774000,60.0,0.0
1467777600,66.0,0.0
1467781200,90.0,0.0
1467784800,66.0,0.0
1467788400,67.0,0.0
1467792000,95.0,0.0
1467795600,70.0,0.0
1467799200,68.0,0.0
1467802800,91.0,0.0
1467806400,32.0,0.0
1467810000,56.0,0.0
1467813600,73.0,0.0
1467817200,50.0,0.0
1467820800,49.0,0.0
1467824400,65.0,0.0
1467828000,20.0,0.0
1467831600,18.0,0.0
1467835200,20.0,0.0
1467838800,18.0,0.0
1467842400,18.0,0.0
1467846000,20.0,0.0
1467849600,15.0,0.0
1467853200,15.0,0.0
1467856800,61.0,0.0
1467860400,67.0,0.0
1467864000,67.0,0.0
1467867600,67.0,0.0
1467871200,78.0,0.0
1467874800,58.0,0.0
1467878400,18.0,0.0
1467882000,70.0,0.0
1467885600,70.0,0.0
1467889200,70.0,0.0
1467892800,100.0,0.0
1467896400,76.0,0.0
1467900000,75.0,0.0
1467903600,52.0,0.0
1467907200,58.0,0.0
1467910800,61.0,0.0
1467914400,24.0,0.0
1467918000,22.0,0.0
1467921600,22.0,0.0
1467925200,20.0,0.0
1467928800,22.0,0.0
1467932400,22.0,0.0
1467936000,22.0,0.0
1467939600,21.0,0.0
1467943200,59.0,0.0
1467946800,61.0,0.0
1467950400,79.0,0.0
1467954000,66.0,0.0
1467957600,67.0,0.0
1467961200,50.0,0.0
1467964800,12.0,0.0
1467968400,54.0,0.0
1467972000,95.0,0.0
1467975600,73.0,0.0
1467979200,22.0,0.0
1467982800,59.0,0.0
1467986400,76.0,0.0
1467990000,56.0,0.0
1467993600,66.0,0.0
1467997200,52.0,0.0
1468000800,20.0,0.0
1468004400,23.0,0.0
1468008000,20.0,0.0
1468011600,22.0,0.0
1468015200,22.0,0.0
1468018800,22.0,0.0
1468022400,22.0,0.0
1468026000,20.0,0.0
1468029600,64.0,0.0
1468033200,71.0,0.0
1468036800,95.0,0.0
1468040400,67.0,0.0
1468044000,67.0,0.0
1468047600,68.0,0.0
1468051200,81.0,0.0
1468054800,46.0,0.0
1468058400,13.0,0.0
1468062000,69.0,0.0
1468065600,103.0,0.0
1468069200,78.0,0.0
1468072800,58.0,0.0
1468076400,37.0,0.0
1468080000,74.0,0.0
1468083600,53.0,0.0
1468087200,22.0,0.0
1468090800,22.0,0.0
1468094400,23.0,0.0
1468098000,22.0,0.0
1468101600,22.0,0.0
1468105200,22.0,0.0
1468108800,24.0,0.0
1468112400,20.0,0.0
1468116000,48.0,0.0
1468119600,78.0,0.0
1468123200,74.0,0.0
1468126800,97.0,0.0
1468130400,74.0,0.0
1468134000,72.0,0.0
1468137600,94.0,0.0
1468141200,74.0,0.0
1468144800,67.0,0.0
1468148400,71.0,0.0
1468152000,18.0,0.0
1468155600,62.0,0.0
1468159200,71.0,0.0
1468162800,60.0,0.0
1468166400,18.0,0.0
1468170000,65.0,0.0
1468173600,71.0,0.0
1468177200,67.0,0.0
1468180800,16.0,0.0
1468184400,66.0,0.0
1468188000,78.0,0.0
1468191600,30.0,0.0
1468195200,40.0,0.0
1468198800,69.0,0.0
1468202400,40.0,0.0
1468206000,133.0,0.0
1468209600,77.0,0.0
1468213200,42.0,0.0
1468216800,74.0,0.0
1468220400,71.0,0.0
1468224000,64.0,0.0
1468227600,44.0,0.0
1468231200,69.0,0.0
1468234800,101.0,0.0
1468238400,74.0,0.0
1468242000,72.0,0.0
1468245600,76.0,0.0
1468249200,76.0,0.0
1468252800,74.0,0.0
1468256400,56.0,0.0
1468260000,20.0,0.0
1468263600,23.0,0.0
1468267200,20.0,0.0
1468270800,20.0,0.0
1468274400,20.0,0.0
1468278000,22.0,0.0
1468281600,22.0,0.0
1468285200,22.0,0.0
1468288800,67.0,0.0
1468292400,100.0,0.0
1468296000,67.0,0.0
1468299600,66.0,0.0
1468303200,67.0,0.0
1468306800,87.0,0.0
1468310400,65.0,0.0
1468314000,71.0,0.0
1468317600,92.0,0.0
1468321200,74.0,0.0
1468324800,35.0,0.0
1468328400,73.0,0.0
1468332000,76.0,0.0
1468335600,37.0,0.0
1468339200,76.0,0.0
1468342800,64.0,0.0
1468346400,21.0,0.0
1468350000,70.0,0.0
1468353600,61.0,0.0
1468357200,18.0,0.0
1468360800,35.0,0.0
1468364400,70.0,0.0
1468368000,71.0,0.0
1468371600,58.0,0.0
1468375200,12.0,0.0
1468378800,81.0,0.0
1468382400,68.0,0.0
1468386000,66.0,0.0
1468389600,68.0,0.0
1468393200,79.0,0.0
1468396800,22.0,0.0
1468400400,37.0,0.0
1468404000,70.0,0.0
1468407600,98.0,0.0
1468411200,40.0,0.0
1468414800,74.0,0.0
1468418400,72.0,0.0
1468422000,41.0,0.0
1468425600,72.0,0.0
1468429200,45.0,0.0
1468432800,20.0,0.0
1468436400,18.0,0.0
1468440000,20.0,0.0
1468443600,20.0,0.0
1468447200,20.0,0.0
1468450800,20.0,0.0
1468454400,18.0,0.0
1468458000,20.0,0.0
1468461600,52.0,0.0
1468465200,74.0,0.0
1468468800,78.0,0.0
1468472400,101.0,0.0
1468476000,73.0,0.0
1468479600,73.0,0.0
1468483200,98.0,0.0
1468486800,71.0,0.0
1468490400,90.0,0.0
1468494000,84.0,0.0
1468497600,76.0,0.0
1468501200,74.0,0.0
1468504800,76.0,0.0
1468508400,76.0,0.0
1468512000,51.0,0.0
1468515600,22.0,0.0
1468519200,20.0,0.0
1468522800,22.0,0.0
1468526400,23.0,0.0
1468530000,22.0,0.0
1468533600,22.0,0.0
1468537200,20.0,0.0
1468540800,24.0,0.0
1468544400,20.0,0.0
1468548000,58.0,0.0
1468551600,74.0,0.0
1468555200,93.0,0.0
1468558800,78.0,0.0
1468562400,75.0,0.0
1468566000,74.0,0.0
1468569600,102.0,0.0
1468573200,73.0,0.0
1468576800,103.0,0.0
1468580400,73.0,0.0
1468584000,31.0,0.0
1468587600,20.0,0.0
1468591200,70.0,0.0
1468594800,75.0,0.0
1468598400,72.0,0.0
1468602000,60.0,0.0
1468605600,22.0,0.0
1468609200,22.0,0.0
1468612800,22.0,0.0
1468616400,22.0,0.0
1468620000,20.0,0.0
1468623600,23.0,0.0
1468627200,20.0,0.0
1468630800,22.0,0.0
1468634400,37.0,0.0
1468638000,66.0,0.0
1468641600,65.0,0.0
1468645200,66.0,0.0
1468648800,65.0,0.0
1468652400,66.0,0.0
1468656000,119.0,0.0
1468659600,74.0,0.0
1468663200,67.0,0.0
1468666800,83.0,0.0
1468670400,75.0,0.0
1468674000,62.0,0.0
1468677600,18.0,0.0
1468681200,49.0,0.0
1468684800,74.0,0.0
1468688400,28.0,0.0
1468692000,26.0,0.0
1468695600,27.0,0.0
1468699200,41.0,0.0
1468702800,38.0,0.0
1468706400,44.0,0.0
1468710000,80.0,0.0
1468713600,40.0,0.0
1468717200,38.0,0.0
1468720800,68.0,0.0
1468724400,67.0,0.0
1468728000,68.0,0.0
1468731600,67.0,0.0
1468735200,78.0,0.0
1468738800,61.0,0.0
1468742400,31.0,0.0
1468746000,68.0,0.0
1468749600,64.0,0.0
1468753200,78.0,0.0
1468756800,74.0,0.0
1468760400,60.0,0.0
1468764000,24.0,0.0
1468767600,36.0,0.0
1468771200,74.0,0.0
1468774800,37.0,0.0
1468778400,24.0,0.0
1468782000,70.0,0.0
1468785600,78.0,0.0
1468789200,35.0,0.0
1468792800,59.0,0.0
1468796400,76.0,0.0
1468800000,32.0,0.0
1468803600,57.0,0.0
1468807200,13.0,0.0
1468810800,19.0,0.0
1468814400,64.0,0.0
1468818000,98.0,0.0
1468821600,72.0,0.0
1468825200,79.0,0.0
1468828800,66.0,0.0
1468832400,47.0,0.0
1468836000,13.0,0.0
1468839600,39.0,0.0
1468843200,75.0,0.0
1468846800,97.0,0.0
1468850400,72.0,0.0
1468854000,74.0,0.0
1468857600,46.0,0.0
1468861200,35.0,0.0
1468864800,20.0,0.0
1468868400,24.0,0.0
1468872000,20.0,0.0
1468875600,20.0,0.0
1468879200,20.0,0.0
1468882800,22.0,0.0
1468886400,18.0,0.0
1468890000,20.0,0.0
1468893600,59.0,0.0
1468897200,107.0,0.0
1468900800,76.0,0.0
1468904400,68.0,0.0
1468908000,74.0,0.0
1468911600,73.0,0.0
1468915200,58.0,0.0
1468918800,50.0,0.0
1468922400,66.0,0.0
1468926000,114.0,0.0
1468929600,74.0,0.0
1468933200,74.0,0.0
1468936800,74.0,0.0
1468940400,77.0,0.0
1468944000,76.0,0.0
1468947600,57.0,0.0
1468951200,24.0,0.0
1468954800,67.0,0.0
1468958400,40.0,0.0
1468962000,24.0,0.0
1468965600,65.0,0.0
1468969200,80.0,0.0
1468972800,38.0,0.0
1468976400,22.0,0.0
1468980000,57.0,0.0
1468983600,64.0,0.0
1468987200,73.0,0.0
1468990800,75.0,0.0
1468994400,74.0,0.0
1468998000,72.0,0.0
1469001600,52.0,0.0
1469005200,57.0,0.0
1469008800,68.0,0.0
1469012400,113.0,0.0
1469016000,92.0,0.0
1469019600,78.0,0.0
1469023200,79.0,0.0
1469026800,68.0,0.0
1469030400,62.0,0.0
1469034000,65.0,0.0
1469037600,22.0,0.0
1469041200,37.0,0.0
1469044800,72.0,0.0
1469048400,74.0,0.0
1469052000,71.0,0.0
1469055600,27.0,0.0
1469059200,16.0,0.0
1469062800,63.0,0.0
1469066400,67.0,0.0
1469070000,66.0,0.0
1469073600,68.0,0.0
1469077200,75.0,0.0
1469080800,67.0,0.0
1469084400,40.0,0.0
1469088000,26.0,0.0
1469091600,69.0,0.0
1469095200,67.0,0.0
1469098800,74.0,0.0
1469102400,80.0,0.0
1469106000,72.0,0.0
1469109600,74.0,0.0
1469113200,76.0,0.0
1469116800,74.0,0.0
1469120400,47.0,0.0
1469124000,20.0,0.0
1469127600,22.0,0.0
1469131200,20.0,0.0
1469134800,20.0,0.0
1469138400,20.0,0.0
1469142000,22.0,0.0
1469145600,22.0,0.0
1469149200,20.0,0.0
1469152800,57.0,0.0
1469156400,67.0,0.0
1469160000,83.0,0.0
1469163600,66.0,0.0
1469167200,68.0,0.0
1469170800,67.0,0.0
1469174400,23.0,0.0
1469178000,67.0,0.0
1469181600,66.0,0.0
1469185200,97.0,0.0
1469188800,49.0,0.0
1469192400,38.0,0.0
1469196000,74.0,0.0
1469199600,74.0,0.0
1469203200,74.0,0.0
1469206800,56.0,0.0
1469210400,20.0,0.0
1469214000,20.0,0.0
1469217600,22.0,0.0
1469221200,22.0,0.0
1469224800,20.0,0.0
1469228400,18.0,0.0
1469232000,20.0,0.0
1469235600,20.0,0.0
1469239200,49.0,0.0
1469242800,93.0,0.0
1469246400,74.0,0.0
1469250000,96.0,0.0
1469253600,67.0,0.0
1469257200,65.0,0.0
1469260800,66.0,0.0
1469264400,66.0,0.0
1469268000,67.0,0.0
1469271600,70.0,0.0
1469275200,96.0,0.0
1469278800,72.0,0.0
1469282400,72.0,0.0
1469286000,74.0,0.0
1469289600,63.0,0.0
1469293200,55.0,0.0
1469296800,22.0,0.0
1469300400,48.0,0.0
1469304000,72.0,0.0
1469307600,70.0,0.0
1469311200,73.0,0.0
1469314800,71.0,0.0
1469318400,45.0,0.0
1469322000,46.0,0.0
1469325600,11.0,0.0
1469329200,54.0,0.0
1469332800,65.0,0.0
1469336400,97.0,0.0
1469340000,65.0,0.0
1469343600,65.0,0.0
1469347200,66.0,0.0
1469350800,13.0,0.0
1469354400,11.0,0.0
1469358000,91.0,0.0
1469361600,41.0,0.0
1469365200,18.0,0.0
1469368800,17.0,0.0
1469372400,16.0,0.0
1469376000,18.0,0.0
1469379600,18.0,0.0
1469383200,25.0,0.0
1469386800,24.0,0.0
1469390400,20.0,0.0
1469394000,22.0,0.0
1469397600,22.0,0.0
1469401200,20.0,0.0
1469404800,20.0,0.0
1469408400,11.0,0.0
1469412000,10.0,0.0
1469415600,9.0,0.0
1469419200,34.0,0.0
1469422800,57.0,0.0
1469426400,53.0,0.0
1469430000,37.0,0.0
1469433600,29.0,0.0
1469437200,60.0,0.0
1469440800,58.0,0.0
1469444400,58.0,0.0
1469448000,61.0,0.0
1469451600,28.0,0.0
1469455200,55.0,0.0
1469458800,78.0,0.0
1469462400,80.0,0.0
1469466000,78.0,0.0
1469469600,40.0,0.0
1469473200,45.0,0.0
1469476800,74.0,0.0
1469480400,29.0,0.0
1469484000,70.0,0.0
1469487600,85.0,0.0
1469491200,40.0,0.0
1469494800,24.0,0.0
1469498400,68.0,0.0
1469502000,69.0,0.0
1469505600,69.0,0.0
1469509200,68.0,0.0
1469512800,78.0,0.0
1469516400,58.0,0.0
1469520000,11.0,0.0
1469523600,68.0,0.0
1469527200,69.0,0.0
1469530800,71.0,0.0
1469534400,99.0,0.0
1469538000,76.0,0.0
1469541600,83.0,0.0
1469545200,94.0,0.0
1469548800,39.0,0.0
1469552400,44.0,0.0
1469556000,68.0,0.0
1469559600,27.0,0.0
1469563200,68.0,0.0
1469566800,33.0,0.0
1469570400,50.0,0.0
1469574000,82.0,0.0
1469577600,39.0,0.0
1469581200,27.0,0.0
1469584800,68.0,0.0
1469588400,93.0,0.0
1469592000,61.0,0.0
1469595600,72.0,0.0
1469599200,69.0,0.0
1469602800,67.0,0.0
1469606400,77.0,0.0
1469610000,60.0,0.0
1469613600,26.0,0.0
1469617200,97.0,0.0
1469620800,72.0,0.0
1469624400,74.0,0.0
1469628000,54.0,0.0
1469631600,22.0,0.0
1469635200,68.0,0.0
1469638800,60.0,0.0
1469642400,77.0,0.0
1469646000,27.0,0.0
1469649600,21.0,0.0
1469653200,60.0,0.0
1469656800,16.0,0.0
1469660400,27.0,0.0
1469664000,70.0,0.0
1469667600,64.0,0.0
1469671200,12.0,0.0
1469674800,68.0,0.0
1469678400,106.0,0.0
1469682000,48.0,0.0
1469685600,71.0,0.0
1469689200,73.0,0.0
1469692800,70.0,0.0
1469696400,49.0,0.0
1469700000,13.0,0.0
1469703600,57.0,0.0
1469707200,98.0,0.0
1469710800,72.0,0.0
1469714400,74.0,0.0
1469718000,76.0,0.0
1469721600,74.0,0.0
1469725200,56.0,0.0
1469728800,18.0,0.0
1469732400,18.0,0.0
1469736000,16.0,0.0
1469739600,20.0,0.0
1469743200,19.0,0.0
1469746800,18.0,0.0
1469750400,18.0,0.0
1469754000,16.0,0.0
1469757600,51.0,0.0
1469761200,74.0,0.0
1469764800,74.0,0.0
1469768400,94.0,0.0
1469772000,74.0,0.0
1469775600,73.0,0.0
1469779200,98.0,0.0
1469782800,61.0,0.0
1469786400,23.0,0.0
1469790000,101.0,0.0
1469793600,74.0,0.0
1469797200,72.0,0.0
1469800800,76.0,0.0
1469804400,74.0,0.0
1469808000,75.0,0.0
1469811600,42.0,0.0
1469815200,25.0,0.0
1469818800,22.0,0.0
1469822400,22.0,0.0
1469826000,22.0,0.0
1469829600,24.0,0.0
1469833200,22.0,0.0
1469836800,22.0,0.0
1469840400,22.0,0.0
1469844000,44.0,0.0
1469847600,68.0,0.0
1469851200,105.0,0.0
1469854800,73.0,0.0
1469858400,67.0,0.0
1469862000,67.0,0.0
1469865600,66.0,0.0
1469869200,65.0,0.0
1469872800,71.0,0.0
1469876400,91.0,0.0
1469880000,57.0,0.0
1469883600,68.0,0.0
1469887200,83.0,0.0
1469890800,43.0,0.0
1469894400,45.0,0.0
1469898000,79.0,0.0
1469901600,57.0,0.0
1469905200,24.0,0.0
1469908800,59.0,0.0
1469912400,69.0,0.0
1469916000,28.0,0.0
1469919600,17.0,0.0
1469923200,14.0,0.0
1469926800,52.0,0.0
1469930400,66.0,0.0
1469934000,94.0,0.0
1469937600,105.0,0.0
1469941200,66.0,0.0
1469944800,68.0,0.0
1469948400,65.0,0.0
1469952000,75.0,0.0
1469955600,33.0,0.0
1469959200,66.0,0.0
1469962800,71.0,0.0
1469966400,35.0,0.0
1469970000,22.0,0.0
1469973600,20.0,0.0
1469977200,20.0,0.0
1469980800,20.0,0.0
1469984400,20.0,0.0
1469988000,22.0,0.0
1469991600,22.0,0.0
1469995200,20.0,0.0
1469998800,22.0,0.0
1470002400,22.0,0.0
1470006000,23.0,0.0
1470009600,22.0,0.0
1470013200,18.0,0.0
1470016800,11.0,0.0
1470020400,33.0,0.0
1470024000,58.0,0.0
1470027600,9.0,0.0
1470031200,19.0,0.0
1470034800,22.0,0.0
1470038400,10.0,0.0
1470042000,22.0,0.0
1470045600,34.0,0.0
1470049200,30.0,0.0
1470052800,23.0,0.0
1470056400,12.0,0.0
1470060000,11.0,0.0
1470063600,13.0,0.0
1470067200,26.0,0.0
1470070800,46.0,0.0
1470074400,10.0,0.0
1470078000,12.0,0.0
1470081600,12.0,0.0
1470085200,11.0,0.0
1470088800,12.0,0.0
1470092400,12.0,0.0
1470096000,13.0,0.0
1470099600,11.0,0.0
1470103200,12.0,0.0
1470106800,60.0,0.0
1470110400,42.0,0.0
1470114000,54.0,0.0
1470117600,57.0,0.0
1470121200,12.0,0.0
1470124800,56.0,0.0
1470128400,52.0,0.0
1470132000,39.0,0.0
1470135600,39.0,0.0
1470139200,11.0,0.0
1470142800,13.0,0.0
1470146400,13.0,0.0
1470150000,14.0,0.0
1470153600,13.0,0.0
1470157200,12.0,0.0
1470160800,12.0,0.0
1470164400,12.0,0.0
1470168000,12.0,0.0
1470171600,12.0,0.0
1470175200,12.0,0.0
1470178800,13.0,0.0
1470182400,12.0,0.0
1470186000,11.0,0.0
1470189600,14.0,0.0
1470193200,44.0,0.0
1470196800,17.0,0.0
1470200400,14.0,0.0
1470204000,15.0,0.0
1470207600,14.0,0.0
1470211200,13.0,0.0
1470214800,15.0,0.0
1470218400,10.0,0.0
1470222000,8.0,0.0
1470225600,14.0,0.0
1470229200,16.0,0.0
1470232800,16.0,0.0
1470236400,16.0,0.0
1470240000,18.0,0.0
1470243600,16.0,0.0
1470247200,16.0,0.0
1470250800,16.0,0.0
1470254400,18.0,0.0
1470258000,16.0,0.0
1470261600,18.0,0.0
1470265200,16.0,0.0
1470268800,16.0,0.0
1470272400,16.0,0.0
1470276000,10.0,0.0
1470279600,8.0,0.0
1470283200,43.0,0.0
1470286800,13.0,0.0
1470290400,9.0,0.0
1470294000,27.0,0.0
1470297600,27.0,0.0
1470301200,12.0,0.0
1470304800,10.0,0.0
1470308400,12.0,0.0
1470312000,17.0,0.0
1470315600,15.0,0.0
1470319200,16.0,0.0
1470322800,19.0,0.0
1470326400,15.0,0.0
1470330000,18.0,0.0
1470333600,16.0,0.0
1470337200,15.0,0.0
1470340800,16.0,0.0
1470344400,16.0,0.0
1470348000,15.0,0.0
1470351600,16.0,0.0
1470355200,18.0,0.0
1470358800,15.0,0.0
1470362400,16.0,0.0
1470366000,27.0,0.0
1470369600,42.0,0.0
1470373200,8.0,0.0
1470376800,25.0,0.0
1470380400,24.0,0.0
1470384000,8.0,0.0
1470387600,14.0,0.0
1470391200,20.0,0.0
1470394800,8.0,0.0
1470398400,12.0,0.0
1470402000,13.0,0.0
1470405600,13.0,0.0
1470409200,14.0,0.0
1470412800,13.0,0.0
1470416400,15.0,0.0
1470420000,13.0,0.0
1470423600,13.0,0.0
1470427200,14.0,0.0
1470430800,14.0,0.0
1470434400,14.0,0.0
1470438000,13.0,0.0
1470441600,14.0,0.0
1470445200,14.0,0.0
1470448800,29.0,0.0
1470452400,36.0,0.0
1470456000,65.0,0.0
1470459600,22.0,0.0
1470463200,23.0,0.0
1470466800,23.0,0.0
1470470400,23.0,0.0
1470474000,24.0,0.0
1470477600,24.0,0.0
1470481200,43.0,0.0
1470484800,11.0,0.0
1470488400,14.0,0.0
1470492000,13.0,0.0
1470495600,14.0,0.0
1470499200,12.0,0.0
1470502800,14.0,0.0
1470506400,13.0,0.0
1470510000,13.0,0.0
1470513600,13.0,0.0
1470517200,15.0,0.0
1470520800,13.0,0.0
1470524400,13.0,0.0
1470528000,13.0,0.0
1470531600,13.0,0.0
1470535200,13.0,0.0
1470538800,27.0,0.0
1470542400,13.0,0.0
1470546000,15.0,0.0
1470549600,15.0,0.0
1470553200,36.0,0.0
1470556800,67.0,0.0
1470560400,43.0,0.0
1470564000,72.0,0.0
1470567600,58.0,0.0
1470571200,20.0,0.0
1470574800,62.0,0.0
1470578400,73.0,0.0
1470582000,72.0,0.0
1470585600,64.0,0.0
1470589200,22.0,0.0
1470592800,44.0,0.0
1470596400,68.0,0.0
1470600000,22.0,0.0
1470603600,15.0,0.0
1470607200,52.0,0.0
1470610800,54.0,0.0
1470614400,17.0,0.0
1470618000,20.0,0.0
1470621600,51.0,0.0
1470625200,80.0,0.0
1470628800,33.0,0.0
1470632400,64.0,0.0
1470636000,13.0,0.0
1470639600,12.0,0.0
1470643200,14.0,0.0
1470646800,11.0,0.0
1470650400,14.0,0.0
1470654000,48.0,0.0
1470657600,11.0,0.0
1470661200,15.0,0.0
1470664800,13.0,0.0
1470668400,13.0,0.0
1470672000,13.0,0.0
1470675600,14.0,0.0
1470679200,13.0,0.0
1470682800,13.0,0.0
1470686400,14.0,0.0
1470690000,14.0,0.0
1470693600,13.0,0.0
1470697200,13.0,0.0
1470700800,14.0,0.0
1470704400,12.0,0.0
1470708000,10.0,0.0
1470711600,36.0,0.0
1470715200,42.0,0.0
1470718800,22.0,0.0
1470722400,23.0,0.0
1470726000,9.0,0.0
1470729600,26.0,0.0
1470733200,10.0,0.0
1470736800,23.0,0.0
1470740400,11.0,0.0
1470744000,12.0,0.0
1470747600,13.0,0.0
1470751200,13.0,0.0
1470754800,13.0,0.0
1470758400,13.0,0.0
1470762000,14.0,0.0
1470765600,13.0,0.0
1470769200,13.0,0.0
1470772800,14.0,0.0
1470776400,13.0,0.0
1470780000,13.0,0.0
1470783600,13.0,0.0
1470787200,14.0,0.0
1470790800,12.0,0.0
1470794400,9.0,0.0
1470798000,50.0,0.0
1470801600,20.0,0.0
1470805200,8.0,0.0
1470808800,9.0,0.0
1470812400,9.0,0.0
1470816000,8.0,0.0
1470819600,16.0,0.0
1470823200,10.0,0.0
1470826800,12.0,0.0
1470830400,12.0,0.0
1470834000,13.0,0.0
1470837600,13.0,0.0
1470841200,13.0,0.0
1470844800,13.0,0.0
1470848400,13.0,0.0
1470852000,13.0,0.0
1470855600,13.0,0.0
1470859200,14.0,0.0
1470862800,14.0,0.0
1470866400,14.0,0.0
1470870000,13.0,0.0
1470873600,13.0,0.0
1470877200,13.0,0.0
1470880800,10.0,0.0
1470884400,8.0,0.0
1470888000,43.0,0.0
1470891600,8.0,0.0
1470895200,9.0,0.0
1470898800,9.0,0.0
1470902400,8.0,0.0
1470906000,10.0,0.0
1470909600,9.0,0.0
1470913200,10.0,0.0
1470916800,11.0,0.0
1470920400,13.0,0.0
1470924000,14.0,0.0
1470927600,12.0,0.0
1470931200,13.0,0.0
1470934800,13.0,0.0
1470938400,13.0,0.0
1470942000,13.0,0.0
1470945600,13.0,0.0
1470949200,12.0,0.0
1470952800,15.0,0.0
1470956400,13.0,0.0
1470960000,13.0,0.0
1470963600,12.0,0.0
1470967200,11.0,0.0
1470970800,8.0,0.0
1470974400,24.0,0.0
1470978000,8.0,0.0
1470981600,8.0,0.0
1470985200,8.0,0.0
1470988800,8.0,0.0
1470992400,13.0,0.0
1470996000,8.0,0.0
1470999600,11.0,0.0
1471003200,11.0,0.0
1471006800,13.0,0.0
1471010400,13.0,0.0
1471014000,13.0,0.0
1471017600,14.0,0.0
1471021200,14.0,0.0
1471024800,13.0,0.0
1471028400,13.0,0.0
1471032000,13.0,0.0
1471035600,14.0,0.0
1471039200,13.0,0.0
1471042800,13.0,0.0
1471046400,13.0,0.0
1471050000,13.0,0.0
1471053600,14.0,0.0
1471057200,39.0,0.0
1471060800,24.0,0.0
1471064400,8.0,0.0
1471068000,23.0,0.0
1471071600,23.0,0.0
1471075200,24.0,0.0
1471078800,8.0,0.0
1471082400,10.0,0.0
1471086000,11.0,0.0
1471089600,12.0,0.0
1471093200,12.0,0.0
1471096800,12.0,0.0
1471100400,12.0,0.0
1471104000,14.0,0.0
1471107600,12.0,0.0
1471111200,12.0,0.0
1471114800,13.0,0.0
1471118400,16.0,0.0
1471122000,13.0,0.0
1471125600,13.0,0.0
1471129200,13.0,0.0
1471132800,13.0,0.0
1471136400,12.0,0.0
1471140000,10.0,0.0
1471143600,25.0,0.0
1471147200,11.0,0.0
1471150800,59.0,0.0
1471154400,68.0,0.0
1471158000,66.0,0.0
1471161600,66.0,0.0
1471165200,57.0,0.0
1471168800,74.0,0.0
1471172400,29.0,0.0
1471176000,37.0,0.0
1471179600,80.0,0.0
